SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Hatfield - Hatfield Elementary,01270005,0.0,0.4,2.7,95.0,0.0,0.0,1.9,54.2,45.8
Hatfield - Smith Academy,01270505,0.0,1.0,0.5,98.0,0.0,0.0,0.5,50.8,49.2
Haverhill - Bradford Elementary,01280008,2.1,1.2,7.0,89.7,0.0,0.0,0.0,52.8,47.2
Haverhill - Burnham Elementary,01280010,5.2,1.7,61.2,31.0,0.0,0.9,0.0,55.2,44.8
Haverhill - Caleb Dustin Hunking,01280035,2.3,2.1,8.4,87.2,0.0,0.0,0.0,50.9,49.1
Haverhill - Consentino,01280100,4.5,3.1,26.0,66.3,0.2,0.0,0.0,49.4,50.6
Haverhill - Crowell,01280020,0.7,1.4,6.3,91.7,0.0,0.0,0.0,51.4,48.6
Haverhill - Dr Paul Nettle,01280050,4.8,1.0,24.0,70.1,0.0,0.2,0.0,52.7,47.3
Haverhill - Golden Hill,01280026,2.8,1.3,24.1,71.8,0.0,0.0,0.0,51.5,48.5
Haverhill - Greenleaf,01280027,4.4,0.8,13.7,81.1,0.0,0.0,0.0,54.6,45.4
Haverhill - Haverhill Alternative School,01280033,0.0,0.0,27.7,72.3,0.0,0.0,0.0,80.9,19.1
Haverhill - Haverhill High,01280505,3.7,1.5,22.1,72.5,0.0,0.1,0.0,50.8,49.2
Haverhill - John G Whittier,01280085,3.5,0.5,15.7,80.3,0.0,0.0,0.0,53.3,46.7
Haverhill - Moody,01280045,2.7,1.1,14.2,80.3,0.5,1.1,0.0,54.1,45.9
Haverhill - Pentucket Lake Elem,01280054,3.9,0.2,21.5,73.6,0.2,0.0,0.6,50.9,49.1
Haverhill - Silver Hill,01280067,4.8,2.6,25.0,67.5,0.2,0.0,0.0,54.3,45.7
Haverhill - TEACH,01280073,4.9,2.4,14.6,78.0,0.0,0.0,0.0,73.2,26.8
Haverhill - Tilton,01280075,3.2,1.6,24.5,69.5,0.5,0.0,0.8,54.9,45.1
Haverhill - Walnut Square,01280080,1.6,1.6,10.2,85.9,0.0,0.8,0.0,48.4,51.6
Hawlemont - Hawlemont Reg,06850005,0.0,0.8,3.9,90.7,0.8,0.0,3.9,51.2,48.8
Health Careers Academy HMCS - Health Careers Academy HMCS School,04520505,71.4,3.0,18.2,3.9,0.0,0.0,3.4,25.1,74.9
Hill View Montessori Charter School of Haverhill Charter Public (District) - Hill View Montessori Charter School of Haverhill Public School,04550050,2.6,2.6,16.0,77.6,0.0,0.0,1.3,51.9,48.1
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,0.6,1.9,1.9,90.9,1.3,0.0,3.2,59.1,40.9
Hingham - Hingham High,01310505,1.2,0.7,1.9,93.6,0.1,0.0,2.5,48.7,51.3
Hingham - Hingham Middle School,01310410,2.3,0.1,1.5,93.1,0.0,0.0,3.0,52.3,47.7
Hingham - Plymouth River,01310019,0.4,0.3,0.4,97.0,0.0,0.1,1.6,50.1,49.9
Hingham - South Elem,01310020,0.6,1.4,0.6,94.4,0.0,0.0,2.9,55.0,45.0
Hingham - Wm L Foster Elem,01310010,1.4,0.0,1.0,96.2,0.2,0.0,1.2,54.6,45.4
Holbrook - Holbrook Jr Sr High,01330505,8.6,2.9,6.7,76.9,0.0,0.0,5.0,48.8,51.2
Holbrook - John F Kennedy,01330018,10.9,3.4,5.3,78.4,0.0,0.0,2.1,52.7,47.3
Holbrook - South,01330025,11.8,2.7,6.5,77.2,0.0,0.0,1.8,56.2,43.8
Holland - Holland Elementary,01350005,0.4,0.0,3.0,95.5,0.4,0.0,0.7,57.6,42.4
Holliston - Holliston High,01360505,0.8,1.6,2.1,95.5,0.0,0.0,0.1,47.8,52.2
Holliston - Miller School,01360007,0.8,2.6,1.8,93.7,0.0,0.0,1.1,50.4,49.6
Holliston - Placentino Elementary,01360010,0.5,2.3,1.6,94.3,0.0,0.0,1.2,49.5,50.5
Holliston - Robert H. Adams Middle School,01360305,1.8,1.8,1.3,94.8,0.1,0.0,0.1,55.0,45.0
Holyoke - Dr Wm R Peck Middle,01370310,2.9,0.7,82.6,13.9,0.0,0.0,0.0,49.2,50.8
Holyoke - E N White Elem,01370045,3.8,2.0,67.9,26.1,0.0,0.0,0.2,53.2,46.8
Holyoke - Holyoke Alternative Program,01370520,1.3,0.0,93.4,3.3,0.0,0.0,2.0,67.8,32.2
Holyoke - Holyoke High,01370505,4.5,0.8,57.6,37.0,0.0,0.0,0.0,47.6,52.4
Holyoke - John J Lynch Middle,01370315,4.2,0.6,75.1,20.1,0.0,0.0,0.0,55.6,44.4
Holyoke - Joseph Metcalf Preschool,01370003,3.7,1.5,59.7,34.3,0.7,0.0,0.0,56.7,43.3
Holyoke - Kelly Elem,01370040,2.3,0.0,92.6,5.1,0.0,0.0,0.0,53.6,46.4
Holyoke - Lawrence Elem,01370010,4.3,0.2,89.5,5.2,0.7,0.0,0.0,53.8,46.2
Holyoke - Lt Clayre Sullivan Elem,01370055,3.3,1.3,58.6,36.6,0.1,0.0,0.0,49.6,50.4
Holyoke - Lt Elmer J McMahon Elem,01370015,7.4,1.1,46.6,44.2,0.7,0.0,0.0,48.4,51.6
Holyoke - Maurice A Donahue Elem,01370060,2.1,1.4,80.0,16.6,0.0,0.0,0.0,51.2,48.8
Holyoke - Morgan Elem,01370025,2.6,0.0,92.5,4.7,0.2,0.0,0.0,52.5,47.5
Holyoke - Wm J Dean Voc Tech High,01370605,2.5,0.7,84.4,12.4,0.0,0.0,0.0,51.4,48.6
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,1.6,0.8,86.7,10.4,0.0,0.0,0.5,47.3,52.7
Hopedale - Hopedale Jr Sr High,01380505,1.8,2.4,1.4,93.5,0.2,0.0,0.8,49.4,50.6
Hopedale - Memorial,01380010,1.1,2.0,2.0,94.2,0.3,0.0,0.5,52.3,47.7
Hopedale - Park Street School,01380003,0.0,1.4,3.6,93.5,0.0,0.0,1.4,46.4,53.6
Hopkinton - Center,01390005,0.8,5.0,1.5,91.6,0.6,0.2,0.2,51.4,48.6
Hopkinton - Elmwood,01390010,0.7,3.4,1.0,94.4,0.2,0.0,0.3,50.6,49.4
Hopkinton - Hopkins Elementary School,01390015,1.1,2.3,0.9,94.9,0.0,0.2,0.7,51.2,48.8
Hopkinton - Hopkinton High,01390505,1.1,2.2,1.2,95.4,0.0,0.0,0.1,49.2,50.8
Hopkinton - Hopkinton Middle School,01390305,0.6,1.5,1.5,95.8,0.0,0.0,0.6,51.6,48.4
Hopkinton - Hopkinton Pre-School,01390003,0.0,7.4,0.0,92.6,0.0,0.0,0.0,66.2,33.8
Hudson - C A Farley,01410030,1.7,1.9,6.3,89.2,0.6,0.0,0.2,50.0,50.0
Hudson - C R Hubert,01410011,1.0,1.5,5.5,90.5,1.5,0.0,0.0,53.0,47.0
Hudson - Forest Avenue Elementary,01410015,1.0,3.2,3.5,92.3,0.0,0.0,0.0,52.1,47.9
Hudson - Hudson High,01410505,1.6,1.1,5.9,91.3,0.1,0.0,0.0,51.0,49.0
Hudson - John F Kennedy,01410410,2.1,0.7,4.7,92.2,0.2,0.0,0.0,55.5,44.5
Hudson - Mulready Elementary,01410007,4.8,4.1,6.3,84.8,0.0,0.0,0.0,53.5,46.5
Hull - Hull High,01420505,2.5,0.7,1.0,95.8,0.0,0.0,0.0,52.6,47.4
Hull - Lillian M Jacobs,01420015,1.7,0.9,1.5,94.9,1.1,0.0,0.0,53.1,46.9
Hull - Memorial Middle,01420305,1.6,0.0,2.0,96.4,0.0,0.0,0.0,49.7,50.3
Ipswich - Ipswich High,01440505,0.9,1.1,2.2,94.3,0.2,0.5,0.9,47.2,52.8
Ipswich - Ipswich Middle School,01440305,0.2,1.2,1.4,94.6,0.0,0.0,2.6,47.9,52.1
Ipswich - Paul F Doyon Memorial,01440007,1.1,1.6,1.8,93.8,0.7,0.0,1.1,49.2,50.8
Ipswich - Winthrop,01440015,0.4,2.9,1.6,92.6,0.2,0.0,2.3,53.0,47.0
King Philip - King Philip Middle School,06900510,1.2,0.7,0.9,95.9,0.1,0.0,1.2,49.1,50.9
King Philip - King Philip Reg High,06900505,0.8,1.2,0.6,96.8,0.0,0.0,0.6,46.0,54.0
Kingston - Kingston Elementary,01450005,0.8,1.2,0.6,96.3,0.0,1.0,0.0,52.3,47.7
Kingston - Kingston Intermediate,01450020,2.0,1.3,0.7,95.9,0.0,0.0,0.0,52.4,47.6
Kipp Academy Lynn Charter - Kipp Academy Lynn Charter School,04290010,20.3,0.0,50.3,20.9,0.0,0.7,7.8,45.1,54.9
Lakeville - Assawompset,01460005,0.3,0.8,1.3,96.0,0.3,0.0,1.3,52.0,48.0
Lakeville - George R. Austin Intermediate School,01460010,0.6,0.0,1.2,97.6,0.0,0.0,0.6,48.8,51.2
Lanesborough - Lanesborough Elementary,01480005,0.3,1.3,0.7,94.4,0.0,0.0,3.3,52.1,47.9
Lawrence - Alexander B Bruce,01490015,1.5,1.3,90.1,7.2,0.0,0.0,0.0,50.9,49.1
Lawrence - Arlington,01490007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence - Arlington Elementary School,01490008,3.2,0.6,92.7,3.4,0.2,0.0,0.0,51.4,48.6
Lawrence - Arlington Middle School,01490017,1.4,0.0,95.5,3.0,0.0,0.0,0.0,50.0,50.0
Lawrence - Edward F. Parthum,01490053,3.4,1.5,79.2,15.7,0.2,0.0,0.0,49.8,50.2
Lawrence - Emily G Wetherbee,01490080,2.4,5.6,79.9,11.5,0.6,0.0,0.0,54.5,45.5
Lawrence - Francis M Leahy,01490040,1.0,0.4,94.5,4.2,0.0,0.0,0.0,53.1,46.9
Lawrence - Gerard A. Guilmette,01490022,1.3,1.6,91.4,5.6,0.0,0.0,0.1,52.5,47.5
Lawrence - Henry K Oliver,01490050,1.4,0.3,93.5,4.5,0.3,0.0,0.0,51.8,48.2
Lawrence - James F Hennessey,01490020,0.8,1.1,89.8,7.9,0.3,0.0,0.0,55.4,44.6
Lawrence - James F Leonard,01490045,1.6,0.8,95.4,2.2,0.0,0.0,0.0,53.0,47.0
Lawrence - John Breen School,01490003,2.2,8.4,73.5,15.6,0.0,0.0,0.3,58.4,41.6
Lawrence - John K Tarbox,01490075,1.0,1.0,93.3,4.3,0.3,0.0,0.0,56.0,44.0
Lawrence - John R Rollins,01490055,4.1,0.0,73.2,22.8,0.0,0.0,0.0,83.7,16.3
Lawrence - Lawlor ECC,01490002,3.5,0.7,93.0,2.8,0.0,0.0,0.0,47.9,52.1
Lawrence - Lawrence High,01490505,2.5,4.0,88.3,5.2,0.0,0.0,0.0,51.8,48.2
Lawrence - Robert Frost,01490018,3.4,4.9,69.7,21.9,0.1,0.0,0.0,48.7,51.3
Lawrence - South Lawrence East Elementary School,01490004,1.7,6.4,83.2,8.5,0.0,0.0,0.2,48.6,51.4
Lawrence - South Lawrence East Middle School,01490016,2.3,6.4,81.1,10.2,0.0,0.0,0.0,49.6,50.4
Lawrence - South Lawrence East Sch,01490065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Family Development Charter - Lawrence Family Development Charter School,04540205,0.4,0.0,98.6,1.0,0.0,0.0,0.0,47.2,52.8
Lee - Lee Elementary,01500025,0.8,1.3,6.8,88.9,0.8,0.0,1.5,48.2,51.8
Lee - Lee Middle/High School,01500505,0.2,1.6,9.2,87.8,0.6,0.0,0.6,53.5,46.5
Leicester - Leicester High,01510505,1.9,1.4,2.2,93.8,0.2,0.5,0.0,48.6,51.4
Leicester - Leicester Memorial Elem,01510005,1.8,1.8,3.6,92.5,0.2,0.0,0.0,50.2,49.8
Leicester - Leicester Middle,01510015,1.6,1.3,3.5,91.8,0.9,0.2,0.7,52.1,47.9
Leicester - Leicester Primary School,01510010,3.6,0.8,2.7,92.5,0.0,0.0,0.4,53.2,46.8
Lenox - Lenox Memorial High,01520505,0.4,1.8,3.0,94.7,0.0,0.0,0.0,49.7,50.3
Lenox - Morris,01520015,1.1,3.1,2.0,91.9,1.1,0.0,0.8,48.7,51.3
Leominster - Bennett,01530003,5.1,5.1,15.3,72.6,0.6,0.6,0.6,61.8,38.2
Leominster - Fall Brook,01530007,4.0,1.9,23.4,70.1,0.2,0.0,0.6,51.6,48.4
Leominster - Johnny Appleseed,01530025,4.6,3.7,21.3,66.6,0.1,0.1,3.6,56.9,43.1
Leominster - Leominster Ctr Tech Educ,01530605,4.7,4.7,21.3,69.2,0.0,0.0,0.2,61.3,38.7
Leominster - Leominster Senior High,01530505,3.7,4.3,15.5,76.1,0.2,0.0,0.3,45.6,54.4
Leominster - Lincoln School,01530005,7.5,3.7,21.5,66.4,0.0,0.0,0.9,58.9,41.1
Leominster - Northwest,01530030,6.7,4.8,25.6,61.3,1.1,0.0,0.5,54.6,45.4
Leominster - Priest Street,01530040,5.4,5.4,27.1,61.8,0.0,0.4,0.0,58.6,41.4
Leominster - Samoset School,01530045,5.5,1.5,16.9,74.8,0.3,0.2,0.8,51.0,49.0
Leominster - Sky View Middle School,01530320,6.4,4.2,19.9,68.6,0.3,0.0,0.6,49.9,50.1
Leominster - Southeast Middle School,01530050,4.0,3.8,24.9,66.5,0.4,0.2,0.4,51.5,48.5
Leverett - Leverett Elementary,01540005,0.0,2.4,5.5,81.2,0.0,0.0,10.9,50.9,49.1
Lexington - Bowman,01550008,3.7,23.9,3.5,64.6,0.0,0.0,4.4,51.2,48.8
Lexington - Bridge,01550006,3.4,21.4,1.6,70.4,0.2,0.0,2.9,50.3,49.7
Lexington - Fiske,01550015,4.7,15.2,14.6,64.1,0.0,0.0,1.4,52.8,47.2
Lexington - Harrington,01550030,4.9,28.2,1.8,63.6,0.2,0.0,1.3,56.1,43.9
Lexington - Jonas Clarke Middle,01550305,5.6,21.6,2.9,66.7,0.0,0.0,3.1,45.6,54.4
Lexington - Joseph Estabrook,01550010,5.3,24.6,2.2,67.9,0.0,0.0,0.0,48.1,51.9
Lexington - Lexington High,01550505,3.9,17.0,4.7,74.3,0.1,0.0,0.0,52.9,47.1
Lexington - Maria Hastings,01550035,3.3,23.0,2.9,70.6,0.2,0.0,0.0,49.0,51.0
Lexington - Wm Diamond Middle,01550310,4.9,17.5,3.1,72.0,0.0,0.0,2.5,51.0,49.0
Lincoln - Hanscom Middle,01570305,12.5,0.4,8.1,70.1,0.0,0.0,8.9,52.8,47.2
Lincoln - Hanscom Primary,01570006,11.4,0.3,10.5,69.3,0.3,0.3,7.8,56.5,43.5
Lincoln - Lincoln School,01570025,12.2,6.5,5.2,72.3,0.0,0.0,3.8,51.7,48.3
Lincoln-Sudbury - Lincoln-Sudbury Reg High,06950505,5.2,4.8,1.1,88.8,0.0,0.1,0.1,49.3,50.7
Littleton - Littleton High School,01580505,1.3,2.5,1.3,95.0,0.0,0.0,0.0,50.1,49.9
Littleton - Littleton Middle School,01580305,0.6,1.4,0.0,98.0,0.0,0.0,0.0,49.4,50.6
Littleton - Russell St Elementary,01580015,0.8,2.4,1.4,94.3,0.0,0.0,1.1,48.4,51.6
Littleton - Shaker Lane Elementary,01580005,3.4,0.0,0.2,96.0,0.0,0.4,0.0,47.2,52.8
Longmeadow - Blueberry Hill,01590005,2.8,7.6,1.2,88.4,0.0,0.0,0.0,54.7,45.3
Longmeadow - Center,01590010,2.4,1.7,0.9,95.0,0.0,0.0,0.0,52.5,47.5
Longmeadow - Glenbrook Middle,01590017,3.3,6.9,1.0,88.8,0.0,0.0,0.0,50.5,49.5
Longmeadow - Longmeadow High,01590505,3.1,4.7,1.0,91.2,0.0,0.0,0.0,53.9,46.1
Longmeadow - Williams Middle,01590305,3.1,4.6,0.8,91.6,0.0,0.0,0.0,50.8,49.2
Longmeadow - Wolf Swamp Road,01590025,3.2,9.7,0.7,86.5,0.0,0.0,0.0,51.8,48.2
Lowell - Abraham Lincoln,01600020,5.0,52.3,13.8,28.7,0.2,0.0,0.0,49.2,50.8
Lowell - B.F.Butler Middle Sch,01600310,4.9,28.1,14.7,52.3,0.0,0.0,0.0,55.0,45.0
Lowell - Bartlett Community Partnership,01600090,12.9,25.8,28.4,32.9,0.0,0.0,0.0,48.2,51.8
Lowell - Bartlett Middle Sch,01600305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowell - Charles W Morey,01600030,3.0,48.7,16.4,31.6,0.3,0.0,0.0,53.3,46.7
Lowell - Charlotte M Murkland Elem,01600080,3.3,54.1,24.5,17.9,0.2,0.0,0.0,53.9,46.1
Lowell - Demonstration School,01600004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowell - Dr An Wang School,01600345,4.0,20.0,30.6,45.4,0.0,0.0,0.0,52.4,47.6
Lowell - Dr Gertrude Bailey,01600002,5.9,28.1,14.3,51.8,0.0,0.0,0.0,52.9,47.1
Lowell - E N Rogers,01600335,4.4,41.2,15.2,39.2,0.0,0.0,0.0,51.3,48.7
Lowell - Greenhalge,01600015,9.5,14.8,23.6,52.1,0.0,0.0,0.0,56.7,43.3
Lowell - Henry J Robinson Middle,01600330,11.4,18.2,35.6,34.8,0.0,0.0,0.0,52.4,47.6
Lowell - James S Daley Middle Sch,01600315,5.2,37.3,17.1,40.4,0.0,0.0,0.0,53.8,46.2
Lowell - James Sullivan Middle Sch,01600340,2.6,8.5,31.4,57.5,0.0,0.0,0.0,53.7,46.3
Lowell - John J Shaughnessy,01600050,5.1,32.4,18.6,43.6,0.2,0.0,0.0,52.5,47.5
Lowell - Joseph McAvinnue,01600010,5.3,25.2,36.5,32.7,0.2,0.0,0.0,53.1,46.9
Lowell - Kathryn P. Stoklosa Middle School,01600360,4.6,58.0,17.8,19.6,0.0,0.0,0.0,54.3,45.7
Lowell - Laura Lee Alternative,01600019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowell - Lowell High,01600505,8.1,31.4,19.7,40.7,0.1,0.0,0.0,50.5,49.5
Lowell - McDonough City Magnet Sch,01600070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowell - Moody Elem,01600027,1.0,6.7,11.5,80.8,0.0,0.0,0.0,53.8,46.2
Lowell - Pawtucketville Memorial,01600036,6.5,21.9,14.0,57.0,0.6,0.0,0.0,52.0,48.0
Lowell - Peter W Reilly,01600040,3.0,6.9,33.8,56.4,0.0,0.0,0.0,51.0,49.0
Lowell - Pyne Arts,01600018,5.8,14.1,18.6,61.0,0.4,0.0,0.0,48.9,51.1
Lowell - S Christa McAuliffe Elementary,01600075,6.0,10.4,38.0,45.7,0.0,0.0,0.0,53.9,46.1
Lowell - Varnum Arts,01600054,17.0,19.8,29.7,33.5,0.0,0.0,0.0,57.1,42.9
Lowell - Washington,01600055,5.0,51.7,11.3,31.1,0.8,0.0,0.0,55.5,44.5
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,7.5,28.6,39.8,21.2,0.3,0.0,2.6,47.2,52.8
Lowell Middlesex Academy Charter - Lowell Middlesex Academy Charter School,04580505,0.9,9.0,38.7,45.9,0.0,0.0,5.4,44.1,55.9
Ludlow - Chapin Elementary,01610005,1.6,0.3,2.2,95.6,0.0,0.3,0.0,52.1,47.9
Ludlow - East Street,01610015,2.5,0.2,6.9,89.7,0.2,0.5,0.0,52.2,47.8
Ludlow - Ludlow ECC,01610018,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52.8,47.2
Ludlow - Ludlow Senior High,01610505,1.0,1.1,2.1,95.5,0.3,0.1,0.0,52.9,47.1
Ludlow - Paul R Baird Middle,01610305,1.4,1.0,2.8,94.5,0.1,0.1,0.0,52.1,47.9
Ludlow - Veterans Park Elem,01610023,0.4,0.4,2.5,96.4,0.0,0.0,0.2,45.0,55.0
Lunenburg - Lunenburg High,01620505,1.9,1.6,0.2,96.0,0.3,0.0,0.0,52.3,47.7
Lunenburg - Lunenburg Primary School,01620010,3.1,2.2,0.7,93.8,0.0,0.2,0.0,52.9,47.1
Lunenburg - Thomas C Passios Elem,01620015,0.5,1.1,0.8,95.9,0.3,0.3,1.1,49.2,50.8
Lunenburg - Turkey Hill Middle,01620020,0.9,1.4,1.2,96.0,0.0,0.5,0.0,54.1,45.9
Lynn - A Drewicz Elem,01630016,12.7,21.9,41.8,20.1,0.2,0.0,3.2,54.0,46.0
Lynn - Aborn,01630011,11.2,9.2,30.0,46.2,0.4,0.0,3.1,48.1,51.9
Lynn - Breed Middle School,01630405,12.0,13.7,34.1,37.2,0.2,0.0,2.8,50.8,49.2
Lynn - Brickett Elementary,01630020,19.5,11.6,43.4,21.7,0.0,0.0,3.7,53.2,46.8
Lynn - Capt William G Shoemaker,01630090,14.7,8.0,9.4,65.1,0.0,0.0,2.8,51.2,48.8
Lynn - Career Development Center,01630503,16.0,16.0,34.4,31.2,0.8,0.0,1.6,60.0,40.0
Lynn - Classical High,01630505,15.8,16.1,24.0,41.3,0.3,0.1,2.4,46.7,53.3
Lynn - Cobbet Elementary,01630035,18.2,12.7,58.0,9.4,0.1,0.0,1.6,52.8,47.2
Lynn - E J Harrington,01630045,15.1,6.2,58.7,17.0,0.4,0.0,2.6,51.1,48.9
Lynn - Edward A Sisson,01630095,10.3,4.9,25.4,56.6,0.0,0.0,2.8,50.6,49.4
Lynn - Hood,01630055,12.0,8.8,36.5,36.8,0.0,0.0,6.0,51.3,48.7
Lynn - Ingalls,01630060,13.5,11.9,58.8,11.2,0.4,0.0,4.2,53.3,46.7
Lynn - Julia F Callahan,01630030,12.1,11.5,46.5,25.7,0.4,0.2,3.6,49.3,50.7
Lynn - Lincoln-Thomson,01630070,13.6,6.8,23.7,49.6,0.0,0.0,6.4,50.0,50.0
Lynn - Lynn Alternative HS,01630520,17.1,5.7,25.7,51.4,0.0,0.0,0.0,82.9,17.1
Lynn - Lynn English High,01630510,13.1,10.5,35.4,38.3,0.2,0.0,2.5,45.8,54.2
Lynn - Lynn Voc Tech Institute,01630605,12.0,9.3,47.0,28.7,0.4,0.0,2.6,60.5,39.5
Lynn - Lynn Woods,01630075,8.3,4.9,12.5,69.4,0.7,0.0,4.2,53.5,46.5
Lynn - Pickering Middle,01630420,11.5,5.3,23.7,55.4,0.2,0.2,3.8,51.2,48.8
Lynn - Robert L Ford,01630050,15.7,12.9,51.2,15.9,0.1,0.0,4.2,53.9,46.1
Lynn - Sewell-Anderson,01630085,7.8,0.5,29.0,56.7,0.9,0.0,5.1,53.9,46.1
Lynn - Thurgood Marshall Mid,01630305,14.5,6.9,51.8,23.0,0.8,0.0,3.0,50.0,50.0
Lynn - Tracy,01630100,11.9,11.0,50.5,22.4,0.0,0.0,4.3,41.9,58.1
Lynn - Washington Community,01630105,15.2,8.8,54.2,17.9,0.3,0.0,3.6,56.1,43.9
Lynn - Welcoming Alternative Sch,01630115,8.6,0.0,42.9,40.0,0.0,0.0,8.6,80.0,20.0
Lynn - Welcoming Middle School,01630330,20.0,10.0,35.0,30.0,5.0,0.0,0.0,75.0,25.0
Lynn - William R Fallon,01630080,16.9,10.6,38.0,33.1,0.7,0.0,0.7,50.7,49.3
Lynn - Wm P Connery,01630040,19.6,12.9,55.8,10.4,0.5,0.0,0.9,57.3,42.7
Lynnfield - Huckleberry Hill,01640010,4.1,4.1,2.3,88.8,0.5,0.0,0.3,53.7,46.3
Lynnfield - Lynnfield High,01640505,1.4,4.3,0.7,93.1,0.3,0.0,0.2,48.6,51.4
Lynnfield - Lynnfield Middle School,01640405,1.7,2.7,1.7,93.3,0.1,0.0,0.4,51.7,48.3
Lynnfield - Summer Street,01640020,0.2,1.7,1.1,95.1,0.6,0.0,1.3,54.6,45.4
Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,1.1,17.4,3.3,78.3,0.0,0.0,0.0,58.7,41.3
Malden - Beebe,01650003,12.0,29.3,12.1,42.6,0.6,0.1,3.2,51.9,48.1
Malden - Ferryway,01650013,18.9,21.8,19.6,35.7,1.5,0.2,2.3,53.5,46.5
Malden - Forestdale,01650027,11.6,7.8,24.4,53.2,0.6,0.2,2.2,53.8,46.2
Malden - Linden,01650047,11.7,24.4,15.2,42.9,1.5,0.0,4.4,49.1,50.9
Malden - Malden ELC,01650049,12.2,24.0,8.2,55.3,0.0,0.0,0.3,57.4,42.6
Malden - Malden High,01650505,22.6,22.0,15.1,38.0,0.7,0.2,1.5,49.8,50.2
Malden - Salemwood,01650057,24.7,11.9,19.3,38.5,1.5,0.0,4.1,52.4,47.6
Manchester Essex Regional - Essex Elementary/Middle,06980020,0.4,0.0,0.0,99.6,0.0,0.0,0.0,48.4,51.6
Manchester Essex Regional - Manchester Jr-Sr High,06980510,1.3,0.0,0.2,98.5,0.0,0.0,0.0,49.4,50.6
Manchester Essex Regional - Manchester Memorial Elementary,06980010,0.7,0.7,0.5,98.1,0.0,0.0,0.0,49.8,50.2
Mansfield - Everett W Robinson,01670007,1.6,2.4,2.0,92.5,0.7,0.1,0.8,52.0,48.0
Mansfield - Harold L Qualters Middle,01670035,0.8,0.9,1.2,95.9,0.2,0.0,0.9,53.9,46.1
Mansfield - Jordan/Jackson Elementary,01670014,1.8,2.8,1.2,92.8,0.3,0.0,1.3,50.5,49.5
Mansfield - Mansfield High,01670505,3.5,1.5,1.3,92.7,0.2,0.5,0.4,53.3,46.7
Mansfield - Roland Green School,01670003,2.4,3.5,0.0,87.1,7.1,0.0,0.0,54.1,45.9
Marblehead - Dr Samuel C Eveleth,01680025,0.0,2.4,0.8,96.8,0.0,0.0,0.0,48.8,51.2
Marblehead - Elbridge Gerry,01680015,1.9,0.0,1.2,96.9,0.0,0.0,0.0,54.7,45.3
Marblehead - Glover,01680020,0.0,0.9,0.4,98.7,0.0,0.0,0.0,53.2,46.8
Marblehead - L H Coffin,01680010,6.1,2.4,1.8,88.4,0.0,0.6,0.6,47.0,53.0
Marblehead - Malcolm L Bell,01680005,2.5,1.7,1.4,94.4,0.0,0.0,0.0,52.8,47.2
Marblehead - Marblehead High,01680505,5.1,1.6,1.0,91.9,0.0,0.3,0.1,49.0,51.0
Marblehead - Marblehead Veterans Middle School,01680300,4.3,1.7,3.0,90.5,0.0,0.2,0.2,50.6,49.4
Marblehead - Village School,01680016,2.5,2.1,1.1,94.3,0.0,0.0,0.0,53.9,46.1
Marblehead Community Charter - Marblehead Community Charter School,04640305,0.4,0.9,1.7,97.0,0.0,0.0,0.0,55.2,44.8
Marion - Sippican,01690005,2.8,0.4,0.9,95.2,0.0,0.0,0.6,47.1,52.9
Marlborough - Charles Jaworek School,01700030,2.4,3.2,27.9,64.6,1.9,0.0,0.0,49.8,50.2
Marlborough - Early Childhood Center,01700006,0.6,1.9,18.2,71.4,7.8,0.0,0.0,59.1,40.9
Marlborough - Francis J Kane,01700008,4.5,4.7,25.4,65.4,0.0,0.0,0.0,50.3,49.7
Marlborough - Intermediate Elementary,01700040,3.9,4.7,24.9,65.8,0.6,0.0,0.1,49.7,50.3
Marlborough - Marlborough High,01700505,3.2,3.4,21.9,70.8,0.8,0.0,0.0,49.9,50.1
Marlborough - Marlborough Middle,01700305,2.7,2.2,24.9,69.7,0.6,0.0,0.0,52.6,47.4
Marlborough - Richer,01700025,3.8,5.1,31.8,59.4,0.0,0.0,0.0,50.8,49.2
Marshfield - Daniel Webster,01710015,0.5,1.2,1.0,96.6,0.2,0.0,0.5,57.7,42.3
Marshfield - Eames School,01710005,0.0,0.5,0.0,98.7,0.8,0.0,0.0,51.1,48.9
Marshfield - Furnace Brook Middle,01710310,0.5,0.5,1.6,96.9,0.4,0.0,0.2,53.1,46.9
Marshfield - Gov Edward Winslow,01710020,0.2,0.4,1.1,98.3,0.0,0.0,0.0,46.3,53.7
