SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Holyoke - Morgan Elem,01370025,5.7,0.7,88.7,5.0,0.0,0.0,0.0,52.7,47.3
Holyoke - William R. Peck School,01370030,5.7,0.8,88.9,4.7,0.0,0.0,0.0,48.4,51.6
Holyoke - Wm J Dean Voc Tech High,01370605,1.4,0.5,89.9,8.3,0.0,0.0,0.0,54.9,45.1
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,2.6,0.9,85.5,10.1,0.0,0.0,1.0,47.7,52.3
Hopedale - Hopedale Jr Sr High,01380505,1.5,1.9,3.3,92.4,0.2,0.0,0.7,49.2,50.8
Hopedale - Memorial,01380010,0.3,2.0,3.4,92.3,0.3,0.0,1.6,50.0,50.0
Hopedale - Park Street School,01380003,0.8,1.5,1.5,96.2,0.0,0.0,0.0,64.1,35.9
Hopkinton - Center,01390005,0.4,4.9,0.6,90.7,0.6,0.0,2.7,50.7,49.3
Hopkinton - Elmwood,01390010,0.4,3.9,1.6,91.7,0.0,0.0,2.4,50.8,49.2
Hopkinton - Hopkins Elementary School,01390015,0.6,5.9,1.3,90.7,0.8,0.0,0.8,50.3,49.7
Hopkinton - Hopkinton High,01390505,1.0,1.6,1.2,95.6,0.0,0.2,0.5,50.0,50.0
Hopkinton - Hopkinton Middle School,01390305,1.2,2.3,1.0,94.7,0.1,0.1,0.6,51.0,49.0
Hopkinton - Hopkinton Pre-School,01390003,4.7,7.8,0.0,87.5,0.0,0.0,0.0,54.7,45.3
Hudson - C A Farley,01410030,2.2,2.0,7.6,86.5,0.6,0.0,1.2,47.7,52.3
Hudson - C R Hubert,01410011,1.1,1.1,4.5,90.5,0.0,0.0,2.8,45.8,54.2
Hudson - Forest Avenue Elementary,01410015,0.5,3.4,5.0,88.0,0.2,0.0,2.9,55.5,44.5
Hudson - Hudson High,01410505,2.1,2.2,4.4,90.8,0.0,0.1,0.4,50.0,50.0
Hudson - John F Kennedy,01410410,0.2,1.8,5.1,91.8,0.2,0.0,0.9,53.3,46.7
Hudson - Mulready Elementary,01410007,0.0,1.5,4.2,93.1,0.8,0.0,0.4,55.0,45.0
Hull - Hull High,01420505,1.3,0.8,1.3,96.2,0.0,0.3,0.0,54.7,45.3
Hull - Lillian M Jacobs,01420015,0.5,0.7,0.7,96.0,0.0,0.7,1.3,53.6,46.4
Hull - Memorial Middle,01420305,2.2,0.7,2.2,94.2,0.0,0.7,0.0,54.2,45.8
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,2.4,4.1,4.1,86.9,0.4,0.0,2.1,56.3,43.7
Ipswich - Ipswich High,01440505,0.2,2.5,1.7,93.7,0.0,0.2,1.8,47.9,52.1
Ipswich - Ipswich Middle School,01440305,0.8,2.5,2.0,92.6,0.2,0.0,2.0,50.1,49.9
Ipswich - Paul F Doyon Memorial,01440007,1.0,1.7,2.7,91.7,0.2,0.0,2.7,49.9,50.1
Ipswich - Winthrop,01440015,0.2,3.0,4.1,88.9,0.9,0.0,2.8,51.3,48.7
King Philip - King Philip Middle School,06900510,0.9,0.4,0.6,96.4,0.4,0.0,1.3,53.2,46.8
King Philip - King Philip Reg High,06900505,1.1,1.2,1.2,95.7,0.0,0.1,0.7,48.7,51.3
Kingston - Kingston Elementary,01450005,1.7,1.3,0.2,96.8,0.0,0.0,0.0,52.7,47.3
Kingston - Kingston Intermediate,01450020,1.1,0.8,0.6,97.1,0.0,0.5,0.0,49.5,50.5
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,23.6,3.7,57.1,13.1,0.0,0.0,2.6,49.1,50.9
Lakeville - Assawompset,01460005,0.3,0.9,1.1,96.6,0.1,0.0,0.9,54.9,45.1
Lanesborough - Lanesborough Elementary,01480005,0.7,1.5,0.7,94.4,0.0,0.0,2.6,46.3,53.7
Lawrence - Alexander B Bruce,01490015,1.5,1.8,93.2,3.3,0.0,0.0,0.2,55.6,44.4
Lawrence - Arlington Elementary School,01490008,1.5,0.0,95.0,3.1,0.2,0.0,0.2,51.1,48.9
Lawrence - Arlington Middle School,01490017,1.9,0.0,96.2,1.9,0.0,0.0,0.0,51.6,48.4
Lawrence - Business Management & Finance High School,01490530,3.3,1.7,90.6,4.1,0.0,0.0,0.2,60.6,39.4
Lawrence - Edward F. Parthum,01490053,2.4,1.4,85.7,9.4,0.2,0.0,0.9,54.9,45.1
Lawrence - Emily G Wetherbee,01490080,1.7,6.1,84.4,7.4,0.3,0.0,0.0,52.6,47.4
Lawrence - Francis M Leahy,01490040,1.2,0.2,95.5,3.0,0.0,0.0,0.2,50.6,49.4
Lawrence - Frost Middle School,01490525,2.1,5.4,76.2,16.4,0.0,0.0,0.0,53.5,46.5
Lawrence - Gerard A. Guilmette,01490022,1.5,3.5,90.9,4.1,0.0,0.0,0.0,51.2,48.8
Lawrence - Guilmette Middle School,01490025,1.4,1.6,92.8,4.3,0.0,0.0,0.0,52.3,47.7
Lawrence - Health & Human Services High School,01490531,1.6,1.4,92.1,4.9,0.0,0.0,0.0,35.7,64.3
Lawrence - Henry K Oliver,01490050,1.5,0.2,93.4,4.3,0.0,0.0,0.6,54.7,45.3
Lawrence - High School Learning Center,01490536,0.6,0.3,97.6,1.5,0.0,0.0,0.0,59.0,41.0
Lawrence - Humanities & Leadership Development High Scho,01490532,2.7,3.7,87.5,6.1,0.0,0.0,0.0,50.5,49.5
Lawrence - International High School,01490534,2.4,1.6,94.4,1.6,0.0,0.0,0.0,47.0,53.0
Lawrence - James F Hennessey,01490020,0.8,1.1,92.8,5.3,0.0,0.0,0.0,52.5,47.5
Lawrence - James F Leonard,01490045,0.6,0.0,97.9,1.5,0.0,0.0,0.0,53.5,46.5
Lawrence - John Breen School,01490003,2.4,3.3,82.5,11.5,0.0,0.0,0.3,51.1,48.9
Lawrence - John K Tarbox,01490075,1.8,0.4,95.3,2.2,0.4,0.0,0.0,55.1,44.9
Lawrence - Lawlor ECC,01490002,0.0,0.0,96.8,2.5,0.0,0.0,0.6,53.5,46.5
Lawrence - Math Science & Technology High School,01490533,1.9,5.3,85.4,7.4,0.0,0.0,0.0,70.5,29.5
Lawrence - Parthum Middle School,01490027,1.7,0.8,86.0,11.5,0.0,0.0,0.0,51.5,48.5
Lawrence - Performing & Fine Arts High School,01490535,2.6,1.3,88.7,7.3,0.2,0.0,0.0,40.6,59.4
Lawrence - Robert Frost,01490018,2.6,5.5,74.9,16.4,0.0,0.0,0.6,50.8,49.2
Lawrence - Rollins Early Childhood Center,01490001,2.2,0.7,90.4,5.9,0.0,0.0,0.7,58.5,41.5
Lawrence - School for Exceptional Studies,01490537,2.0,0.0,83.0,15.0,0.0,0.0,0.0,86.0,14.0
Lawrence - South Lawrence East Elementary School,01490004,2.7,5.6,86.5,5.0,0.2,0.0,0.0,48.4,51.6
Lawrence - South Lawrence East Middle School,01490016,1.8,6.6,86.3,5.0,0.2,0.0,0.2,52.1,47.9
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,1.0,0.0,98.5,0.5,0.0,0.0,0.0,44.3,55.7
Lee - Lee Elementary,01500025,0.8,3.5,7.6,85.9,0.3,0.0,1.9,48.0,52.0
Lee - Lee Middle/High School,01500505,0.9,2.1,7.7,88.5,0.0,0.0,0.9,49.8,50.2
Leicester - Leicester High,01510505,1.7,2.8,3.4,89.8,0.9,0.4,0.9,46.0,54.0
Leicester - Leicester Memorial Elem,01510005,2.0,1.5,5.0,90.7,0.0,0.0,0.8,51.6,48.4
Leicester - Leicester Middle,01510015,2.6,2.1,5.2,88.9,0.0,0.0,1.2,54.5,45.5
Leicester - Leicester Primary School,01510010,2.3,0.9,4.2,90.2,0.6,0.0,1.9,52.1,47.9
Lenox - Lenox Memorial High,01520505,0.9,2.1,2.4,92.9,0.4,0.9,0.4,51.1,48.9
Lenox - Morris,01520015,0.3,4.4,4.2,88.9,0.8,0.0,1.4,46.5,53.5
Leominster - Bennett,01530003,9.4,2.3,16.4,69.6,0.0,0.0,2.3,55.0,45.0
Leominster - Fall Brook,01530007,5.7,2.0,25.1,64.1,0.3,0.0,2.7,55.1,44.9
Leominster - Johnny Appleseed,01530025,6.7,2.8,21.5,65.9,0.5,0.3,2.3,52.7,47.3
Leominster - Leominster Ctr Tech Educ,01530605,5.7,2.4,23.9,66.4,0.3,0.0,1.3,60.8,39.2
Leominster - Leominster Senior High,01530505,6.1,3.7,21.3,67.6,0.2,0.0,1.2,43.4,56.6
Leominster - Lincoln School,01530005,6.8,2.7,19.2,67.1,0.0,0.0,4.1,67.1,32.9
Leominster - Northwest,01530030,6.3,2.8,24.3,64.7,0.3,0.0,1.5,50.8,49.2
Leominster - Priest Street,01530040,4.2,3.5,22.2,65.3,0.0,0.0,4.9,58.3,41.7
Leominster - Samoset School,01530045,6.0,4.3,23.6,65.1,0.2,0.0,0.8,52.5,47.5
Leominster - Sky View Middle School,01530320,6.1,3.5,24.0,63.0,0.2,0.2,2.9,53.7,46.3
Leominster - Southeast School,01530010,5.2,6.4,27.6,57.0,0.3,0.0,3.5,53.4,46.6
Leverett - Leverett Elementary,01540005,0.6,1.8,4.2,83.0,0.0,0.0,10.3,51.5,48.5
Lexington - Bowman,01550008,4.6,28.2,5.4,59.4,0.2,0.0,2.3,53.6,46.4
Lexington - Bridge,01550006,3.5,24.8,3.3,62.3,0.0,0.0,6.0,57.4,42.6
Lexington - Fiske,01550015,3.9,22.4,2.7,67.1,0.0,0.2,3.7,50.2,49.8
Lexington - Harrington,01550030,3.9,29.6,2.8,59.8,0.0,0.0,3.9,53.5,46.5
Lexington - Jonas Clarke Middle,01550305,4.4,26.0,3.2,61.4,0.3,0.1,4.7,50.6,49.4
Lexington - Joseph Estabrook,01550010,3.9,34.1,1.4,55.0,0.0,0.0,5.7,46.6,53.4
Lexington - Lexington High,01550505,5.1,24.1,3.4,64.4,0.1,0.0,2.9,49.0,51.0
Lexington - Maria Hastings,01550035,4.0,28.4,2.8,60.3,0.0,0.0,4.5,49.2,50.8
Lexington - Wm Diamond Middle,01550310,4.8,25.8,4.9,62.3,0.1,0.0,2.0,47.6,52.4
Lincoln - Hanscom Middle,01570305,14.1,3.0,16.2,60.6,2.0,0.5,3.5,45.5,54.5
Lincoln - Hanscom Primary,01570006,11.8,3.5,14.0,62.4,0.0,0.9,7.4,53.7,46.3
Lincoln - Lincoln School,01570025,11.6,8.5,5.5,67.9,0.0,0.3,6.3,47.2,52.8
Lincoln-Sudbury - Lincoln-Sudbury Reg High,06950505,5.4,4.2,2.1,85.9,0.0,0.0,2.4,50.3,49.7
Littleton - Littleton High School,01580505,1.2,1.9,1.2,94.9,0.0,0.0,0.7,47.2,52.8
Littleton - Littleton Middle School,01580305,1.1,2.7,0.5,94.0,0.5,0.0,1.1,47.8,52.2
Littleton - Russell St Elementary,01580015,3.8,0.5,0.3,95.1,0.0,0.0,0.3,49.7,50.3
Littleton - Shaker Lane Elementary,01580005,2.5,4.3,0.7,91.9,0.0,0.0,0.7,48.6,51.4
Longmeadow - Blueberry Hill,01590005,1.2,8.3,3.3,85.4,0.0,0.0,1.8,51.8,48.2
Longmeadow - Center,01590010,2.5,4.9,2.2,89.7,0.0,0.0,0.7,53.9,46.1
Longmeadow - Glenbrook Middle,01590017,3.7,4.2,1.4,89.0,0.0,0.0,1.7,51.8,48.2
Longmeadow - Longmeadow High,01590505,3.6,6.0,1.5,88.1,0.1,0.0,0.7,51.9,48.1
Longmeadow - Williams Middle,01590305,1.8,6.2,1.6,89.9,0.0,0.0,0.5,54.3,45.7
Longmeadow - Wolf Swamp Road,01590025,3.1,4.9,3.1,87.0,0.0,0.0,1.8,50.8,49.2
Lowell - Abraham Lincoln,01600020,6.1,42.6,25.8,21.2,0.4,0.0,3.9,50.9,49.1
Lowell - B.F.Butler Middle Sch,01600310,4.9,24.0,23.4,46.4,0.0,0.0,1.4,51.5,48.5
Lowell - Bartlett Community Partnership,01600090,7.4,31.1,31.7,25.5,0.4,0.0,3.8,52.1,47.9
Lowell - Charles W Morey,01600030,3.0,54.6,20.2,18.7,0.8,0.0,2.8,50.1,49.9
Lowell - Charlotte M Murkland Elem,01600080,2.5,55.7,24.5,14.1,1.0,0.0,2.1,54.9,45.1
Lowell - Dr An Wang School,01600345,6.1,21.0,29.4,43.2,0.0,0.0,0.3,48.7,51.3
Lowell - Dr Gertrude Bailey,01600002,5.6,34.9,14.1,41.1,0.6,0.0,3.6,54.0,46.0
Lowell - Greenhalge,01600015,16.1,23.0,25.5,33.5,0.2,0.0,1.7,54.8,45.2
Lowell - Henry J Robinson Middle,01600330,13.0,18.5,33.0,35.1,0.0,0.0,0.5,54.1,45.9
Lowell - James S Daley Middle Sch,01600315,4.1,40.2,15.0,40.1,0.0,0.0,0.6,53.3,46.7
Lowell - James Sullivan Middle Sch,01600340,5.2,9.7,35.3,49.7,0.0,0.0,0.2,50.3,49.7
Lowell - John J Shaughnessy,01600050,3.7,25.7,24.6,41.8,0.4,0.2,3.5,53.8,46.2
Lowell - Joseph McAvinnue,01600010,5.3,19.1,44.4,28.4,0.0,0.0,2.7,53.7,46.3
Lowell - Kathryn P. Stoklosa Middle School,01600360,5.1,54.4,20.1,20.1,0.0,0.0,0.3,52.3,47.7
Lowell - Lowell High,01600505,8.3,29.9,22.1,38.9,0.1,0.1,0.6,50.8,49.2
Lowell - Moody Elem,01600027,3.6,11.7,18.4,63.8,0.0,0.0,2.6,50.5,49.5
Lowell - Pawtucketville Memorial,01600036,7.3,22.7,19.6,47.1,0.4,0.0,2.9,56.5,43.5
Lowell - Peter W Reilly,01600040,3.3,6.3,36.6,52.0,0.0,0.0,1.8,54.5,45.5
Lowell - Pyne Arts,01600018,5.7,10.1,19.9,60.4,0.2,0.0,3.8,48.6,51.4
Lowell - S Christa McAuliffe Elementary,01600075,5.1,12.9,36.0,43.8,0.0,0.0,2.2,50.5,49.5
Lowell - Washington,01600055,4.3,39.6,18.3,30.9,0.4,0.0,6.5,48.7,51.3
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,18.7,27.5,40.6,9.6,0.1,0.0,3.5,47.1,52.9
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,4.1,9.1,24.8,59.5,0.0,0.0,2.5,54.5,45.5
Ludlow - Chapin Street Elementary School,01610020,2.0,0.2,6.7,88.9,0.0,0.0,2.2,51.0,49.0
Ludlow - East Street Elementary School,01610010,1.4,0.2,4.1,91.7,0.0,0.6,2.0,51.6,48.4
Ludlow - Ludlow Senior High,01610505,1.4,1.1,4.6,92.6,0.0,0.2,0.1,52.1,47.9
Ludlow - Paul R Baird Middle,01610305,2.0,0.3,6.4,91.1,0.0,0.0,0.3,47.6,52.4
Ludlow - Veterans Park Elem,01610023,2.4,0.7,6.1,89.6,0.2,0.4,0.7,50.1,49.9
Lunenburg - Lunenburg High,01620505,1.1,1.7,0.7,94.6,0.6,0.4,0.9,49.5,50.5
Lunenburg - Lunenburg Primary School,01620010,0.8,1.1,5.0,90.2,0.3,0.3,2.4,57.0,43.0
Lunenburg - Thomas C Passios Elem,01620015,1.8,0.8,2.4,92.6,0.5,0.5,1.3,49.2,50.8
Lunenburg - Turkey Hill Middle,01620020,1.2,1.7,2.2,93.5,0.0,0.0,1.2,48.3,51.7
Lynn - A Drewicz Elem,01630016,9.9,19.8,49.6,17.5,1.0,0.0,2.2,52.3,47.7
Lynn - Aborn,01630011,6.0,5.1,31.1,51.9,0.4,0.0,5.5,47.7,52.3
Lynn - Breed Middle School,01630405,13.6,12.6,46.6,23.8,0.3,0.0,3.1,53.4,46.6
Lynn - Brickett Elementary,01630020,12.0,10.4,50.3,19.9,0.9,0.0,6.3,50.6,49.4
Lynn - Capt William G Shoemaker,01630090,10.1,5.2,15.3,65.1,0.6,0.0,3.7,57.9,42.1
Lynn - Classical High,01630505,13.3,14.6,37.0,32.5,0.2,0.0,2.5,49.7,50.3
Lynn - Cobbet Elementary,01630035,15.7,11.4,63.9,7.0,0.5,0.0,1.5,51.3,48.7
Lynn - E J Harrington,01630045,16.9,4.7,63.0,10.8,0.2,0.0,4.5,52.9,47.1
Lynn - Edward A Sisson,01630095,9.1,5.4,27.2,54.9,0.2,0.0,3.2,50.3,49.7
Lynn - Fecteau-Leary Junior/Senior High School,01630525,18.3,10.7,39.7,26.0,0.0,0.0,5.3,64.1,35.9
Lynn - Hood,01630055,13.7,8.2,46.5,26.6,0.2,0.0,4.8,53.7,46.3
Lynn - Ingalls,01630060,11.4,8.7,65.7,10.4,0.7,0.0,3.2,52.8,47.2
Lynn - Julia F Callahan,01630030,12.8,9.3,41.9,30.0,0.2,0.2,5.7,53.5,46.5
Lynn - Lincoln-Thomson,01630070,6.8,9.2,36.9,39.0,0.8,0.4,6.8,49.8,50.2
Lynn - Lynn English High,01630510,15.0,8.3,43.6,29.2,0.2,0.0,3.8,47.4,52.6
Lynn - Lynn Voc Tech Institute,01630605,12.3,8.4,53.4,23.0,0.5,0.0,2.3,60.0,40.0
Lynn - Lynn Woods,01630075,6.5,2.6,24.0,64.9,0.0,0.0,1.9,51.9,48.1
Lynn - Pickering Middle,01630420,11.7,8.2,30.4,45.9,0.2,0.0,3.6,49.3,50.7
Lynn - Robert L Ford,01630050,11.1,11.5,61.8,11.9,0.8,0.0,2.9,55.7,44.3
Lynn - Sewell-Anderson,01630085,12.1,2.5,35.8,44.6,0.4,0.0,4.6,56.3,43.8
Lynn - Thurgood Marshall Mid,01630305,14.5,9.7,57.4,15.6,0.1,0.0,2.7,50.7,49.3
Lynn - Tracy,01630100,9.1,7.9,63.2,14.7,0.6,0.3,4.1,50.6,49.4
Lynn - Washington Elementary School,01630005,28.6,1.3,45.5,18.2,0.0,0.0,6.5,84.4,15.6
Lynn - Wm P Connery,01630040,11.5,12.4,69.3,5.1,0.3,0.0,1.4,51.6,48.4
Lynnfield - Huckleberry Hill,01640010,1.8,4.5,4.5,86.8,0.0,0.0,2.5,48.5,51.5
Lynnfield - Lynnfield High,01640505,1.4,3.5,2.0,92.6,0.2,0.0,0.5,50.3,49.7
Lynnfield - Lynnfield Middle School,01640405,2.4,3.4,2.0,90.7,0.4,0.0,1.2,52.4,47.6
Lynnfield - Lynnfield Preschool,01640005,0.0,8.3,2.1,89.6,0.0,0.0,0.0,64.6,35.4
Lynnfield - Summer Street,01640020,0.6,2.9,3.3,92.1,0.0,0.0,1.0,51.6,48.4
Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,4.4,16.5,0.0,79.1,0.0,0.0,0.0,57.1,42.9
Malden - Beebe,01650003,15.9,29.2,11.3,41.1,0.5,0.1,1.9,51.5,48.5
Malden - Ferryway,01650013,16.9,21.9,29.1,26.8,0.9,0.0,4.3,53.8,46.2
Malden - Forestdale,01650027,14.3,7.6,25.1,49.7,0.4,0.0,2.8,53.3,46.7
Malden - Linden,01650047,14.3,27.1,14.7,38.1,0.2,0.0,5.5,52.3,47.7
Malden - Malden ELC,01650049,16.7,28.3,9.4,42.5,0.3,0.0,2.8,56.0,44.0
Malden - Malden High,01650505,22.2,22.7,17.6,34.2,0.6,0.1,2.7,52.0,48.0
Malden - Salemwood,01650057,28.9,12.7,23.3,29.4,0.7,0.2,4.8,53.2,46.8
Manchester Essex Regional - Essex Elementary,06980020,0.4,0.0,0.0,99.6,0.0,0.0,0.0,54.5,45.5
Manchester Essex Regional - Manchester Essex Regional High School,06980510,0.7,0.0,0.2,99.1,0.0,0.0,0.0,48.1,51.9
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,0.0,0.0,0.0,99.7,0.0,0.0,0.3,52.7,47.3
Manchester Essex Regional - Manchester Memorial Elementary,06980010,0.0,1.5,0.7,97.5,0.0,0.0,0.2,46.2,53.8
Mansfield - Everett W Robinson,01670007,2.4,3.9,2.7,87.2,0.0,0.0,3.7,52.4,47.6
Mansfield - Harold L Qualters Middle,01670035,2.7,3.1,2.1,90.8,0.5,0.2,0.7,50.1,49.9
Mansfield - Jordan/Jackson Elementary,01670014,2.1,2.6,2.7,90.2,0.4,0.0,2.0,51.3,48.7
Mansfield - Mansfield High,01670505,4.1,2.1,2.1,90.1,0.1,0.0,1.5,51.6,48.4
Mansfield - Roland Green School,01670003,2.0,7.9,2.0,80.2,5.0,0.0,3.0,53.5,46.5
Marblehead - Dr Samuel C Eveleth,01680025,0.0,0.0,3.9,94.7,0.0,0.0,1.3,42.1,57.9
Marblehead - Elbridge Gerry,01680015,0.6,1.2,4.2,90.3,0.0,0.0,3.6,50.3,49.7
Marblehead - Glover,01680020,0.0,1.7,2.0,94.6,0.0,0.0,1.7,52.0,48.0
Marblehead - L H Coffin,01680010,3.5,2.3,4.7,87.2,0.0,0.0,2.3,50.0,50.0
Marblehead - Malcolm L Bell,01680005,2.2,0.5,3.3,92.1,0.3,0.0,1.6,53.8,46.2
Marblehead - Marblehead High,01680505,4.0,1.6,2.6,91.5,0.0,0.0,0.2,50.5,49.5
Marblehead - Marblehead Veterans Middle School,01680300,1.5,2.9,2.3,93.3,0.0,0.0,0.0,51.0,49.0
Marblehead - Village School,01680016,3.6,1.1,3.3,91.9,0.0,0.0,0.1,48.4,51.6
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,0.4,0.4,4.8,92.6,0.0,0.9,0.9,57.0,43.0
Marion - Sippican,01690005,2.0,1.8,1.1,93.4,0.0,0.0,1.6,48.3,51.7
Marlborough - Charles Jaworek School,01700030,2.7,3.7,28.1,63.1,0.0,0.2,2.3,51.1,48.9
Marlborough - Early Childhood Center,01700006,2.6,6.5,13.6,70.8,0.0,0.0,6.5,55.8,44.2
Marlborough - Francis J Kane,01700008,1.2,6.2,30.1,58.9,0.0,0.0,3.6,49.5,50.5
Marlborough - Marlborough High,01700505,3.3,2.5,27.7,64.1,0.5,0.1,1.8,49.6,50.4
Marlborough - Richer,01700025,1.9,1.6,39.6,52.9,0.0,0.0,4.0,52.0,48.0
Marlborough - The 4-7 School,01700045,2.9,3.4,30.1,62.6,0.0,0.0,1.0,53.0,47.0
Marshfield - Daniel Webster,01710015,0.4,1.3,2.1,95.8,0.0,0.0,0.4,53.9,46.1
Marshfield - Eames Way School,01710005,0.0,1.0,0.3,97.4,0.0,0.0,1.3,51.6,48.4
Marshfield - Furnace Brook Middle,01710310,0.3,0.8,1.2,97.0,0.1,0.1,0.6,48.7,51.3
Marshfield - Gov Edward Winslow,01710020,0.0,0.2,0.4,99.4,0.0,0.0,0.0,51.3,48.8
Marshfield - Marshfield High,01710505,0.7,0.5,1.7,96.5,0.3,0.1,0.3,52.2,47.8
Marshfield - Martinson Elementary,01710025,1.4,1.8,2.7,92.4,0.8,0.0,0.8,52.0,48.0
Marshfield - South River,01710010,0.4,1.3,0.9,96.9,0.0,0.2,0.2,49.7,50.3
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,6.6,2.2,4.4,83.4,0.0,0.0,3.3,45.9,54.1
Marthas Vineyard - Marthas Vineyard Reg High,07000505,3.1,0.9,7.9,80.3,1.6,0.0,6.3,51.6,48.4
Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Exce,04920005,56.6,0.0,36.4,2.1,1.3,0.0,3.5,52.9,47.1
Masconomet - Masconomet Regional HS,07050505,0.6,1.9,2.4,93.5,0.1,0.1,1.5,46.8,53.2
Masconomet - Masconomet RMS,07050405,0.3,2.0,1.5,95.4,0.1,0.0,0.7,51.9,48.1
Mashpee - Kenneth Coombs School,01720005,3.0,3.6,3.8,77.6,5.4,0.0,6.5,52.2,47.8
Mashpee - Mashpee High,01720505,2.8,2.2,4.3,80.7,5.8,0.0,4.3,48.8,51.2
Mashpee - Mashpee Middle School,01720020,1.5,1.1,1.5,84.0,5.8,0.0,6.2,48.4,51.6
Mashpee - Quashnet School,01720035,1.6,1.3,3.3,82.6,3.5,0.7,7.0,49.5,50.5
MATCH Charter Public School (District) - MATCH Charter Public High School,04690505,60.7,0.5,32.2,2.6,0.8,0.5,2.6,46.6,53.4
Mattapoisett - Center,01730005,1.4,1.4,1.4,93.2,0.0,0.0,2.5,48.2,51.8
Mattapoisett - Old Hammondtown,01730010,0.9,1.7,0.4,94.9,0.9,0.0,1.3,51.3,48.7
Maynard - Fowler School,01740305,2.6,1.7,7.7,86.2,0.0,0.0,1.9,48.9,51.1
Maynard - Green Meadow,01740010,1.9,3.2,7.3,83.4,0.0,0.0,4.3,52.3,47.7
Maynard - Maynard High,01740505,2.5,2.2,6.8,88.2,0.0,0.0,0.3,54.5,45.5
Medfield - Dale Street,01750005,0.0,3.7,1.7,91.5,0.0,0.2,2.9,48.8,51.2
Medfield - Medfield Senior High,01750505,0.2,2.9,1.8,94.4,0.0,0.0,0.7,47.3,52.7
Medfield - Memorial School,01750003,0.7,2.3,1.1,92.8,0.0,0.0,3.2,52.9,47.1
Medfield - Ralph Wheelock School,01750007,1.2,4.6,1.9,90.0,0.2,0.2,1.9,51.6,48.4
Medfield - Thomas Blake Middle,01750305,0.3,3.1,1.1,94.6,0.0,0.0,0.9,50.6,49.4
Medford - Brooks School,01760130,11.0,5.8,4.9,73.9,0.0,0.3,4.1,53.0,47.0
Medford - Christopher Columbus,01760140,15.5,7.9,14.9,55.8,0.0,0.0,5.9,51.7,48.3
Medford - Curtis-Tufts,01760510,25.0,0.0,5.6,66.7,0.0,0.0,2.8,77.8,22.2
Medford - John J McGlynn Elementary School,01760068,17.1,12.2,13.5,54.8,0.0,0.0,2.3,51.2,48.8
Medford - John J. McGlynn Middle School,01760320,14.0,10.2,8.1,67.2,0.0,0.0,0.5,52.5,47.5
Medford - Madeleine Dugger Andrews,01760315,19.0,3.7,12.7,62.2,0.2,0.2,2.0,46.7,53.3
Medford - Medford High,01760505,18.2,7.1,10.0,63.5,0.2,0.0,1.1,48.7,51.3
Medford - Medford Voc Tech High,01760605,9.9,1.7,5.6,82.3,0.0,0.0,0.4,58.6,41.4
Medford - Milton Fuller Roberts,01760150,11.1,6.8,11.4,67.5,0.0,0.0,3.1,55.3,44.7
Medway - Francis J Burke Elem,01770010,0.9,3.6,2.7,91.5,0.4,0.0,0.9,52.0,48.0
Medway - John D Mc Govern Elem,01770013,1.9,3.3,1.4,92.6,0.0,0.0,0.8,56.2,43.8
Medway - Medway High,01770505,0.6,1.3,2.2,95.1,0.2,0.1,0.5,49.8,50.2
Medway - Medway Middle,01770305,1.1,2.3,2.1,93.6,0.2,0.0,0.7,49.6,50.4
Medway - Memorial Elementary,01770015,1.2,1.9,1.2,94.9,0.2,0.0,0.7,50.7,49.3
Melrose - Early Childhood Center,01780003,3.0,4.8,2.2,89.1,0.0,0.0,0.9,51.3,48.7
Melrose - Herbert Clark Hoover,01780017,0.7,2.2,1.1,93.4,0.0,0.0,2.6,51.6,48.4
Melrose - Horace Mann,01780025,2.2,2.9,2.5,88.9,0.0,0.0,3.6,47.0,53.0
Melrose - Lincoln,01780020,7.8,6.6,4.7,76.5,0.0,0.0,4.4,54.0,46.0
Melrose - Melrose High,01780505,6.9,2.5,2.0,85.6,0.4,0.8,1.7,49.3,50.7
Melrose - Melrose Middle,01780305,4.5,2.6,2.5,87.4,0.3,0.1,2.6,50.7,49.3
Melrose - Roosevelt,01780035,4.9,3.9,3.9,85.1,0.0,0.3,2.1,49.5,50.5
Melrose - Winthrop,01780050,2.5,1.8,1.5,92.9,0.0,0.0,1.3,53.2,46.8
Mendon-Upton - Henry P Clough,07100179,0.0,1.7,1.1,95.7,0.0,0.0,1.5,51.2,48.8
Mendon-Upton - Memorial School,07100001,0.0,1.6,3.2,92.8,0.0,0.0,2.4,49.3,50.7
Mendon-Upton - Miscoe Hill School,07100015,0.6,0.8,1.8,95.8,0.0,0.1,0.9,50.3,49.7
