SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Holyoke - William R. Peck School,01370030,4.3,0.7,89.2,5.6,0.0,0.0,0.1,50.1,49.9
Holyoke - Wm J Dean Vocational Technical High,01370605,1.2,0.2,92.3,6.1,0.0,0.2,0.0,52.7,47.3
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,2.0,0.4,88.2,7.7,0.0,0.0,1.7,45.6,54.4
Hopedale - Hopedale Jr Sr High,01380505,1.1,1.7,3.6,92.2,0.0,0.0,1.3,49.5,50.5
Hopedale - Memorial,01380010,0.5,2.5,3.0,92.1,0.5,0.0,1.4,49.8,50.2
Hopedale - Park Street School,01380003,0.0,0.0,2.9,95.1,0.0,0.0,2.0,55.9,44.1
Hopkinton - Center,01390005,1.2,7.7,1.6,85.0,0.0,0.0,4.4,49.6,50.4
Hopkinton - Elmwood,01390010,0.4,7.1,1.1,88.7,0.6,0.0,2.1,49.8,50.2
Hopkinton - Hopkins Elementary School,01390015,0.2,5.0,1.5,91.2,0.0,0.0,2.1,50.3,49.7
Hopkinton - Hopkinton High,01390505,0.9,2.2,0.8,95.0,0.0,0.2,0.8,48.2,51.8
Hopkinton - Hopkinton Middle School,01390305,0.9,5.6,1.7,90.9,0.5,0.0,0.4,50.2,49.8
Hopkinton - Hopkinton Pre-School,01390003,2.1,6.3,0.0,91.7,0.0,0.0,0.0,62.5,37.5
Hudson - C A Farley,01410030,1.0,0.6,5.2,90.7,0.4,0.0,2.0,46.0,54.0
Hudson - C R Hubert,01410011,1.0,2.9,6.8,87.9,0.0,0.0,1.4,48.8,51.2
Hudson - Forest Avenue Elementary,01410015,0.3,2.4,4.5,87.7,0.3,0.0,4.8,53.3,46.7
Hudson - Hudson High,01410505,1.7,2.0,3.8,91.3,0.0,0.0,1.3,50.1,49.9
Hudson - John F Kennedy,01410410,0.9,2.1,5.2,89.2,0.2,0.0,2.4,50.4,49.6
Hudson - Mulready Elementary,01410007,0.3,1.0,6.3,89.4,0.7,0.0,2.3,57.5,42.5
Hull - Hull High,01420505,1.2,0.3,3.8,94.4,0.0,0.3,0.0,52.5,47.5
Hull - Lillian M Jacobs,01420015,0.6,0.4,0.4,97.3,0.0,0.2,1.2,50.8,49.2
Hull - Memorial Middle,01420305,1.6,1.6,0.8,94.3,0.4,0.8,0.4,54.1,45.9
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,2.9,5.7,3.6,84.5,0.3,0.0,2.9,53.4,46.6
Ipswich - Ipswich High,01440505,0.0,2.9,2.3,92.5,0.3,0.0,2.0,47.9,52.1
Ipswich - Ipswich Middle School,01440305,1.0,2.2,2.2,91.1,0.6,0.0,3.0,48.6,51.4
Ipswich - Paul F Doyon Memorial,01440007,0.4,2.0,2.6,92.9,0.4,0.0,1.6,47.7,52.3
Ipswich - Winthrop,01440015,0.9,2.4,4.3,87.2,0.4,0.0,4.8,52.6,47.4
King Philip - King Philip Middle School,06900510,0.7,1.3,1.1,95.2,0.3,0.0,1.4,52.3,47.7
King Philip - King Philip Regional High,06900505,0.9,0.9,0.7,96.4,0.2,0.1,0.9,50.5,49.5
Kingston - Kingston Elementary,01450005,1.1,0.8,0.8,96.8,0.0,0.0,0.4,49.9,50.1
Kingston - Kingston Intermediate,01450020,1.1,1.7,0.3,96.1,0.0,0.3,0.4,49.3,50.7
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,26.2,3.4,56.7,12.2,0.0,0.0,1.5,47.6,52.4
Lanesborough - Lanesborough Elementary,01480005,1.6,1.6,1.2,94.7,0.0,0.0,0.8,44.9,55.1
Lawrence - Alexander B Bruce,01490015,1.2,1.5,93.7,2.9,0.2,0.0,0.5,56.9,43.1
Lawrence - Arlington Elementary School,01490008,1.2,0.0,96.1,2.5,0.0,0.0,0.2,53.9,46.1
Lawrence - Arlington Middle School,01490017,0.9,0.0,96.9,2.2,0.0,0.0,0.0,48.6,51.4
Lawrence - Business Management & Finance High School,01490530,2.4,2.4,88.0,7.3,0.0,0.0,0.0,65.5,34.5
Lawrence - Edward F. Parthum,01490053,1.8,0.5,87.7,9.7,0.0,0.0,0.4,54.8,45.2
Lawrence - Emily G Wetherbee,01490080,1.7,5.6,85.5,6.9,0.0,0.0,0.3,52.1,47.9
Lawrence - Francis M Leahy,01490040,1.5,0.0,94.4,4.0,0.0,0.0,0.2,52.6,47.4
Lawrence - Frost Middle School,01490525,1.5,3.8,78.4,15.9,0.0,0.2,0.2,49.2,50.8
Lawrence - Gerard A. Guilmette,01490022,1.5,2.0,92.5,3.7,0.0,0.0,0.2,51.1,48.9
Lawrence - Guilmette Middle School,01490025,1.8,2.2,92.6,3.4,0.0,0.0,0.0,53.2,46.8
Lawrence - Health & Human Services High School,01490531,3.3,0.4,91.9,4.3,0.0,0.0,0.2,45.0,55.0
Lawrence - Henry K Oliver,01490050,1.6,0.0,94.3,4.1,0.0,0.0,0.0,56.2,43.8
Lawrence - High School Learning Center,01490536,0.6,1.8,94.6,3.0,0.0,0.0,0.0,56.6,43.4
Lawrence - Humanities & Leadership Development High School,01490532,1.8,2.4,92.5,3.4,0.0,0.0,0.0,56.9,43.1
Lawrence - International High School,01490534,0.6,0.4,97.4,1.7,0.0,0.0,0.0,51.2,48.8
Lawrence - James F Hennessey,01490020,1.3,2.6,92.3,3.8,0.0,0.0,0.0,52.3,47.7
Lawrence - James F Leonard,01490045,0.6,0.6,96.2,2.5,0.0,0.0,0.0,57.3,42.7
Lawrence - John Breen School,01490003,1.0,5.9,79.5,12.1,0.0,0.0,1.6,55.0,45.0
Lawrence - John K Tarbox,01490075,1.0,0.0,96.8,1.9,0.0,0.3,0.0,51.1,48.9
Lawrence - Lawlor Early Childhood Center,01490002,0.0,0.0,92.6,6.3,0.5,0.0,0.5,50.5,49.5
"Lawrence - Math, Science & Technology High School",01490533,2.3,5.9,84.5,7.2,0.0,0.0,0.0,61.1,38.9
Lawrence - Parthum Middle School,01490027,2.2,0.5,88.9,7.8,0.0,0.0,0.5,48.9,51.1
Lawrence - Performing & Fine Arts High School,01490535,2.8,0.8,89.8,6.6,0.0,0.0,0.0,42.5,57.5
Lawrence - Robert Frost,01490018,1.6,4.5,78.4,14.7,0.2,0.0,0.5,52.2,47.8
Lawrence - Rollins Early Childhood Center,01490001,2.2,0.0,86.2,10.9,0.0,0.0,0.7,55.1,44.9
Lawrence - School for Exceptional Studies,01490537,4.9,0.0,81.3,13.8,0.0,0.0,0.0,81.3,18.7
Lawrence - South Lawrence East Elementary School,01490004,1.2,4.0,89.0,5.0,0.0,0.0,0.8,48.0,52.0
Lawrence - South Lawrence East Middle School,01490016,2.5,4.4,88.7,4.2,0.0,0.0,0.2,51.2,48.8
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,0.8,0.0,98.9,0.3,0.0,0.0,0.0,42.9,57.1
Lee - Lee Elementary,01500025,1.4,3.4,4.6,87.4,0.3,0.0,2.9,49.4,50.6
Lee - Lee Middle/High School,01500505,0.7,1.6,7.0,89.8,0.0,0.0,0.9,47.8,52.2
Leicester - Leicester High,01510505,1.8,3.0,3.9,89.0,0.4,0.0,2.0,45.6,54.4
Leicester - Leicester Memorial Elementary,01510005,2.0,1.3,2.8,90.9,0.3,0.0,2.8,53.0,47.0
Leicester - Leicester Middle,01510015,3.2,1.7,5.2,88.9,0.0,0.0,1.0,52.2,47.8
Leicester - Leicester Primary School,01510010,4.5,2.3,3.4,88.7,0.6,0.0,0.4,51.6,48.4
Lenox - Lenox Memorial High,01520505,1.1,3.9,1.5,91.0,0.6,0.9,1.1,51.4,48.6
Lenox - Morris,01520015,0.0,3.6,5.3,89.0,0.6,0.0,1.5,49.3,50.7
Leominster - Bennett,01530003,5.9,3.4,18.6,70.3,0.0,0.0,1.7,58.5,41.5
Leominster - Fall Brook,01530007,3.7,2.3,28.2,62.3,0.3,0.0,3.1,51.0,49.0
Leominster - Johnny Appleseed,01530025,11.0,2.6,21.8,61.2,0.3,0.3,2.9,52.4,47.6
Leominster - Leominster High School & Center For Technical Education,01530605,5.3,3.0,25.8,63.8,0.3,0.0,1.8,63.4,36.6
Leominster - Leominster Senior High,01530505,6.3,4.1,20.6,66.8,0.2,0.1,2.0,44.2,55.8
Leominster - Lincoln School,01530005,10.2,2.0,30.6,51.0,0.0,0.0,6.1,53.1,46.9
Leominster - Northwest,01530030,5.8,3.1,26.9,61.1,0.0,0.0,3.1,51.0,49.0
Leominster - Priest Street,01530040,3.9,3.2,37.0,52.6,0.0,0.0,3.2,54.5,45.5
Leominster - Samoset School,01530045,7.2,1.7,27.7,62.1,0.2,0.2,1.0,54.7,45.3
Leominster - Sky View Middle School,01530320,6.4,3.8,24.8,61.6,0.5,0.0,2.8,51.8,48.2
Leominster - Southeast School,01530010,5.4,6.2,31.9,51.7,0.2,0.2,4.5,56.2,43.8
Leverett - Leverett Elementary,01540005,0.0,2.0,5.4,79.7,0.0,0.0,12.8,54.1,45.9
Lexington - Bowman,01550008,5.5,32.7,4.1,54.2,0.2,0.0,3.3,51.1,48.9
Lexington - Bridge,01550006,5.5,30.8,4.7,53.4,0.0,0.0,5.7,55.9,44.1
Lexington - Fiske,01550015,3.9,20.2,2.7,66.9,0.0,0.0,6.4,52.1,47.9
Lexington - Harrington,01550030,3.2,34.8,4.8,52.4,0.0,0.0,4.8,49.0,51.0
Lexington - Jonas Clarke Middle,01550305,4.1,27.6,4.2,59.5,0.0,0.1,4.4,54.8,45.2
Lexington - Joseph Estabrook,01550010,4.4,35.8,1.3,50.2,0.0,0.0,8.3,47.6,52.4
Lexington - Lexington High,01550505,4.8,27.1,3.7,61.5,0.2,0.0,2.8,49.3,50.7
Lexington - Maria Hastings,01550035,2.6,30.9,2.8,57.3,0.0,0.0,6.5,51.3,48.7
Lexington - Wm Diamond Middle,01550310,4.5,27.8,2.9,61.3,0.0,0.0,3.4,48.1,51.9
Lincoln - Hanscom Middle,01570305,15.7,1.0,7.1,67.1,1.0,0.0,8.1,52.9,47.1
Lincoln - Hanscom Primary,01570006,10.2,2.6,12.1,66.1,0.6,0.3,8.0,52.4,47.6
Lincoln - Lincoln School,01570025,11.3,8.1,7.8,66.0,0.5,0.0,6.2,48.4,51.6
Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,5.6,5.4,3.2,83.4,0.0,0.0,2.4,50.9,49.1
Littleton - Littleton High School,01580505,2.2,3.6,0.7,92.5,0.0,0.2,0.7,45.9,54.1
Littleton - Littleton Middle School,01580305,1.9,2.6,1.6,91.8,0.3,0.3,1.6,48.9,51.1
Littleton - Russell St Elementary,01580015,0.8,4.0,0.8,92.2,0.0,1.0,1.3,46.9,53.1
Littleton - Shaker Lane Elementary,01580005,0.7,5.0,1.4,91.4,0.0,0.0,1.4,48.4,51.6
Longmeadow - Blueberry Hill,01590005,1.4,9.1,3.0,83.8,0.0,0.0,2.6,51.1,48.9
Longmeadow - Center,01590010,1.3,7.0,2.3,88.4,0.0,0.0,1.0,55.3,44.7
Longmeadow - Glenbrook Middle,01590017,5.7,4.3,3.1,84.9,0.3,0.0,1.7,48.0,52.0
Longmeadow - Longmeadow High,01590505,3.2,6.9,2.0,86.7,0.1,0.0,1.0,52.7,47.3
Longmeadow - Williams Middle,01590305,2.2,4.0,2.2,91.1,0.0,0.0,0.5,53.0,47.0
Longmeadow - Wolf Swamp Road,01590025,3.1,7.4,4.8,82.2,0.0,0.0,2.5,53.0,47.0
Lowell - Abraham Lincoln,01600020,5.5,43.4,28.3,18.0,1.2,0.0,3.6,50.3,49.7
Lowell - B.F.Butler Middle School,01600310,4.5,28.0,26.7,38.5,0.0,0.0,2.2,53.3,46.7
Lowell - Bartlett Community Partnership,01600090,6.5,34.3,35.5,20.4,0.2,0.0,3.0,51.6,48.4
Lowell - Charles W Morey,01600030,2.8,56.5,19.5,16.5,0.6,0.0,4.1,53.5,46.5
Lowell - Charlotte M Murkland Elementary,01600080,2.9,53.4,33.0,6.9,1.1,0.0,2.7,54.4,45.6
Lowell - Dr An Wang School,01600345,6.1,21.5,33.5,37.6,0.0,0.0,1.2,54.2,45.8
Lowell - Dr Gertrude Bailey,01600002,5.3,32.7,19.2,38.8,0.8,0.0,3.2,55.4,44.6
Lowell - Greenhalge,01600015,14.1,22.8,29.4,31.3,0.0,0.0,2.5,54.7,45.3
Lowell - Henry J Robinson Middle,01600330,13.4,21.5,32.7,31.0,0.0,0.0,1.4,53.8,46.2
Lowell - James S Daley Middle School,01600315,4.9,44.9,13.2,35.3,0.3,0.0,1.5,52.1,47.9
Lowell - James Sullivan Middle School,01600340,4.4,12.8,37.1,44.4,0.2,0.0,1.1,53.9,46.1
Lowell - John J Shaughnessy,01600050,4.9,25.8,27.1,37.5,0.4,0.2,4.1,51.4,48.6
Lowell - Joseph McAvinnue,01600010,3.9,15.5,53.0,25.8,0.0,0.0,1.8,52.1,47.9
Lowell - Kathryn P. Stoklosa Middle School,01600360,4.7,57.6,23.8,12.2,0.2,0.0,1.7,50.4,49.6
Lowell - Laura Lee Therapeutic Day School,01600085,20.0,0.0,26.7,53.3,0.0,0.0,0.0,100.0,0.0
Lowell - Leblanc Therapeutic Day School,01600320,13.7,9.8,37.3,37.3,0.0,0.0,2.0,90.2,9.8
Lowell - Lowell High,01600505,8.9,31.2,23.2,35.7,0.1,0.0,0.9,51.1,48.9
Lowell - Moody Elementary,01600027,7.5,19.2,19.2,51.5,0.8,0.0,1.7,50.2,49.8
Lowell - Pawtucketville Memorial,01600036,6.8,18.5,22.9,48.1,0.2,0.0,3.6,53.1,46.9
Lowell - Peter W Reilly,01600040,3.8,6.3,38.8,48.7,0.2,0.0,2.2,52.3,47.7
Lowell - Pyne Arts,01600018,6.0,11.8,22.5,56.2,0.2,0.0,3.4,48.4,51.6
Lowell - S Christa McAuliffe Elementary,01600075,6.0,11.2,37.9,40.5,0.0,0.0,4.3,50.6,49.4
Lowell - Washington,01600055,7.8,33.9,20.4,28.6,0.0,0.0,9.4,46.9,53.1
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,25.6,25.7,39.4,5.9,0.0,0.0,3.4,47.3,52.7
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,3.6,17.0,31.3,44.6,0.0,0.0,3.6,42.9,57.1
Ludlow - Chapin Street Elementary School,01610020,2.4,1.2,5.9,88.4,0.0,0.5,1.7,49.8,50.2
Ludlow - East Street Elementary School,01610010,2.4,0.2,5.3,89.1,0.0,0.2,2.7,52.3,47.7
Ludlow - Ludlow Senior High,01610505,2.0,0.7,5.8,90.8,0.1,0.0,0.6,49.8,50.2
Ludlow - Paul R Baird Middle,01610305,2.0,0.5,5.6,90.7,0.2,0.5,0.6,48.3,51.7
Ludlow - Veterans Park Elementary,01610023,2.5,0.5,7.0,87.8,0.0,0.0,2.2,51.4,48.6
Lunenburg - Lunenburg High,01620505,2.2,1.8,1.8,93.1,1.0,0.2,0.0,46.9,53.1
Lunenburg - Lunenburg Primary School,01620010,1.6,0.8,5.7,89.4,0.8,0.8,1.0,55.2,44.8
Lunenburg - Thomas C Passios Elementary,01620015,1.4,1.7,2.0,91.8,1.4,0.6,1.1,55.8,44.2
Lunenburg - Turkey Hill Middle,01620020,2.6,1.8,2.8,92.2,0.3,0.3,0.0,49.7,50.3
Lynn - A Drewicz Elementary,01630016,6.6,19.7,57.7,12.9,0.2,0.0,2.8,51.6,48.4
Lynn - Aborn,01630011,9.1,4.9,31.3,47.7,0.0,0.0,7.0,51.4,48.6
Lynn - Breed Middle School,01630405,12.3,10.7,53.1,20.9,0.1,0.1,2.9,51.6,48.4
Lynn - Brickett Elementary,01630020,11.3,11.9,44.7,21.6,0.9,0.0,9.7,50.3,49.7
Lynn - Capt William G Shoemaker,01630090,12.3,5.0,20.5,57.2,0.3,0.0,4.7,62.2,37.8
Lynn - Classical High,01630505,15.8,14.2,39.1,27.7,0.1,0.0,3.0,49.2,50.8
Lynn - Cobbet Elementary,01630035,13.9,11.9,64.8,6.6,0.7,0.0,2.1,53.4,46.6
Lynn - E J Harrington,01630045,11.0,5.3,67.4,12.7,0.3,0.0,3.3,53.1,46.9
Lynn - Edward A Sisson,01630095,9.3,8.3,27.6,50.5,0.5,0.0,3.8,52.9,47.1
Lynn - Fecteau-Leary Junior/Senior High School,01630525,25.0,9.5,43.5,17.3,0.0,0.0,4.8,68.5,31.5
Lynn - Hood,01630055,11.4,8.8,49.2,24.9,0.0,0.0,5.7,50.4,49.6
Lynn - Ingalls,01630060,9.7,9.9,67.6,9.1,0.5,0.0,3.3,53.7,46.3
Lynn - Julia F Callahan,01630030,13.7,9.8,42.0,29.8,0.0,0.0,4.6,54.5,45.5
Lynn - Lincoln-Thomson,01630070,6.0,12.1,40.3,36.3,0.4,0.0,4.8,48.0,52.0
Lynn - Lynn English High,01630510,13.0,10.5,47.1,26.1,0.1,0.0,3.2,47.3,52.7
Lynn - Lynn Vocational Technical Institute,01630605,9.8,9.9,60.4,17.2,0.8,0.0,1.9,59.2,40.8
Lynn - Lynn Woods,01630075,5.1,3.8,14.6,72.6,1.3,0.0,2.5,52.9,47.1
Lynn - Pickering Middle,01630420,12.5,8.0,35.4,40.9,0.2,0.0,3.1,50.4,49.6
Lynn - Robert L Ford,01630050,10.5,9.7,67.2,9.0,0.5,0.0,3.0,51.2,48.8
Lynn - Sewell-Anderson,01630085,10.6,3.1,43.1,35.7,1.6,0.0,5.9,55.3,44.7
Lynn - Thurgood Marshall Mid,01630305,13.6,7.8,60.9,14.0,0.1,0.0,3.5,52.0,48.0
Lynn - Tracy,01630100,11.0,7.9,63.8,12.8,0.5,0.3,3.8,52.3,47.7
Lynn - Washington Elementary School,01630005,26.8,1.8,37.5,28.6,0.0,0.0,5.4,82.1,17.9
Lynn - Wm P Connery,01630040,10.2,11.7,68.2,7.4,0.5,0.0,2.0,47.4,52.6
Lynnfield - Huckleberry Hill,01640010,2.6,5.2,5.0,83.0,0.0,0.0,4.2,51.8,48.2
Lynnfield - Lynnfield High,01640505,2.3,3.2,1.9,91.7,0.0,0.0,0.8,49.5,50.5
Lynnfield - Lynnfield Middle School,01640405,1.8,3.6,3.0,90.2,0.0,0.0,1.4,52.3,47.7
Lynnfield - Lynnfield Preschool,01640005,0.0,6.0,6.0,86.0,0.0,0.0,2.0,58.0,42.0
Lynnfield - Summer Street,01640020,1.3,2.5,2.7,92.9,0.0,0.0,0.7,48.9,51.1
Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,0.0,25.3,1.1,72.5,1.1,0.0,0.0,65.9,34.1
Malden - Beebe,01650003,16.0,32.7,12.1,36.5,0.3,0.2,2.1,49.4,50.6
Malden - Ferryway,01650013,19.1,19.3,29.5,27.3,0.4,0.0,4.3,51.2,48.8
Malden - Forestdale,01650027,16.2,9.1,26.1,44.6,0.2,0.0,3.9,53.3,46.7
Malden - Linden,01650047,15.4,25.5,15.5,38.0,0.7,0.0,4.9,51.8,48.2
Malden - Malden Early Learning Center,01650049,14.0,32.8,6.4,42.4,0.0,0.0,4.5,61.8,38.2
Malden - Malden High,01650505,22.9,22.8,20.0,30.2,0.8,0.1,3.2,52.3,47.7
Malden - Salemwood,01650057,27.9,15.7,25.3,26.5,0.5,0.1,4.0,53.8,46.2
Manchester Essex Regional - Essex Elementary,06980020,0.3,0.0,0.0,99.7,0.0,0.0,0.0,54.2,45.8
Manchester Essex Regional - Manchester Essex Regional High School,06980510,0.2,0.0,0.2,99.4,0.0,0.0,0.2,47.4,52.6
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.6,49.4
Manchester Essex Regional - Manchester Memorial Elementary,06980010,0.0,1.1,1.8,96.1,0.0,0.0,0.9,47.6,52.4
Mansfield - Everett W Robinson,01670007,3.0,4.4,3.3,85.3,0.1,0.0,3.9,52.4,47.6
Mansfield - Harold L Qualters Middle,01670035,2.5,2.8,2.6,90.1,0.6,0.1,1.3,51.1,48.9
Mansfield - Jordan/Jackson Elementary,01670014,2.5,3.7,3.6,87.1,0.0,0.0,3.2,52.1,47.9
Mansfield - Mansfield High,01670505,3.2,3.5,1.4,90.1,0.3,0.1,1.4,48.6,51.4
Mansfield - Roland Green School,01670003,2.8,0.9,3.7,83.3,0.9,0.0,8.3,58.3,41.7
Marblehead - Dr Samuel C Eveleth,01680025,0.0,0.0,1.2,95.2,1.2,0.0,2.4,57.1,42.9
Marblehead - Elbridge Gerry,01680015,2.5,2.5,5.7,83.4,0.0,0.0,5.7,52.2,47.8
Marblehead - Glover,01680020,0.0,0.8,2.7,95.8,0.4,0.0,0.4,46.7,53.3
Marblehead - L H Coffin,01680010,2.4,1.8,5.9,86.5,0.0,0.0,3.5,48.2,51.8
Marblehead - Malcolm L Bell,01680005,2.0,0.8,4.5,89.0,0.3,0.0,3.4,54.8,45.2
Marblehead - Marblehead High,01680505,3.1,2.3,2.3,91.9,0.1,0.0,0.3,49.6,50.4
Marblehead - Marblehead Veterans Middle School,01680300,2.3,1.4,2.7,93.4,0.0,0.0,0.2,49.0,51.0
Marblehead - Village School,01680016,4.5,1.6,3.9,88.3,0.0,0.0,1.6,50.8,49.2
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,4.3,2.2,3.5,88.7,0.4,0.4,0.4,53.5,46.5
Marion - Sippican,01690005,3.0,2.5,1.9,89.6,0.0,0.0,3.0,50.1,49.9
Marlborough - 1 LT Charles W. Whitcomb School,01700045,2.8,2.9,31.4,60.7,0.0,0.0,2.1,50.9,49.1
Marlborough - Charles Jaworek School,01700030,3.3,3.7,35.7,54.8,0.0,0.0,2.6,51.2,48.8
Marlborough - Early Childhood Center,01700006,3.3,6.0,21.9,63.6,0.0,0.0,5.3,56.3,43.7
Marlborough - Francis J Kane,01700008,2.0,5.4,36.2,53.6,0.0,0.2,2.6,51.6,48.4
Marlborough - Marlborough High,01700505,3.3,2.8,29.9,61.9,0.4,0.0,1.8,51.9,48.1
Marlborough - Richer,01700025,1.3,2.1,41.1,50.4,0.0,0.0,5.0,53.5,46.5
Marshfield - Daniel Webster,01710015,0.7,1.2,2.6,94.8,0.0,0.0,0.7,53.3,46.7
Marshfield - Eames Way School,01710005,0.3,1.4,0.5,96.2,0.0,0.0,1.6,50.5,49.5
Marshfield - Furnace Brook Middle,01710310,0.6,0.9,1.3,96.0,0.2,0.1,0.8,50.2,49.8
Marshfield - Gov Edward Winslow,01710020,0.2,0.2,2.0,96.7,0.0,0.0,0.9,52.5,47.5
Marshfield - Marshfield High,01710505,0.4,0.3,1.3,97.5,0.0,0.0,0.6,50.2,49.8
Marshfield - Martinson Elementary,01710025,1.4,1.6,2.5,91.5,0.7,0.0,2.3,52.4,47.6
Marshfield - South River,01710010,0.0,1.6,0.4,97.8,0.0,0.2,0.0,52.3,47.7
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,6.6,3.3,4.4,80.2,0.5,0.0,4.9,47.3,52.7
Marthas Vineyard - Marthas Vineyard Regional High,07000505,2.7,1.0,8.7,80.4,1.9,0.0,5.2,55.2,44.8
Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,51.5,0.0,41.5,2.1,0.8,0.0,4.1,54.9,45.1
Masconomet - Masconomet Regional High School,07050505,0.6,2.2,1.9,94.5,0.1,0.1,0.6,47.2,52.8
Masconomet - Masconomet Regional Middle School,07050405,0.7,1.1,1.2,96.6,0.0,0.1,0.4,52.5,47.5
Mashpee - Kenneth Coombs School,01720005,2.5,3.4,3.8,79.6,6.4,0.2,4.0,53.9,46.1
Mashpee - Mashpee High,01720505,5.1,1.3,2.4,82.8,6.6,0.0,1.8,49.0,51.0
Mashpee - Mashpee Middle School,01720020,2.4,1.6,4.7,83.5,4.7,0.8,2.4,50.2,49.8
Mashpee - Quashnet School,01720035,2.9,2.3,2.9,83.7,4.5,0.2,3.6,48.2,51.8
MATCH Charter Public School (District) - MATCH Charter Public School,04690505,59.0,0.8,33.8,2.5,0.8,0.2,2.7,48.6,51.4
MATCH Community Day Charter Public School (District) - MATCH Community Day Charter Public School,04650105,32.0,9.0,50.0,6.0,0.0,0.0,3.0,50.0,50.0
Mattapoisett - Center,01730005,1.0,2.0,2.4,90.1,0.0,0.0,4.4,54.6,45.4
Mattapoisett - Old Hammondtown,01730010,1.4,2.7,0.5,92.7,0.9,0.5,1.4,44.7,55.3
Maynard - Fowler School,01740305,2.4,3.2,8.5,82.8,0.0,0.2,3.0,51.9,48.1
Maynard - Green Meadow,01740010,1.0,2.5,8.4,85.7,0.0,0.0,2.5,50.8,49.2
Maynard - Maynard High,01740505,1.4,1.7,8.3,86.6,0.0,0.0,2.1,47.6,52.4
Medfield - Dale Street,01750005,0.9,4.8,1.6,90.4,0.2,0.2,1.8,51.0,49.0
Medfield - Medfield Senior High,01750505,0.6,2.9,0.8,94.8,0.0,0.0,1.0,49.8,50.2
Medfield - Memorial School,01750003,0.7,3.7,2.0,90.3,0.7,0.0,2.5,51.0,49.0
Medfield - Ralph Wheelock School,01750007,0.8,3.0,0.5,92.8,0.0,0.0,3.0,50.5,49.5
Medfield - Thomas Blake Middle,01750305,0.3,3.6,1.7,92.1,0.0,0.1,2.2,49.4,50.6
Medford - Brooks School,01760130,12.6,4.8,6.1,71.9,0.0,0.3,4.3,51.1,48.9
Medford - Christopher Columbus,01760140,20.0,6.5,16.0,53.5,0.0,0.0,4.0,51.7,48.3
Medford - Curtis-Tufts,01760510,16.7,0.0,5.6,77.8,0.0,0.0,0.0,55.6,44.4
Medford - John J McGlynn Elementary School,01760068,15.1,14.0,13.4,54.7,0.0,0.0,2.9,52.3,47.7
Medford - John J. McGlynn Middle School,01760320,16.4,9.8,9.3,62.1,0.0,0.0,2.5,53.6,46.4
Medford - Madeleine Dugger Andrews,01760315,17.5,5.5,11.6,61.3,0.6,0.0,3.5,49.6,50.4
Medford - Medford High,01760505,21.1,8.6,9.0,59.8,0.1,0.0,1.4,48.9,51.1
Medford - Medford Vocational Technical High,01760605,11.3,0.0,4.7,83.5,0.0,0.0,0.5,53.3,46.7
Medford - Milton Fuller Roberts,01760150,11.4,8.7,11.8,63.2,0.0,0.0,4.9,50.1,49.9
Medway - Francis J Burke Elementary,01770010,1.0,2.5,2.0,91.0,0.0,0.0,3.5,47.8,52.2
Medway - John D Mc Govern Elementary,01770013,0.9,3.4,2.8,90.9,0.6,0.0,1.4,49.6,50.4
Medway - Medway High,01770505,0.6,1.5,2.1,94.9,0.0,0.1,0.8,49.8,50.2
Medway - Medway Middle,01770305,1.2,2.1,1.2,94.5,0.2,0.0,0.8,48.8,51.2
Medway - Memorial Elementary,01770015,1.9,3.3,1.6,93.0,0.0,0.0,0.3,55.0,45.0
Melrose - Early Childhood Center,01780003,3.1,3.5,2.7,86.2,0.4,0.0,4.2,54.2,45.8
Melrose - Herbert Clark Hoover,01780017,2.6,4.9,6.3,81.3,0.0,0.7,4.1,53.4,46.6
Melrose - Horace Mann,01780025,8.6,4.5,1.5,81.3,0.0,0.0,4.1,47.8,52.2
Melrose - Lincoln,01780020,6.5,6.2,8.3,71.3,0.3,0.6,6.8,53.6,46.4
Melrose - Melrose High,01780505,6.6,3.9,5.2,79.7,0.3,2.1,2.1,48.1,51.9
Melrose - Melrose Middle,01780305,6.3,3.5,5.0,81.1,0.0,0.1,4.0,53.4,46.6
Melrose - Roosevelt,01780035,4.5,5.2,9.7,77.1,0.0,0.2,3.2,47.0,53.0
Melrose - Winthrop,01780050,5.0,1.1,2.5,89.8,0.0,0.0,1.7,51.0,49.0
