SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Springfield - Liberty  Preparatory Academy,02810560,11.5,0.0,50.0,38.5,0.0,0.0,0.0,50.0,50.0
Springfield - Lincoln,02810120,13.7,0.2,81.8,2.9,0.0,0.4,0.9,54.7,45.3
Springfield - M Marcus Kiley Middle,02810330,23.4,4.3,50.0,17.5,0.0,0.0,4.8,50.6,49.4
Springfield - Margaret C Ells,02810060,33.9,0.0,49.4,13.4,0.8,0.0,2.5,58.6,41.4
Springfield - Mary M Lynch,02810140,20.0,1.5,57.1,18.2,0.0,0.0,3.3,52.4,47.6
Springfield - Mary M Walsh,02810155,15.7,3.0,61.0,17.7,0.0,0.0,2.6,56.7,43.3
Springfield - Mary O Pottenger,02810145,8.8,1.6,72.1,14.9,0.0,0.2,2.3,52.8,47.2
Springfield - Milton Bradley School,02810023,13.6,0.2,79.9,4.4,0.0,0.0,1.9,52.3,47.7
Springfield - Putnam Vocational Technical High School,02810620,20.8,1.9,63.3,12.5,0.0,0.0,1.6,46.0,54.0
Springfield - Rebecca M Johnson,02810055,30.0,0.8,62.4,4.9,0.6,0.0,1.3,49.4,50.6
Springfield - Samuel Bowles,02810020,13.0,1.2,64.8,17.9,0.6,0.3,2.3,50.7,49.3
Springfield - South End Middle School,02810355,12.3,0.4,78.2,6.3,0.0,0.0,2.8,53.5,46.5
Springfield - Springfield Central High,02810500,24.5,5.8,48.0,16.9,0.0,0.0,4.7,51.7,48.3
Springfield - Springfield High School,02810570,22.1,0.0,62.8,13.3,0.0,0.0,1.8,67.3,32.7
Springfield - Springfield Public Day Elementary School,02810005,33.3,0.0,54.8,11.9,0.0,0.0,0.0,85.7,14.3
Springfield - Springfield Public Day High School,02810550,24.2,0.0,59.4,14.1,0.0,0.0,2.3,73.4,26.6
Springfield - Springfield Public Day Middle School,02810345,22.2,1.6,65.1,7.9,0.0,0.0,3.2,85.7,14.3
Springfield - STEM Middle Academy,02810350,25.9,1.4,51.4,16.3,0.0,0.0,5.0,60.6,39.4
Springfield - Sumner Avenue,02810160,17.7,6.3,62.1,11.3,0.5,0.0,2.1,53.6,46.4
Springfield - The Springfield Renaissance School,02810205,23.5,0.9,40.7,27.0,0.0,0.0,7.9,48.9,51.1
Springfield - Thomas M Balliet,02810015,30.3,1.6,48.4,17.2,0.0,0.3,2.2,52.5,47.5
Springfield - Van Sickle Middle School,02810340,18.3,1.2,65.5,12.0,0.0,0.0,3.0,51.4,48.6
Springfield - Warner,02810180,25.5,1.2,47.9,22.4,0.3,0.0,2.8,54.3,45.7
Springfield - Washington,02810185,20.7,9.9,57.8,9.1,0.0,0.2,2.3,50.7,49.3
Springfield - White Street,02810190,15.3,9.5,66.8,6.8,0.0,0.5,1.1,52.9,47.1
Springfield - William N. DeBerry,02810045,21.7,0.0,71.5,3.7,0.7,0.0,2.2,53.9,46.1
Stoneham - Central,02840003,2.1,2.3,8.5,81.5,0.3,0.0,5.3,55.1,44.9
Stoneham - Colonial Park,02840005,0.9,3.6,1.8,90.1,0.0,0.5,3.2,52.3,47.7
Stoneham - Robin Hood,02840025,0.7,5.4,3.2,88.8,0.0,0.0,1.8,49.1,50.9
Stoneham - South,02840030,1.6,3.7,6.5,83.5,0.0,0.0,4.7,48.8,51.2
Stoneham - Stoneham High,02840505,2.2,3.4,2.9,88.9,0.3,0.6,1.6,43.8,56.2
Stoneham - Stoneham Middle School,02840405,1.4,2.3,4.3,89.7,0.0,0.2,2.1,52.4,47.6
Stoughton - Edwin A Jones Early Childhood Center,02850012,9.2,5.1,1.0,79.6,0.0,1.0,4.1,59.2,40.8
Stoughton - Helen Hansen Elementary,02850010,18.2,4.5,6.2,69.1,0.0,0.7,1.4,46.4,53.6
Stoughton - Joseph H Gibbons,02850025,11.2,3.4,3.9,77.7,0.0,0.0,3.9,54.3,45.7
Stoughton - Joseph R Dawe Jr Elementary,02850014,18.8,7.0,9.9,61.4,0.0,0.3,2.7,56.3,43.7
Stoughton - O'Donnell Middle School,02850405,18.0,3.5,5.1,72.8,0.1,0.0,0.5,51.4,48.6
Stoughton - South Elementary,02850015,15.3,6.6,3.7,68.6,0.0,1.2,4.5,48.8,51.2
Stoughton - Stoughton High,02850505,21.7,3.6,5.2,68.8,0.0,0.0,0.6,53.4,46.6
Stoughton - West Elementary,02850020,22.7,6.3,11.1,55.4,0.2,0.2,4.1,49.2,50.8
Sturbridge - Burgess Elementary,02870005,0.7,1.3,4.9,89.1,0.1,0.1,3.8,54.2,45.8
Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,0.8,2.8,3.9,87.0,0.0,0.1,5.3,44.9,55.1
Sudbury - Ephraim Curtis Middle,02880305,2.4,5.5,2.7,84.9,0.0,0.2,4.2,49.1,50.9
Sudbury - General John Nixon Elementary,02880025,2.0,7.2,0.7,83.3,0.0,0.0,6.7,50.9,49.1
Sudbury - Israel Loring School,02880015,2.4,5.7,3.8,82.8,0.2,0.2,4.9,51.0,49.0
Sudbury - Josiah Haynes,02880010,1.7,4.4,0.7,88.5,0.0,0.0,4.6,55.5,44.5
Sudbury - Peter Noyes,02880030,2.2,7.4,3.3,82.1,0.2,0.0,4.9,51.3,48.7
Sunderland - Sunderland Elementary,02890005,2.7,9.3,9.3,72.1,0.0,0.5,6.0,56.8,43.2
Sutton - Sutton Early Learning,02900003,0.5,2.1,1.8,91.1,0.0,0.0,4.5,51.8,48.2
Sutton - Sutton Elementary,02900005,1.6,1.6,0.8,91.6,0.0,0.0,4.3,48.0,52.0
Sutton - Sutton High School,02900510,0.5,0.2,1.0,95.1,0.0,0.0,3.2,47.8,52.2
Sutton - Sutton Middle School,02900305,0.0,0.7,1.8,93.1,0.2,0.0,4.1,51.5,48.5
Swampscott - Clarke,02910005,1.3,5.7,20.0,71.3,0.4,0.0,1.3,50.9,49.1
Swampscott - Hadley,02910010,6.2,2.4,6.9,80.0,0.3,0.0,4.1,48.6,51.4
Swampscott - Stanley,02910020,11.5,0.7,6.1,80.1,0.0,0.0,1.7,55.4,44.6
Swampscott - Swampscott High,02910505,6.7,1.8,1.9,89.1,0.0,0.1,0.4,45.1,54.9
Swampscott - Swampscott Middle,02910305,3.9,1.4,7.9,84.5,0.0,0.7,1.6,51.2,48.8
Swansea - Elizabeth S Brown,02920006,0.0,1.1,2.2,95.6,0.0,0.0,1.1,52.2,47.8
Swansea - Gardner,02920015,1.1,0.4,0.7,97.8,0.0,0.0,0.0,54.0,46.0
Swansea - Joseph Case High,02920505,1.4,1.1,0.9,95.1,0.2,0.0,1.4,52.3,47.7
Swansea - Joseph Case Jr High,02920305,1.9,1.0,1.2,94.7,0.0,0.0,1.2,54.7,45.3
Swansea - Joseph G Luther,02920020,1.4,0.0,2.3,94.4,0.5,0.0,1.4,50.7,49.3
Swansea - Mark G Hoyle Elementary,02920017,0.8,0.0,1.6,95.5,0.4,0.0,1.6,53.5,46.5
Tantasqua - Tantasqua Regional Jr High,07700405,0.5,1.8,4.6,89.9,0.3,0.0,2.9,47.9,52.1
Tantasqua - Tantasqua Regional Sr High,07700505,0.6,1.9,3.6,90.7,0.5,0.0,2.7,45.3,54.7
Tantasqua - Tantasqua Regional Vocational,07700605,0.5,1.0,4.9,91.9,0.7,0.0,1.0,67.9,32.1
Taunton - Benjamin Friedman Middle,02930315,7.1,1.3,8.1,78.6,0.0,0.0,4.8,51.0,49.0
Taunton - Caleb Barnum,02930005,9.2,1.5,9.9,72.9,0.4,0.0,6.2,61.9,38.1
Taunton - East Taunton Elementary,02930010,9.2,2.3,8.2,76.6,0.2,0.0,3.5,52.2,47.8
Taunton - Edmund Hatch Bennett,02930007,3.4,2.5,6.0,84.6,0.6,0.3,2.5,46.4,53.6
Taunton - Edward F Leddy,02930056,14.1,0.8,16.4,62.5,0.0,0.0,6.3,48.4,51.6
Taunton - Elizabeth Pole,02930027,14.9,1.0,16.9,61.8,0.3,0.2,5.0,50.5,49.5
Taunton - H H Galligan,02930057,11.8,2.2,22.5,56.5,0.4,0.0,6.6,53.1,46.9
Taunton - Hopewell,02930035,7.9,0.9,9.5,76.7,0.0,0.3,4.7,49.2,50.8
Taunton - John F Parker Middle,02930305,12.8,2.5,15.3,64.9,0.0,0.3,4.3,51.6,48.4
Taunton - Joseph C Chamberlain,02930008,3.6,1.0,7.6,83.8,0.4,0.0,3.6,49.8,50.2
Taunton - Joseph H Martin,02930042,8.1,2.1,9.2,77.9,0.0,0.2,2.6,51.3,48.7
Taunton - Mulcahey Elementary School,02930015,13.3,0.2,14.0,67.1,0.0,0.0,5.4,51.8,48.2
Taunton - Taunton Alternative High School,02930525,,,,,,,,,
Taunton - Taunton High,02930505,9.0,1.3,11.6,73.2,0.5,0.1,4.3,50.3,49.7
Tewksbury - Heath-Brook,02950010,0.0,3.0,2.2,93.4,0.0,0.0,1.4,51.4,48.6
Tewksbury - John F. Ryan,02950023,1.2,1.8,2.0,94.8,0.0,0.0,0.2,53.8,46.2
Tewksbury - John W. Wynn Middle,02950305,1.0,1.3,2.0,95.5,0.1,0.1,0.0,50.3,49.7
Tewksbury - L F Dewing,02950001,3.2,4.5,0.9,90.3,0.4,0.0,0.7,56.6,43.4
Tewksbury - Louise Davy Trahan,02950025,0.7,3.1,1.4,94.5,0.0,0.0,0.3,47.1,52.9
Tewksbury - North Street,02950020,3.6,4.3,1.5,88.4,0.0,0.0,2.1,48.0,52.0
Tewksbury - Tewksbury Memorial High,02950505,1.8,2.1,1.8,94.3,0.0,0.0,0.0,48.7,51.3
Tisbury - Tisbury Elementary,02960005,3.9,0.3,14.5,72.1,3.0,0.0,6.1,56.1,43.9
Topsfield - Proctor Elementary,02980005,0.4,2.4,3.3,93.1,0.0,0.0,0.8,51.8,48.2
Topsfield - Steward Elementary,02980010,1.1,0.6,2.8,93.5,0.0,0.0,2.0,50.9,49.1
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,08780605,1.3,0.5,2.2,93.5,0.1,0.0,2.5,56.6,43.4
Triton - Newbury Elementary,07730020,0.8,1.6,2.8,94.5,0.2,0.2,0.0,53.7,46.3
Triton - Pine Grove,07730025,0.7,1.5,1.5,95.1,0.0,0.0,1.3,50.8,49.2
Triton - Salisbury Elementary,07730015,1.1,4.0,4.7,87.1,0.4,0.0,2.6,49.9,50.1
Triton - Triton Regional High School,07730505,0.5,1.5,2.7,94.4,0.0,0.0,0.9,49.9,50.1
Triton - Triton Regional Middle School,07730405,0.5,2.0,2.0,94.8,0.0,0.0,0.7,47.8,52.2
Truro - Truro Central,03000005,4.2,2.8,6.3,83.8,0.0,0.0,2.8,49.3,50.7
Tyngsborough - Tyngsborough Elementary,03010020,1.0,6.8,4.8,83.4,0.2,0.0,3.7,49.4,50.6
Tyngsborough - Tyngsborough High School,03010505,0.8,4.0,3.1,89.8,0.2,0.0,2.1,52.8,47.2
Tyngsborough - Tyngsborough Middle,03010305,1.7,5.2,3.3,87.4,0.0,0.2,2.2,49.3,50.7
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,49.3,7.9,30.7,9.6,0.2,0.4,1.9,49.5,50.5
Up-Island Regional - Chilmark Elementary,07740010,3.6,1.8,0.0,85.7,7.1,0.0,1.8,60.7,39.3
Up-Island Regional - West Tisbury Elementary,07740020,1.1,0.7,3.0,88.1,2.2,0.0,4.8,50.7,49.3
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,2.4,0.5,3.8,89.0,1.1,0.2,3.0,57.7,42.3
Uxbridge - McCloskey Middle School,03040015,1.0,1.2,3.9,91.4,0.2,0.2,2.0,50.3,49.7
Uxbridge - Taft Early Learning Center,03040005,0.6,2.3,2.5,92.8,0.8,0.0,1.0,54.1,45.9
Uxbridge - Uxbridge High,03040505,0.6,1.5,3.4,93.4,0.0,0.0,1.1,51.6,48.4
Uxbridge - Whitin Elementary School,03040020,0.5,2.6,4.0,89.5,0.5,0.0,3.0,52.7,47.3
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,18.5,1.2,66.7,4.9,0.0,0.0,8.6,54.3,45.7
Wachusett - Central Tree Middle,07750310,0.7,2.9,4.4,89.8,0.2,0.2,1.7,47.2,52.8
Wachusett - Chocksett Middle School,07750315,0.5,2.3,3.1,93.4,0.0,0.0,0.7,52.6,47.4
Wachusett - Davis Hill Elementary,07750018,1.6,1.8,5.0,89.6,0.0,0.0,2.0,53.4,46.6
Wachusett - Dawson,07750020,1.7,4.9,4.5,84.6,0.0,0.0,4.3,49.3,50.7
Wachusett - Early Childhood Center,07750001,1.4,3.6,5.8,86.2,0.0,0.0,2.9,65.2,34.8
Wachusett - Glenwood Elementary School,07750060,1.2,1.5,5.1,89.8,0.0,0.0,2.4,54.0,46.0
Wachusett - Houghton Elementary,07750027,0.6,2.4,4.3,91.7,0.0,0.0,1.1,50.9,49.1
Wachusett - Leroy E.Mayo,07750032,1.2,5.7,4.7,84.6,0.2,0.2,3.3,48.9,51.1
Wachusett - Mountview Middle,07750305,1.2,5.1,4.5,87.4,0.0,0.3,1.6,50.3,49.7
Wachusett - Naquag Elementary School,07750005,0.8,2.5,3.6,88.6,0.0,0.0,4.5,51.3,48.7
Wachusett - Paxton Center,07750040,1.9,1.8,4.2,91.7,0.0,0.0,0.4,50.1,49.9
Wachusett - Thomas Prince,07750045,0.3,2.3,2.5,92.9,0.3,0.3,1.4,47.2,52.8
Wachusett - Wachusett Regional High,07750505,1.7,2.2,3.3,90.7,0.1,0.3,1.7,48.9,51.1
Wakefield - Dolbeare,03050005,1.4,2.1,5.5,87.2,0.0,0.0,3.9,51.9,48.1
Wakefield - Galvin Middle School,03050310,1.8,2.3,2.0,91.3,0.4,0.2,2.1,50.6,49.4
Wakefield - Greenwood,03050020,5.1,5.5,3.6,85.4,0.0,0.0,0.4,53.8,46.2
Wakefield - Wakefield Memorial High,03050505,2.2,2.4,1.4,93.0,0.2,0.0,0.7,45.8,54.2
Wakefield - Walton,03050040,0.5,1.0,1.0,94.3,0.0,0.0,3.1,44.8,55.2
Wakefield - Woodville School,03050015,1.1,5.3,7.8,83.3,0.0,0.0,2.5,54.2,45.8
Wales - Wales Elementary,03060005,0.7,1.3,6.7,84.0,0.7,0.0,6.7,44.7,55.3
Walpole - Bird Middle,03070305,3.4,0.6,4.4,91.2,0.0,0.0,0.4,50.5,49.5
Walpole - Boyden,03070010,6.1,3.4,4.8,83.4,1.3,0.0,1.1,53.4,46.6
Walpole - Daniel Feeney Preschool Center,03070002,3.8,10.0,5.0,78.8,0.0,0.0,2.5,52.5,47.5
Walpole - Eleanor N Johnson Middle,03070310,2.9,5.3,3.7,86.8,0.0,0.0,1.3,44.6,55.4
Walpole - Elm Street School,03070005,4.9,5.2,2.8,84.5,0.0,0.0,2.6,55.3,44.7
Walpole - Fisher,03070015,5.0,7.9,2.3,82.7,0.0,0.0,2.3,46.6,53.4
Walpole - Old Post Road,03070018,4.2,3.4,6.5,82.3,1.3,0.0,2.3,48.6,51.4
Walpole - Walpole High,03070505,4.1,3.3,4.1,87.9,0.0,0.0,0.5,47.5,52.5
Waltham - Douglas MacArthur Elementary School,03080032,11.2,9.7,18.3,58.5,0.0,0.0,2.3,53.6,46.4
Waltham - Henry Whittemore Elementary School,03080065,7.2,3.5,60.3,27.4,0.0,0.0,1.6,50.6,49.4
Waltham - James Fitzgerald Elementary School,03080060,11.2,5.3,18.8,61.3,0.4,0.0,3.0,46.9,53.1
Waltham - John F Kennedy Middle,03080404,10.2,6.9,25.5,54.5,0.2,0.2,2.5,48.4,51.6
Waltham - John W. McDevitt Middle School,03080415,10.1,4.5,37.5,44.4,0.2,0.6,2.8,51.9,48.1
Waltham - Northeast Elementary School,03080040,7.9,8.5,17.7,64.6,0.0,0.0,1.3,53.8,46.2
Waltham - Thomas R Plympton Elementary School,03080050,10.7,4.9,37.4,43.9,0.2,0.0,2.9,53.6,46.4
Waltham - Waltham Sr High,03080505,9.6,6.3,31.2,50.0,0.1,0.3,2.4,51.8,48.2
Waltham - William F. Stanley Elementary School,03080005,5.4,6.8,46.9,38.2,0.0,0.0,2.8,52.5,47.5
Ware - Stanley M Koziol Elementary School,03090020,1.5,0.4,2.1,93.3,0.2,0.0,2.5,50.7,49.3
Ware - Ware Junior/Senior High School,03090505,2.8,0.8,7.2,87.8,0.0,0.0,1.4,50.1,49.9
Ware - Ware Middle School,03090305,2.2,0.6,7.9,85.1,0.0,0.9,3.2,52.2,47.8
Wareham - East Wareham School,03100025,8.5,1.2,7.3,79.3,0.0,0.0,3.7,63.4,36.6
Wareham - John William Decas,03100003,7.2,1.7,3.3,78.6,1.1,0.0,8.1,50.8,49.2
Wareham - Minot Forest,03100017,5.3,0.6,7.4,75.4,2.0,0.0,9.5,52.4,47.6
Wareham - Wareham Cooperative Junior/Senior High School,03100315,11.1,0.0,6.5,75.0,1.9,0.0,5.6,57.4,42.6
Wareham - Wareham Middle,03100305,6.5,1.4,6.2,73.7,1.7,0.0,10.6,53.3,46.7
Wareham - Wareham Senior High,03100505,10.9,1.1,5.3,70.8,0.8,0.3,10.9,51.3,48.7
Wareham - West Wareham Academy,03100310,0.0,0.0,14.3,85.7,0.0,0.0,0.0,85.7,14.3
Watertown - Cunniff,03140015,7.3,8.0,12.2,67.7,0.0,0.3,4.5,51.0,49.0
Watertown - Hosmer,03140020,2.5,11.5,10.5,69.0,1.3,0.0,5.2,52.4,47.6
Watertown - James Russell Lowell,03140025,2.0,10.1,12.8,68.1,0.3,0.0,6.8,54.8,45.2
Watertown - Watertown High,03140505,5.1,8.2,10.6,74.5,0.7,0.0,0.9,50.4,49.6
Watertown - Watertown Middle,03140305,3.1,6.6,11.0,75.4,0.4,0.4,3.1,49.8,50.2
Wayland - Claypit Hill School,03150005,5.6,12.2,1.0,77.0,0.0,0.2,4.0,47.3,52.7
Wayland - Happy Hollow School,03150015,6.3,19.7,3.9,62.6,0.0,0.0,7.5,50.1,49.9
Wayland - Loker School,03150020,4.5,12.5,3.0,77.5,0.0,0.0,2.5,51.0,49.0
Wayland - Wayland High School,03150505,4.4,11.3,4.5,77.1,0.0,0.0,2.7,51.9,48.1
Wayland - Wayland Middle School,03150305,4.5,15.6,3.3,73.8,0.0,0.2,2.7,53.1,46.9
Webster - Bartlett Jr Sr High School,03160505,4.3,1.6,13.1,77.1,0.4,0.3,3.3,49.1,50.9
Webster - Park Avenue Elementary,03160015,3.1,1.8,19.2,69.3,0.4,0.0,6.1,53.2,46.8
Webster - Webster Middle School,03160305,4.8,1.4,15.7,71.3,0.9,0.2,5.7,49.2,50.8
Wellesley - Ernest F Upham,03170050,3.6,2.7,3.1,87.0,0.0,0.0,3.6,52.0,48.0
Wellesley - Hunnewell,03170025,3.4,4.4,2.0,85.2,0.0,0.0,5.1,52.5,47.5
Wellesley - John D Hardy,03170020,2.4,16.4,5.5,71.4,0.0,0.0,4.3,45.9,54.1
Wellesley - Joseph E Fiske,03170015,5.1,12.2,9.2,68.1,0.0,0.0,5.3,52.9,47.1
Wellesley - Katharine Lee Bates,03170005,2.8,4.7,3.6,84.0,0.0,0.0,4.9,51.4,48.6
Wellesley - Schofield,03170045,7.0,8.7,4.9,71.8,0.0,0.0,7.6,47.7,52.3
Wellesley - Sprague Elementary School,03170048,4.1,8.4,6.8,75.9,0.5,0.0,4.3,51.9,48.1
Wellesley - Wellesley Middle,03170305,5.8,9.4,4.5,75.8,0.1,0.3,4.2,49.3,50.7
Wellesley - Wellesley Sr High,03170505,4.3,8.4,4.4,79.6,0.0,0.1,3.3,48.7,51.3
Wellfleet - Wellfleet Elementary,03180005,2.1,0.0,2.1,90.0,0.0,0.0,5.7,40.7,59.3
West Boylston - Major Edwards Elementary,03220005,1.8,1.1,6.0,88.5,0.2,0.0,2.3,48.5,51.5
West Boylston - West Boylston Junior/Senior High,03220505,1.2,1.6,5.1,90.4,0.0,0.0,1.8,48.4,51.6
West Bridgewater - Howard School,03230305,2.6,1.3,1.7,90.7,0.0,0.0,3.6,50.7,49.3
West Bridgewater - Rose L Macdonald,03230003,1.1,0.0,1.5,94.7,0.4,0.0,2.3,53.8,46.2
West Bridgewater - Spring Street School,03230005,2.8,1.4,1.4,92.4,0.0,0.0,2.1,47.2,52.8
West Bridgewater - West Bridgewater Junior/Senior,03230505,3.1,0.8,1.1,92.8,0.0,0.9,1.3,47.5,52.5
West Springfield - Cowing Early Childhood,03320001,5.6,9.7,16.7,63.9,0.0,0.0,4.2,59.7,40.3
West Springfield - John Ashley,03320005,4.7,5.1,18.6,66.4,0.0,0.4,4.7,54.9,45.1
West Springfield - John R Fausey,03320010,4.1,4.3,12.4,77.2,0.5,0.0,1.6,51.9,48.1
West Springfield - Memorial,03320025,1.6,1.6,29.4,64.2,0.5,0.0,2.7,50.8,49.2
West Springfield - Mittineague,03320030,4.8,2.0,18.4,72.8,0.0,0.0,2.0,49.7,50.3
West Springfield - Philip G Coburn,03320007,3.5,12.6,19.8,61.7,0.0,0.0,2.4,54.0,46.0
West Springfield - Tatham,03320040,0.0,2.3,5.9,87.8,0.0,0.0,4.1,52.0,48.0
West Springfield - West Springfield High,03320505,3.7,5.0,15.4,72.8,0.2,0.2,2.6,51.9,48.1
West Springfield - West Springfield Middle,03320305,4.8,5.0,15.3,72.8,0.3,0.1,1.7,52.1,47.9
Westborough - Annie E Fales,03210010,0.0,17.7,1.8,72.0,0.0,0.0,8.5,58.5,41.5
Westborough - Elsie A Hastings Elementary,03210025,3.4,31.0,7.7,53.3,0.0,0.0,4.6,46.0,54.0
Westborough - J Harding Armstrong,03210005,1.3,35.0,2.9,59.5,0.0,0.0,1.3,53.0,47.0
Westborough - Mill Pond School,03210045,1.8,22.9,4.8,66.7,0.1,0.1,3.6,55.3,44.7
Westborough - Sarah W Gibbons Middle,03210305,2.3,18.8,3.4,73.6,0.0,0.0,1.9,50.2,49.8
Westborough - Westborough High,03210505,1.9,16.0,5.4,74.8,0.1,0.2,1.7,49.6,50.4
Westfield - Abner Gibbs,03250020,1.3,2.1,15.1,81.6,0.0,0.0,0.0,43.1,56.9
Westfield - Fort Meadow Early Childhood Center,03250003,2.9,8.8,15.6,71.7,0.5,0.0,0.5,60.5,39.5
Westfield - Franklin Ave,03250015,3.0,1.5,18.2,76.5,0.4,0.0,0.4,54.2,45.8
Westfield - Highland,03250025,1.1,4.5,10.6,83.8,0.0,0.0,0.0,54.6,45.4
Westfield - Juniper Park,03250055,0.4,1.3,8.1,89.8,0.0,0.0,0.4,58.3,41.7
Westfield - Munger Hill,03250033,0.8,1.6,4.0,89.8,0.0,0.0,3.8,48.2,51.8
Westfield - North Middle School,03250305,2.3,1.4,7.1,88.1,0.3,0.3,0.6,48.4,51.6
Westfield - Paper Mill,03250036,1.0,1.9,16.8,79.5,0.2,0.0,0.6,50.9,49.1
Westfield - South Middle School,03250310,2.0,2.9,12.8,81.1,0.3,0.0,0.9,49.9,50.1
Westfield - Southampton Road,03250040,1.4,0.7,10.8,86.7,0.0,0.0,0.5,50.0,50.0
Westfield - Westfield High,03250505,1.2,3.7,10.0,83.8,0.1,0.3,0.9,50.1,49.9
Westfield - Westfield Vocational Technical High,03250605,0.9,0.2,12.5,85.8,0.2,0.0,0.4,64.9,35.1
Westford - Abbot Elementary,03260004,1.0,11.9,1.2,83.3,0.2,0.0,2.4,54.8,45.2
Westford - Blanchard Middle,03260310,0.9,17.5,0.5,80.6,0.2,0.0,0.3,46.1,53.9
Westford - Col John Robinson,03260025,0.7,21.4,0.3,77.2,0.0,0.0,0.3,54.1,45.9
Westford - Day Elementary,03260007,0.5,31.4,2.5,61.8,0.2,0.0,3.5,49.9,50.1
Westford - John A. Crisafulli Elementary School,03260045,0.8,19.0,0.8,78.4,0.3,0.5,0.3,47.9,52.1
Westford - Millennium Elementary,03260013,0.9,24.5,4.7,65.1,0.0,0.0,4.7,59.4,40.6
Westford - Nabnasset,03260015,0.3,12.8,0.3,83.7,0.3,0.0,2.7,51.1,48.9
Westford - Rita E. Miller Elementary School,03260055,1.8,30.1,1.5,64.0,0.0,0.0,2.7,54.3,45.7
Westford - Stony Brook School,03260330,1.6,22.2,0.7,73.3,0.1,0.3,1.6,54.2,45.8
Westford - Westford Academy,03260505,0.2,14.4,1.3,80.1,0.0,0.0,4.0,49.7,50.3
Westhampton - Westhampton Elementary School,03270005,0.0,0.0,4.2,94.4,0.0,0.0,1.4,46.5,53.5
Weston - Country,03300010,7.7,7.7,5.6,71.4,0.0,0.0,7.7,52.8,47.2
Weston - Field Elementary School,03300012,7.0,12.0,3.4,73.7,0.6,0.0,3.4,52.8,47.2
Weston - Weston High,03300505,6.8,12.9,3.6,73.7,0.0,0.0,3.1,49.7,50.3
Weston - Weston Middle,03300305,6.3,10.9,4.8,73.2,0.2,0.0,4.7,49.4,50.6
Weston - Woodland,03300015,7.5,9.3,4.5,74.9,0.9,0.0,3.0,48.7,51.3
Westport - Alice A Macomber,03310015,0.0,0.5,1.6,93.2,0.0,0.0,4.7,57.6,42.4
Westport - Westport Elementary,03310030,0.6,0.6,3.1,92.1,0.4,0.0,3.3,53.0,47.0
Westport - Westport High,03310505,0.2,0.0,1.9,97.9,0.0,0.0,0.0,50.5,49.5
Westport - Westport Middle,03310305,1.1,1.1,2.8,92.9,0.4,0.0,1.7,48.9,51.1
Westwood - Deerfield School,03350010,0.4,5.3,2.5,90.5,0.0,0.0,1.2,53.1,46.9
Westwood - Downey,03350012,0.8,12.5,1.5,80.8,0.0,0.0,4.5,49.4,50.6
Westwood - E W Thurston Middle,03350305,2.9,5.7,2.0,88.0,0.0,0.0,1.4,49.8,50.2
Westwood - Martha Jones,03350017,0.6,9.9,4.0,84.2,0.0,0.0,1.2,49.8,50.2
Westwood - Paul Hanlon,03350015,0.5,10.7,1.9,85.0,0.0,0.0,1.9,47.7,52.3
Westwood - Westwood High,03350505,3.7,6.4,2.1,86.7,0.4,0.2,0.4,47.4,52.6
Westwood - Westwood Integrated Preschool,03350050,0.0,4.3,6.4,78.7,0.0,0.0,10.6,61.7,38.3
Westwood - William E Sheehan,03350025,0.8,6.9,4.8,85.1,0.0,0.0,2.4,50.4,49.6
Weymouth - Abigail Adams Middle School,03360310,4.1,4.5,6.5,82.1,0.3,0.0,2.4,51.7,48.3
Weymouth - Academy Avenue,03360005,2.5,5.0,3.9,86.4,0.0,0.4,1.8,50.9,49.1
Weymouth - Frederick C Murphy,03360050,6.2,3.4,5.8,79.0,0.3,0.0,5.2,46.4,53.6
Weymouth - Johnson Early Childhood Center,03360003,2.6,4.5,5.7,83.0,0.0,0.0,4.2,54.7,45.3
Weymouth - Lawrence W Pingree,03360065,4.4,3.6,3.6,86.5,0.4,0.0,1.5,53.1,46.9
Weymouth - Maria Weston Chapman Middle School,03360020,3.0,3.4,6.0,83.7,0.3,0.0,3.6,51.7,48.3
Weymouth - Ralph Talbot,03360085,7.1,4.8,11.2,73.1,0.3,0.3,3.1,56.5,43.5
Weymouth - Thomas V Nash,03360060,3.2,1.4,5.7,83.9,0.4,0.7,4.7,55.6,44.4
Weymouth - Thomas W. Hamilton Primary School,03360105,4.2,3.7,5.8,82.0,0.0,0.0,4.2,51.1,48.9
Weymouth - Wessagusset,03360110,3.0,4.2,4.7,84.2,0.0,0.3,3.6,48.8,51.2
Weymouth - Weymouth High School,03360505,4.7,3.2,5.7,84.7,0.4,0.0,1.3,50.6,49.4
Weymouth - William Seach,03360080,17.3,7.4,15.7,51.9,0.8,0.0,6.9,49.2,50.8
Whately - Whately Elementary,03370005,0.0,1.3,1.3,96.8,0.0,0.0,0.6,51.3,48.7
Whitman-Hanson - Hanson Middle School,07800315,1.1,0.6,0.6,94.9,0.4,0.0,2.3,53.7,46.3
