SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Holliston - Placentino Elementary,01360010,0.7,3.5,2.2,90.6,0.1,0.0,2.9,50.4,49.6
Holliston - Robert H. Adams Middle School,01360305,1.1,2.3,2.5,92.6,0.0,0.0,1.5,50.5,49.5
Holyoke - Center for Excellence,01370525,4.1,1.0,86.6,7.2,0.0,1.0,0.0,83.5,16.5
Holyoke - E N White Elem,01370045,2.5,0.4,77.9,19.2,0.0,0.0,0.0,52.8,47.2
Holyoke - Holyoke High,01370505,4.8,1.1,62.0,32.1,0.0,0.0,0.0,50.3,49.7
Holyoke - Joseph Metcalf Preschool,01370003,1.1,0.5,63.7,34.7,0.0,0.0,0.0,56.3,43.7
Holyoke - Kelly Elem,01370040,3.3,0.3,91.2,4.6,0.0,0.0,0.7,49.9,50.1
Holyoke - Lt Clayre Sullivan Elem,01370055,2.8,1.0,66.7,29.4,0.0,0.0,0.2,51.1,48.9
Holyoke - Lt Elmer J McMahon Elem,01370015,2.4,0.9,56.9,39.3,0.2,0.0,0.2,51.0,49.0
Holyoke - Maurice A Donahue Elem,01370060,2.2,2.2,79.8,15.9,0.0,0.0,0.0,53.0,47.0
Holyoke - Morgan Elem,01370025,4.3,0.0,91.2,4.1,0.0,0.0,0.4,51.2,48.8
Holyoke - William R. Peck School,01370030,4.3,1.5,85.6,8.5,0.0,0.0,0.0,48.1,51.9
Holyoke - Wm J Dean Voc Tech High,01370605,1.5,0.3,91.3,6.8,0.0,0.0,0.2,51.7,48.3
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,2.1,0.9,85.5,10.8,0.0,0.0,0.7,49.4,50.6
Hopedale - Hopedale Jr Sr High,01380505,1.3,2.5,3.1,92.2,0.2,0.0,0.8,48.2,51.8
Hopedale - Memorial,01380010,0.6,2.0,3.3,92.7,0.3,0.0,1.1,51.0,49.0
Hopedale - Park Street School,01380003,1.3,1.3,1.3,94.2,0.0,0.0,1.9,59.0,41.0
Hopkinton - Center,01390005,0.4,4.6,0.2,92.9,0.2,0.0,1.7,50.7,49.3
Hopkinton - Elmwood,01390010,0.2,5.6,1.9,89.8,0.0,0.0,2.5,51.9,48.1
Hopkinton - Hopkins Elementary School,01390015,1.3,4.0,1.6,92.3,0.5,0.0,0.2,49.9,50.1
Hopkinton - Hopkinton High,01390505,1.0,1.7,1.3,95.3,0.0,0.2,0.5,50.4,49.6
Hopkinton - Hopkinton Middle School,01390305,0.8,2.1,0.7,95.5,0.0,0.1,0.7,49.7,50.3
Hopkinton - Hopkinton Pre-School,01390003,3.3,9.8,0.0,86.9,0.0,0.0,0.0,55.7,44.3
Hudson - C A Farley,01410030,1.8,2.2,7.4,86.5,0.6,0.0,1.6,45.5,54.5
Hudson - C R Hubert,01410011,2.5,1.5,9.9,83.3,1.0,0.0,2.0,53.2,46.8
Hudson - Forest Avenue Elementary,01410015,0.0,3.1,5.2,88.6,0.2,0.0,2.9,56.1,43.9
Hudson - Hudson High,01410505,1.5,1.5,4.9,91.8,0.1,0.0,0.2,50.3,49.7
Hudson - John F Kennedy,01410410,0.7,2.1,5.0,91.4,0.0,0.0,0.7,50.2,49.8
Hudson - Mulready Elementary,01410007,0.4,1.9,5.1,92.2,0.0,0.0,0.4,52.9,47.1
Hull - Hull High,01420505,1.9,0.5,1.1,96.0,0.3,0.3,0.0,52.7,47.3
Hull - Lillian M Jacobs,01420015,1.2,1.0,1.2,94.8,0.0,0.5,1.2,52.3,47.7
Hull - Memorial Middle,01420305,1.5,0.4,2.6,94.8,0.0,0.7,0.0,55.4,44.6
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,1.0,3.0,3.0,89.2,0.5,0.0,3.3,56.9,43.1
Ipswich - Ipswich High,01440505,0.3,1.8,2.7,93.0,0.0,0.1,2.1,46.3,53.7
Ipswich - Ipswich Middle School,01440305,0.6,2.1,2.5,93.2,0.2,0.0,1.4,51.5,48.5
Ipswich - Paul F Doyon Memorial,01440007,0.6,1.8,2.6,92.3,0.2,0.0,2.4,48.6,51.4
Ipswich - Winthrop,01440015,0.2,3.0,3.0,90.2,0.7,0.0,3.0,50.0,50.0
King Philip - King Philip Middle School,06900510,0.4,0.7,0.7,97.6,0.0,0.1,0.4,52.2,47.8
King Philip - King Philip Reg High,06900505,1.2,1.4,1.2,95.6,0.0,0.0,0.6,49.7,50.3
Kingston - Kingston Elementary,01450005,0.6,1.8,0.6,97.1,0.0,0.0,0.0,50.7,49.3
Kingston - Kingston Intermediate,01450020,1.5,1.4,0.2,96.5,0.0,0.5,0.0,51.5,48.5
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,21.7,3.4,54.7,16.5,0.0,0.3,3.4,52.0,48.0
Lakeville - Assawompset,01460005,0.3,0.6,1.1,96.6,0.0,0.0,1.3,55.9,44.1
Lakeville - George R. Austin Intermediate School,01460010,0.7,0.0,2.0,94.6,0.7,0.0,2.0,50.3,49.7
Lanesborough - Lanesborough Elementary,01480005,0.0,1.4,0.7,95.7,0.0,0.0,2.1,47.1,52.9
Lawrence - Alexander B Bruce,01490015,1.1,1.5,92.5,4.7,0.0,0.0,0.2,54.0,46.0
Lawrence - Arlington Elementary School,01490008,0.8,0.0,95.7,3.0,0.2,0.0,0.2,46.0,54.0
Lawrence - Arlington Middle School,01490017,3.3,0.0,93.6,3.1,0.0,0.0,0.0,50.0,50.0
Lawrence - Business Management & Finance High School,01490530,2.8,2.1,91.9,3.2,0.0,0.0,0.0,59.9,40.1
Lawrence - Edward F. Parthum,01490053,2.4,1.5,85.5,9.9,0.2,0.0,0.5,56.8,43.2
Lawrence - Emily G Wetherbee,01490080,1.9,6.8,82.7,8.3,0.3,0.0,0.0,54.0,46.0
Lawrence - Francis M Leahy,01490040,1.0,0.2,96.5,2.4,0.0,0.0,0.0,51.4,48.6
Lawrence - Frost Middle School,01490525,2.2,4.3,74.6,18.9,0.0,0.0,0.0,53.5,46.5
Lawrence - Gerard A. Guilmette,01490022,1.2,2.2,90.8,5.4,0.0,0.0,0.4,50.4,49.6
Lawrence - Guilmette Middle School,01490025,0.8,2.4,93.6,3.2,0.0,0.0,0.0,54.2,45.8
Lawrence - Health & Human Services High School,01490531,2.1,1.7,91.4,4.8,0.0,0.0,0.0,35.7,64.3
Lawrence - Henry K Oliver,01490050,1.4,0.2,96.1,2.3,0.0,0.0,0.0,54.4,45.6
Lawrence - High School Learning Center,01490536,1.2,1.2,96.5,1.2,0.0,0.0,0.0,60.6,39.4
Lawrence - Humanities & Leadership Development High School,01490532,2.5,2.7,89.1,5.7,0.0,0.0,0.0,49.6,50.4
Lawrence - International High School,01490534,2.9,1.8,93.6,1.6,0.0,0.0,0.0,43.6,56.4
Lawrence - James F Hennessey,01490020,1.1,2.8,91.3,4.5,0.0,0.0,0.3,56.7,43.3
Lawrence - James F Leonard,01490045,1.5,0.0,96.5,2.0,0.0,0.0,0.0,55.8,44.2
Lawrence - John Breen School,01490003,2.1,3.3,84.8,9.8,0.0,0.0,0.0,53.0,47.0
Lawrence - John K Tarbox,01490075,1.5,0.4,94.3,3.4,0.4,0.0,0.0,52.1,47.9
Lawrence - Lawlor ECC,01490002,0.7,0.0,96.7,2.7,0.0,0.0,0.0,56.0,44.0
"Lawrence - Math, Science & Technology High School",01490533,2.4,5.7,85.4,6.5,0.0,0.0,0.0,69.4,30.6
Lawrence - Parthum Middle School,01490027,2.6,1.0,83.0,13.4,0.0,0.0,0.0,54.5,45.5
Lawrence - Performing & Fine Arts High School,01490535,2.2,2.2,88.5,6.7,0.2,0.0,0.2,39.7,60.3
Lawrence - Robert Frost,01490018,2.5,6.4,74.2,16.4,0.0,0.0,0.6,50.6,49.4
Lawrence - Rollins Early Childhood Center,01490001,0.9,2.7,89.4,5.3,0.0,0.0,1.8,56.6,43.4
Lawrence - School for Exceptional Studies,01490537,2.3,0.5,82.8,14.5,0.0,0.0,0.0,83.3,16.7
Lawrence - South Lawrence East Elementary School,01490004,1.7,5.2,87.0,5.9,0.2,0.0,0.0,48.0,52.0
Lawrence - South Lawrence East Middle School,01490016,2.1,7.5,85.7,4.5,0.2,0.0,0.0,52.1,47.9
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,0.9,0.0,98.6,0.5,0.0,0.0,0.0,44.0,56.0
Lee - Lee Elementary,01500025,0.8,3.1,6.8,87.2,0.8,0.0,1.3,46.3,53.7
Lee - Lee Middle/High School,01500505,1.2,1.5,9.5,87.1,0.0,0.0,0.6,52.3,47.7
Leicester - Leicester High,01510505,1.7,2.0,4.4,90.1,0.7,0.4,0.7,49.7,50.3
Leicester - Leicester Memorial Elem,01510005,3.3,1.5,3.3,90.1,0.0,0.0,1.8,53.2,46.8
Leicester - Leicester Middle,01510015,1.3,2.2,4.9,90.3,0.2,0.0,0.9,50.8,49.2
Leicester - Leicester Primary School,01510010,1.4,0.8,3.3,91.4,0.6,0.0,2.4,51.5,48.5
Lenox - Lenox Memorial High,01520505,0.6,1.9,2.8,93.4,0.6,0.4,0.2,50.6,49.4
Lenox - Morris,01520015,0.3,4.1,3.8,89.2,0.9,0.0,1.7,48.0,52.0
Leominster - Bennett,01530003,6.2,6.2,17.4,68.0,0.0,0.0,2.2,58.4,41.6
Leominster - Fall Brook,01530007,5.1,2.0,25.1,65.4,0.3,0.0,2.1,53.8,46.2
Leominster - Johnny Appleseed,01530025,5.2,2.6,20.0,69.1,0.2,0.3,2.6,53.5,46.5
Leominster - Leominster Ctr Tech Educ,01530605,5.5,2.4,23.5,67.0,0.3,0.0,1.2,62.8,37.2
Leominster - Leominster Senior High,01530505,5.8,4.3,20.5,68.5,0.2,0.0,0.8,42.6,57.4
Leominster - Lincoln School,01530005,9.1,0.0,7.6,77.3,0.0,0.0,6.1,59.1,40.9
Leominster - Northwest,01530030,6.5,2.6,24.4,64.6,0.3,0.0,1.7,51.5,48.5
Leominster - Priest Street,01530040,5.2,3.2,32.3,55.5,0.0,0.0,3.9,46.5,53.5
Leominster - Samoset School,01530045,6.0,3.7,26.2,62.8,0.2,0.0,1.1,48.9,51.1
Leominster - Sky View Middle School,01530320,5.5,4.1,21.6,65.8,0.1,0.2,2.7,53.6,46.4
Leominster - Southeast School,01530010,7.1,5.3,26.8,55.7,0.5,0.0,4.6,56.6,43.4
Leverett - Leverett Elementary,01540005,0.0,1.9,4.5,86.5,0.0,0.0,7.1,51.3,48.7
Lexington - Bowman,01550008,3.3,28.5,5.6,59.4,0.2,0.0,2.9,53.1,46.9
Lexington - Bridge,01550006,3.2,22.6,3.4,64.3,0.0,0.2,6.4,57.4,42.6
Lexington - Fiske,01550015,5.1,19.1,11.2,62.0,0.0,0.2,2.4,51.2,48.8
Lexington - Harrington,01550030,3.5,30.1,3.1,59.0,0.0,0.0,4.4,52.5,47.5
Lexington - Jonas Clarke Middle,01550305,4.2,28.6,3.3,60.4,0.3,0.0,3.2,51.5,48.5
Lexington - Joseph Estabrook,01550010,4.6,31.6,1.8,58.1,0.0,0.0,3.9,47.0,53.0
Lexington - Lexington High,01550505,4.9,19.8,3.5,69.2,0.1,0.0,2.5,49.1,50.9
Lexington - Maria Hastings,01550035,3.8,27.1,3.3,62.5,0.0,0.0,3.3,48.7,51.3
Lexington - Wm Diamond Middle,01550310,4.4,25.8,5.6,62.7,0.0,0.0,1.5,49.5,50.5
Lincoln - Hanscom Middle,01570305,14.5,3.7,14.5,61.0,0.8,0.0,5.4,51.0,49.0
Lincoln - Hanscom Primary,01570006,7.0,2.5,14.8,68.9,0.0,1.2,5.7,54.5,45.5
Lincoln - Lincoln School,01570025,10.6,9.0,6.7,67.7,0.0,0.5,5.5,48.8,51.2
Lincoln-Sudbury - Lincoln-Sudbury Reg High,06950505,4.8,4.0,2.4,87.4,0.1,0.0,1.3,51.1,48.9
Littleton - Littleton High School,01580505,0.7,2.3,1.9,94.9,0.0,0.0,0.2,48.3,51.7
Littleton - Littleton Middle School,01580305,0.6,3.3,1.7,92.8,0.0,0.0,1.7,46.8,53.2
Littleton - Russell St Elementary,01580015,3.3,0.5,0.3,94.9,0.0,0.3,0.8,48.6,51.4
Littleton - Shaker Lane Elementary,01580005,3.4,1.7,0.6,93.8,0.0,0.0,0.4,49.4,50.6
Longmeadow - Blueberry Hill,01590005,1.8,6.4,2.4,87.8,0.0,0.0,1.6,51.1,48.9
Longmeadow - Center,01590010,2.5,4.2,1.5,91.7,0.0,0.0,0.0,52.4,47.6
Longmeadow - Glenbrook Middle,01590017,3.3,5.5,0.8,89.0,0.0,0.0,1.4,53.7,46.3
Longmeadow - Longmeadow High,01590505,3.8,5.8,1.8,87.9,0.1,0.0,0.6,51.5,48.5
Longmeadow - Williams Middle,01590305,1.4,7.7,1.1,89.3,0.0,0.0,0.5,54.9,45.1
Longmeadow - Wolf Swamp Road,01590025,3.6,4.4,1.7,88.1,0.0,0.0,2.2,51.7,48.3
Lowell - Abraham Lincoln,01600020,7.2,44.5,24.3,21.3,0.2,0.0,2.6,51.1,48.9
Lowell - B.F.Butler Middle Sch,01600310,4.7,24.7,23.9,46.3,0.4,0.0,0.0,55.2,44.8
Lowell - Bartlett Community Partnership,01600090,8.1,30.9,29.8,28.5,0.0,0.0,2.7,50.2,49.8
Lowell - Charles W Morey,01600030,2.5,56.0,19.4,19.6,0.2,0.0,2.3,50.6,49.4
Lowell - Charlotte M Murkland Elem,01600080,2.8,53.1,23.6,18.3,0.4,0.0,1.8,53.5,46.5
Lowell - Dr An Wang School,01600345,5.4,20.2,29.8,44.4,0.0,0.0,0.2,47.3,52.7
Lowell - Dr Gertrude Bailey,01600002,6.3,33.0,14.1,44.3,0.2,0.0,2.2,54.4,45.6
Lowell - E N Rogers,01600335,7.3,34.3,21.7,36.2,0.0,0.0,0.5,51.7,48.3
Lowell - Greenhalge,01600015,13.3,20.1,25.5,38.6,0.4,0.0,2.1,53.1,46.9
Lowell - Henry J Robinson Middle,01600330,11.1,16.1,34.1,38.0,0.0,0.0,0.7,55.0,45.0
Lowell - James S Daley Middle Sch,01600315,5.7,39.0,14.3,40.8,0.0,0.0,0.2,51.2,48.8
Lowell - James Sullivan Middle Sch,01600340,5.0,8.5,30.0,56.2,0.0,0.0,0.4,52.0,48.0
Lowell - John J Shaughnessy,01600050,4.5,27.7,23.8,41.2,0.0,0.2,2.6,50.6,49.4
Lowell - Joseph McAvinnue,01600010,4.5,23.8,44.5,26.4,0.0,0.0,0.9,53.2,46.8
Lowell - Kathryn P. Stoklosa Middle School,01600360,4.7,52.8,22.3,19.4,0.0,0.0,0.8,53.6,46.4
Lowell - Lowell High,01600505,8.6,30.2,21.6,39.1,0.1,0.1,0.3,51.0,49.0
Lowell - Moody Elem,01600027,4.3,13.4,14.4,66.8,0.0,0.0,1.1,52.4,47.6
Lowell - Pawtucketville Memorial,01600036,6.5,22.4,16.3,52.1,0.2,0.0,2.4,57.2,42.8
Lowell - Peter W Reilly,01600040,3.2,5.4,38.3,51.6,0.0,0.0,1.5,54.0,46.0
Lowell - Pyne Arts,01600018,5.7,12.0,19.0,58.1,0.2,0.0,5.0,48.9,51.1
Lowell - S Christa McAuliffe Elementary,01600075,7.5,11.2,34.4,44.4,0.2,0.0,2.3,52.1,47.9
Lowell - Washington,01600055,5.8,40.0,19.2,32.5,0.4,0.0,2.1,46.7,53.3
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,13.7,29.5,41.7,11.4,0.1,0.0,3.6,46.6,53.4
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,6.3,9.9,27.0,55.0,0.0,0.0,1.8,49.5,50.5
Ludlow - Chapin Elementary,01610005,1.8,0.5,3.4,92.5,0.0,1.0,0.8,49.6,50.4
Ludlow - East Street,01610015,3.3,0.7,9.3,84.9,0.2,0.0,1.6,51.4,48.6
Ludlow - Ludlow ECC,01610018,1.1,0.0,0.0,95.5,1.1,0.0,2.2,49.4,50.6
Ludlow - Ludlow Senior High,01610505,1.3,1.0,3.7,93.8,0.0,0.2,0.0,52.0,48.0
Ludlow - Paul R Baird Middle,01610305,1.4,0.4,6.0,91.6,0.0,0.1,0.5,49.4,50.6
Ludlow - Veterans Park Elem,01610023,1.6,0.0,4.0,93.5,0.0,0.0,0.9,47.8,52.2
Lunenburg - Lunenburg High,01620505,0.5,1.4,1.4,95.6,0.4,0.4,0.4,52.9,47.1
Lunenburg - Lunenburg Primary School,01620010,1.3,1.3,2.3,91.5,0.3,0.5,2.8,56.6,43.4
Lunenburg - Thomas C Passios Elem,01620015,1.8,1.8,1.8,94.0,0.0,0.3,0.3,50.5,49.5
Lunenburg - Turkey Hill Middle,01620020,0.8,1.5,1.5,94.7,0.3,0.0,1.3,49.4,50.6
Lynn - A Drewicz Elem,01630016,11.4,18.3,51.2,16.8,0.0,0.0,2.3,54.3,45.7
Lynn - Aborn,01630011,8.3,4.5,31.0,50.8,0.0,0.0,5.4,47.9,52.1
Lynn - Breed Middle School,01630405,13.8,14.1,42.4,25.4,0.5,0.0,3.8,53.8,46.2
Lynn - Brickett Elementary,01630020,12.9,8.4,49.0,24.0,0.4,0.0,5.3,53.2,46.8
Lynn - Capt William G Shoemaker,01630090,12.8,5.5,16.8,61.4,0.0,0.0,3.5,55.1,44.9
Lynn - Classical High,01630505,13.0,15.2,33.3,35.6,0.3,0.1,2.6,49.0,51.0
Lynn - Cobbet Elementary,01630035,15.0,11.2,62.5,9.2,0.2,0.0,1.8,50.4,49.6
Lynn - E J Harrington,01630045,15.1,5.7,62.0,12.7,0.0,0.0,4.6,52.6,47.4
Lynn - Edward A Sisson,01630095,10.4,3.5,28.7,54.5,0.2,0.0,2.6,50.1,49.9
Lynn - Fecteau-Leary Junior/Senior High School,01630525,13.4,6.3,42.0,33.0,0.0,0.0,5.4,69.6,30.4
Lynn - Hood,01630055,13.1,8.3,43.1,29.7,0.5,0.0,5.3,52.6,47.4
Lynn - Ingalls,01630060,11.7,7.6,68.0,9.0,0.2,0.0,3.5,54.3,45.7
Lynn - Julia F Callahan,01630030,12.2,9.3,41.6,31.6,0.2,0.2,4.9,51.9,48.1
Lynn - Lincoln-Thomson,01630070,9.9,6.7,32.8,45.1,0.0,0.0,5.5,54.2,45.8
Lynn - Lynn English High,01630510,14.7,8.6,41.7,30.3,0.2,0.0,4.5,47.4,52.6
Lynn - Lynn Voc Tech Institute,01630605,11.4,7.8,52.7,25.2,0.3,0.0,2.6,59.8,40.2
Lynn - Lynn Woods,01630075,7.5,3.1,25.2,62.3,0.0,0.0,1.9,54.1,45.9
Lynn - Pickering Middle,01630420,11.8,7.9,26.1,50.2,0.0,0.0,3.9,48.3,51.7
Lynn - Robert L Ford,01630050,12.7,11.5,57.9,13.5,0.3,0.0,4.2,54.7,45.3
Lynn - Sewell-Anderson,01630085,10.3,3.6,38.9,44.4,0.0,0.0,2.8,52.4,47.6
Lynn - Thurgood Marshall Mid,01630305,15.1,11.9,55.7,15.0,0.3,0.0,2.1,52.9,47.1
Lynn - Tracy,01630100,13.5,10.6,54.7,16.8,0.0,0.4,4.0,47.8,52.2
Lynn - Washington Elementary School,01630005,28.2,3.5,40.0,24.7,0.0,0.0,3.5,81.2,18.8
Lynn - Wm P Connery,01630040,11.3,11.5,68.6,6.5,0.0,0.0,2.2,55.7,44.3
Lynnfield - Huckleberry Hill,01640010,2.7,4.4,3.7,86.7,0.0,0.0,2.5,47.3,52.7
Lynnfield - Lynnfield High,01640505,1.7,4.0,1.4,92.6,0.2,0.0,0.2,50.8,49.2
Lynnfield - Lynnfield Middle School,01640405,2.4,3.0,1.3,91.7,0.5,0.0,1.1,53.2,46.8
Lynnfield - Lynnfield Preschool,01640005,0.0,0.0,7.1,91.1,0.0,0.0,1.8,62.5,37.5
Lynnfield - Summer Street,01640020,0.4,2.0,3.9,92.7,0.0,0.0,1.0,53.6,46.4
Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,1.1,13.5,0.0,84.3,0.0,0.0,1.1,51.7,48.3
Malden - Beebe,01650003,14.4,29.4,11.7,41.6,0.5,0.1,2.3,53.4,46.6
Malden - Ferryway,01650013,17.0,22.6,26.2,29.2,0.9,0.0,4.2,54.0,46.0
Malden - Forestdale,01650027,14.6,7.7,26.4,48.2,0.4,0.0,2.6,53.3,46.7
Malden - Linden,01650047,13.9,26.6,14.9,38.2,0.5,0.0,6.0,51.7,48.3
Malden - Malden ELC,01650049,16.0,31.9,7.4,43.3,0.0,0.0,1.5,57.1,42.9
Malden - Malden High,01650505,21.7,23.0,16.9,35.0,0.6,0.1,2.6,52.0,48.0
Malden - Salemwood,01650057,29.8,12.7,21.9,29.9,0.8,0.0,4.8,53.0,47.0
Manchester Essex Regional - Essex Elementary,06980020,0.3,0.0,0.0,99.7,0.0,0.0,0.0,53.1,46.9
Manchester Essex Regional - Manchester Essex Regional High School,06980510,0.2,0.0,0.2,99.5,0.0,0.0,0.0,49.9,50.1
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,0.0,0.5,0.5,99.1,0.0,0.0,0.0,48.4,51.6
Manchester Essex Regional - Manchester Memorial Elementary,06980010,0.0,1.3,0.4,97.8,0.0,0.0,0.4,49.2,50.8
Mansfield - Everett W Robinson,01670007,2.7,3.4,2.3,88.3,0.0,0.0,3.3,52.3,47.7
Mansfield - Harold L Qualters Middle,01670035,2.3,2.9,1.3,91.8,0.3,0.2,1.3,51.1,48.9
Mansfield - Jordan/Jackson Elementary,01670014,1.7,2.6,2.7,91.2,0.6,0.3,1.0,51.6,48.4
Mansfield - Mansfield High,01670505,3.9,1.6,2.0,91.4,0.1,0.0,0.9,52.8,47.2
Mansfield - Roland Green School,01670003,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.0,46.0
Marblehead - Dr Samuel C Eveleth,01680025,0.0,1.0,2.1,94.8,0.0,0.0,2.1,46.4,53.6
Marblehead - Elbridge Gerry,01680015,0.6,3.9,5.2,87.7,0.0,0.0,2.6,47.1,52.9
Marblehead - Glover,01680020,0.3,1.7,1.4,94.5,0.3,0.0,1.7,52.2,47.8
Marblehead - L H Coffin,01680010,6.0,0.0,2.4,91.0,0.0,0.0,0.6,53.0,47.0
Marblehead - Malcolm L Bell,01680005,3.0,0.8,3.0,91.8,0.0,0.0,1.4,52.2,47.8
Marblehead - Marblehead High,01680505,4.0,1.6,2.7,91.5,0.0,0.1,0.1,49.8,50.2
Marblehead - Marblehead Veterans Middle School,01680300,1.7,2.3,2.3,93.5,0.0,0.0,0.2,55.1,44.9
Marblehead - Village School,01680016,2.3,1.9,2.7,92.9,0.0,0.0,0.1,49.6,50.4
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,0.4,0.4,7.8,88.7,0.0,0.9,1.7,60.0,40.0
Marion - Sippican,01690005,1.6,1.6,0.7,94.5,0.0,0.0,1.6,47.8,52.2
Marlborough - Charles Jaworek School,01700030,2.0,3.3,27.8,65.3,0.0,0.0,1.6,48.8,51.2
Marlborough - Early Childhood Center,01700006,4.1,6.8,13.6,70.1,0.0,0.0,5.4,58.5,41.5
Marlborough - Francis J Kane,01700008,2.2,6.7,27.2,60.5,0.0,0.2,3.2,50.6,49.4
Marlborough - Marlborough High,01700505,3.3,2.7,26.7,65.3,0.6,0.0,1.4,49.8,50.2
Marlborough - Richer,01700025,1.3,3.0,36.6,55.5,0.0,0.0,3.6,52.8,47.2
Marlborough - The 4-7 School,01700045,3.0,3.0,29.5,63.9,0.0,0.0,0.7,51.6,48.4
Marshfield - Daniel Webster,01710015,0.4,1.1,1.5,96.6,0.0,0.0,0.4,55.1,44.9
Marshfield - Eames Way School,01710005,0.0,1.1,0.3,97.1,0.3,0.0,1.3,49.5,50.5
Marshfield - Furnace Brook Middle,01710310,0.6,0.7,0.9,97.0,0.0,0.1,0.6,49.0,51.0
Marshfield - Gov Edward Winslow,01710020,0.2,0.0,0.4,99.4,0.0,0.0,0.0,50.9,49.1
Marshfield - Marshfield High,01710505,0.4,0.4,1.7,97.1,0.3,0.0,0.1,52.2,47.8
Marshfield - Martinson Elementary,01710025,1.6,1.8,2.4,93.2,0.6,0.0,0.4,52.9,47.1
Marshfield - South River,01710010,0.5,1.8,1.4,95.7,0.0,0.5,0.2,49.3,50.7
Marstons Mills East HM Charter Public (District) - Marstons Mills East HM Charter Public School,04270010,0.8,1.3,0.8,95.8,0.4,0.2,0.6,51.3,48.7
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,5.7,1.7,4.0,84.7,0.6,0.0,3.4,46.0,54.0
Marthas Vineyard - Marthas Vineyard Reg High,07000505,2.5,1.0,7.1,82.2,1.8,0.0,5.4,51.8,48.2
Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,57.6,0.0,33.8,2.9,1.3,0.0,4.5,53.4,46.6
Masconomet - Masconomet Regional HS,07050505,0.6,1.8,2.1,94.1,0.1,0.1,1.1,47.5,52.5
Masconomet - Masconomet RMS,07050405,0.4,2.1,1.9,94.8,0.0,0.0,0.8,49.4,50.6
Mashpee - Kenneth Coombs School,01720005,5.9,1.1,4.6,79.6,7.2,1.7,0.0,52.0,48.0
Mashpee - Mashpee High,01720505,2.8,0.0,1.5,88.1,7.7,0.0,0.0,48.3,51.7
Mashpee - Mashpee Middle School,01720020,2.9,0.0,0.7,88.4,7.3,0.7,0.0,52.7,47.3
Mashpee - Quashnet School,01720035,2.9,0.4,1.9,88.5,5.2,1.1,0.0,48.5,51.5
MATCH Charter Public High (District) - MATCH Charter Public High School,04690505,61.4,1.0,30.8,2.6,0.3,0.3,3.6,43.8,56.2
Mattapoisett - Center,01730005,1.0,1.7,1.3,93.6,0.7,0.0,1.7,48.3,51.7
Mattapoisett - Old Hammondtown,01730010,0.5,1.8,0.5,94.5,0.0,0.0,2.8,53.7,46.3
Maynard - Fowler School,01740305,1.9,1.7,7.5,87.6,0.2,0.0,1.2,49.5,50.5
Maynard - Green Meadow,01740010,2.1,3.5,7.0,83.0,0.2,0.0,4.1,54.6,45.4
Maynard - Maynard High,01740505,2.7,1.2,4.0,92.1,0.0,0.0,0.0,55.9,44.1
Medfield - Dale Street,01750005,0.2,3.2,2.0,93.1,0.0,0.0,1.6,48.3,51.7
Medfield - Medfield Senior High,01750505,0.2,3.1,1.6,94.9,0.0,0.1,0.1,48.3,51.7
Medfield - Memorial School,01750003,1.2,2.8,2.1,91.3,0.5,0.0,2.1,52.9,47.1
Medfield - Ralph Wheelock School,01750007,0.5,3.7,0.9,92.0,0.0,0.5,2.5,49.3,50.7
Medfield - Thomas Blake Middle,01750305,0.4,2.5,0.4,95.4,0.0,0.0,1.4,50.8,49.2
Medford - Brooks School,01760130,11.3,5.3,4.3,75.6,0.0,0.2,3.3,53.9,46.1
Medford - Christopher Columbus,01760140,15.7,7.7,16.3,54.8,0.0,0.0,5.4,51.3,48.7
Medford - Curtis-Tufts,01760510,30.0,0.0,10.0,60.0,0.0,0.0,0.0,70.0,30.0
Medford - John J McGlynn Elementary School,01760068,16.0,13.4,12.2,55.9,0.0,0.0,2.4,49.9,50.1
Medford - John J. McGlynn Middle School,01760320,15.1,8.4,9.1,66.8,0.0,0.0,0.5,51.0,49.0
Medford - Madeleine Dugger Andrews,01760315,16.9,3.2,9.7,68.2,0.0,0.0,1.9,48.9,51.1
Medford - Medford High,01760505,18.2,7.3,10.5,62.6,0.2,0.0,1.2,47.9,52.1
Medford - Medford Voc Tech High,01760605,7.5,2.0,7.5,82.4,0.0,0.0,0.8,60.8,39.2
Medford - Milton Fuller Roberts,01760150,11.9,5.3,10.9,68.9,0.2,0.0,2.7,52.4,47.6
