SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Douglas - Douglas Early Childhood,00770003,0.0,0.0,0.8,98.4,0.0,0.0,0.8,57.8,42.2
Douglas - Douglas Elementary,00770010,0.3,0.5,2.1,96.4,0.0,0.0,0.8,51.8,48.2
Douglas - Douglas High School,00770505,0.2,0.7,2.0,96.8,0.0,0.3,0.0,51.0,49.0
Douglas - Douglas Intermediate School,00770100,0.3,0.8,3.3,94.8,0.0,0.0,0.8,50.8,49.2
Dover - Chickering,00780005,2.4,5.2,1.0,90.0,0.0,0.0,1.4,50.3,49.7
Dover-Sherborn - Dover-Sherborn Reg High,06550505,1.7,4.3,1.0,92.8,0.2,0.0,0.0,49.1,50.9
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,1.9,3.7,1.6,92.6,0.0,0.0,0.2,52.1,47.9
Dracut - Brookside Elementary,00790035,2.2,6.5,6.4,83.9,0.0,0.2,0.8,52.1,47.9
Dracut - Dracut Senior High,00790505,2.2,3.9,3.0,89.8,0.2,0.0,0.9,50.3,49.7
Dracut - George H. Englesby Intermediate,00790040,2.7,3.0,4.5,88.9,0.1,0.0,0.8,55.0,45.0
Dracut - Greenmont Avenue,00790030,1.3,2.6,2.6,91.0,0.0,0.9,1.7,50.2,49.8
Dracut - Joseph A Campbell Elem,00790020,1.2,4.6,3.2,90.5,0.0,0.0,0.5,53.9,46.1
Dracut - Lakeview Junior High,00790410,2.9,4.2,5.1,85.9,0.1,0.3,1.4,57.2,42.8
Dracut - Parker Avenue,00790025,6.9,5.0,5.7,81.1,0.0,0.0,1.3,53.5,46.5
Dudley-Charlton Reg - Charlton Elementary,06580020,0.7,0.0,5.1,89.4,0.0,2.5,2.3,51.9,48.1
Dudley-Charlton Reg - Charlton Middle School,06580310,0.7,0.0,1.8,96.0,0.2,1.1,0.1,48.7,51.3
Dudley-Charlton Reg - Dudley Elementary,06580005,0.2,0.0,3.0,95.3,0.2,0.5,0.7,53.3,46.7
Dudley-Charlton Reg - Dudley Middle School,06580305,0.3,0.0,2.4,95.0,0.5,0.3,1.4,51.9,48.1
Dudley-Charlton Reg - Heritage School,06580030,1.0,0.0,2.8,93.7,0.5,1.2,0.7,53.9,46.1
Dudley-Charlton Reg - Mason Rd School,06580010,1.0,0.0,6.6,87.9,0.3,1.0,3.1,57.2,42.8
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.7,0.0,2.0,96.7,0.1,0.2,0.5,46.7,53.3
Duxbury - Alden School,00820004,0.6,1.1,0.5,96.3,0.2,0.0,1.3,51.4,48.6
Duxbury - Chandler Elementary,00820006,0.2,1.2,0.1,97.6,0.0,0.0,0.9,50.9,49.1
Duxbury - Duxbury High,00820505,0.2,1.1,0.2,97.2,0.1,0.3,0.8,50.9,49.1
Duxbury - Duxbury Middle,00820305,0.4,0.3,0.0,99.1,0.1,0.0,0.1,51.4,48.6
East Bridgewater - Central,00830005,0.7,0.0,1.8,96.3,0.0,0.0,1.2,49.2,50.8
East Bridgewater - East Bridgewater High,00830505,2.2,0.7,2.1,92.2,0.1,0.0,2.5,47.0,53.0
East Bridgewater - Gordon W Mitchell,00830010,1.8,0.9,1.5,94.5,0.2,0.1,0.9,51.1,48.9
East Longmeadow - Birchland Park,00870305,3.3,2.0,1.9,92.7,0.0,0.0,0.2,50.1,49.9
East Longmeadow - East Longmeadow High,00870505,2.9,2.2,1.2,93.4,0.2,0.0,0.1,50.9,49.1
East Longmeadow - Mapleshade,00870010,3.0,3.9,3.0,90.1,0.0,0.0,0.0,46.4,53.6
East Longmeadow - Meadow Brook,00870013,3.0,3.5,1.4,91.8,0.2,0.2,0.0,50.1,49.9
East Longmeadow - Mountain View,00870015,1.3,2.8,0.6,94.9,0.0,0.0,0.3,44.6,55.4
Eastham - Eastham Elementary,00850005,0.0,1.7,4.7,90.5,0.0,0.0,3.0,44.0,56.0
Easthampton - Center School,00860005,2.5,5.6,8.1,79.8,0.0,0.5,3.5,53.0,47.0
Easthampton - Easthampton High,00860505,1.0,4.4,4.8,89.5,0.0,0.0,0.4,50.4,49.6
Easthampton - Maple,00860010,0.7,3.2,10.0,85.7,0.0,0.4,0.0,50.4,49.6
Easthampton - Neil A Pepin,00860020,0.0,1.2,5.8,89.5,0.0,0.0,3.5,54.7,45.3
Easthampton - White Brook Middle School,00860305,3.4,3.8,6.8,85.2,0.0,0.0,0.8,48.3,51.7
Easton - Center School,00880003,5.7,2.7,3.7,82.1,0.2,1.0,4.7,48.4,51.6
Easton - Easton Junior High,00880405,5.2,2.3,2.9,87.4,0.0,0.4,1.8,52.0,48.0
Easton - F L Olmsted,00880030,2.6,2.4,2.2,89.6,0.0,1.2,2.0,48.8,51.2
Easton - H H Richardson School,00880025,3.2,3.0,3.7,85.8,0.0,0.2,4.1,57.1,42.9
Easton - Moreau Hall,00880020,2.8,4.2,3.1,87.2,0.0,1.0,1.7,49.5,50.5
Easton - Oliver Ames High,00880505,4.3,1.2,2.3,90.6,0.1,0.9,0.6,47.4,52.6
Easton - Parkview Elementary,00880015,1.9,1.9,2.6,91.6,0.2,0.2,1.6,53.8,46.2
Edgartown - Edgartown Elementary,00890005,0.6,0.0,9.8,86.6,0.0,0.0,3.0,54.8,45.2
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,75.7,0.8,21.3,1.1,0.0,0.0,1.1,45.1,54.9
Erving - Erving Elementary,00910030,0.0,0.5,4.8,92.6,0.0,0.0,2.1,49.2,50.8
Essex Agricultural Technical - Essex Agr and Tech Inst,09130705,0.7,0.2,10.7,84.9,0.2,0.0,3.3,33.9,66.1
Everett - Everett High,00930505,16.7,5.7,20.0,57.3,0.1,0.0,0.2,50.0,50.0
Everett - George Keverian School,00930028,15.7,5.4,24.6,53.4,0.8,0.1,0.0,54.8,45.2
Everett - Lafayette School,00930038,16.8,4.8,20.6,57.0,0.3,0.3,0.1,53.0,47.0
Everett - Madeline English School,00930018,11.1,4.3,21.8,61.5,0.5,0.1,0.7,56.0,44.0
Everett - Parlin School,00930058,15.5,3.3,35.9,42.8,0.9,0.3,1.3,53.4,46.6
Everett - Sumner G. Whittier School,00930010,15.7,7.6,32.8,42.6,0.9,0.2,0.2,50.7,49.3
Everett - Webster School,00930015,12.0,7.6,23.0,55.7,0.6,0.0,1.2,44.9,55.1
Excel Academy Charter (District) - Excel Academy Charter School,04100205,8.8,1.5,69.1,18.1,1.5,0.0,1.0,53.4,46.6
Fairhaven - East Fairhaven,00940010,0.9,1.5,4.2,92.1,0.2,0.4,0.7,52.3,47.7
Fairhaven - Fairhaven High,00940505,1.8,0.6,1.2,94.3,0.6,0.0,1.4,47.1,52.9
Fairhaven - Hastings Middle,00940305,1.5,0.4,2.5,92.7,0.6,0.4,1.9,53.1,46.9
Fairhaven - Leroy Wood,00940030,0.4,1.8,1.8,94.3,0.0,0.0,1.8,51.3,48.7
Fairhaven - Rogers,00940020,1.4,2.3,2.8,92.6,0.0,0.0,0.9,51.6,48.4
Fall River - A S LeTourneau,00950085,4.5,3.8,5.3,84.1,0.0,0.0,2.3,52.3,47.7
Fall River - ACESE,00950055,14.3,7.1,0.0,64.3,0.0,7.1,7.1,85.7,14.3
Fall River - B M C Durfee High,00950505,8.6,6.5,11.8,71.5,0.7,0.0,0.8,48.4,51.6
Fall River - Charles V Carroll,00950020,5.1,1.3,13.5,76.4,0.0,0.0,3.8,55.7,44.3
Fall River - Coughlin,00950030,1.3,0.7,5.9,89.5,0.0,0.0,2.6,52.6,47.4
Fall River - Edmond P Talbot Middle,00950305,6.9,6.9,16.4,67.9,0.5,0.0,1.5,49.7,50.3
Fall River - Fall River Alt,00950330,14.3,2.9,20.0,60.0,0.0,0.0,2.9,80.0,20.0
Fall River - Fall River Alternative High School,00950510,19.1,4.5,15.5,59.1,0.0,0.0,1.8,61.8,38.2
Fall River - Fowler - Osborn Elementary,00950100,9.4,1.0,13.9,70.2,0.6,0.0,4.9,55.0,45.0
Fall River - Harriet T Healy,00950070,10.7,2.1,21.4,61.5,0.4,0.0,3.8,52.6,47.4
Fall River - Hector L Belisle,00950010,7.9,5.3,13.2,68.4,0.0,0.0,5.3,46.5,53.5
Fall River - Henry Lord Middle,00950310,7.0,5.4,13.5,72.6,0.5,0.0,1.0,53.0,47.0
Fall River - James Tansey,00950140,2.3,1.3,2.3,91.7,0.0,0.0,2.3,48.5,51.5
Fall River - John J Doran,00950045,6.4,3.4,35.6,51.1,0.0,0.2,3.2,53.1,46.9
Fall River - Laurel Lake,00950080,9.5,6.8,22.7,54.5,1.4,0.0,5.0,55.0,45.0
Fall River - Leontine Lincoln,00950090,10.5,10.2,23.1,51.2,0.7,0.0,4.4,50.2,49.8
Fall River - Matthew J Kuss Middle,00950320,12.6,2.5,16.0,67.9,0.0,0.0,0.9,52.8,47.2
Fall River - Morton Middle,00950315,5.8,2.2,8.0,82.1,0.3,0.2,1.4,56.4,43.6
Fall River - North End Elementary,00950005,7.3,3.1,20.1,67.5,0.2,0.2,1.7,49.5,50.5
Fall River - Samuel Watson,00950145,10.4,9.9,12.5,63.6,0.9,0.6,2.1,54.6,45.4
Fall River - Spencer Borden,00950130,5.8,3.5,7.8,77.6,0.0,0.0,5.3,56.3,43.7
Fall River - Susan H Wixon,00950160,5.4,1.4,11.2,79.1,0.4,0.4,2.2,51.4,48.6
Fall River - Westall,00950150,13.4,4.0,14.9,64.2,0.0,0.0,3.5,46.8,53.2
Fall River - William Connell,00950025,17.6,4.1,19.6,54.7,0.0,0.0,4.1,54.1,45.9
Fall River - William S Greene,00950065,3.2,4.8,17.1,72.6,0.3,0.0,2.0,50.4,49.6
Falmouth - East Falmouth Elem,00960005,5.4,2.4,3.0,83.1,3.3,0.0,2.7,56.9,43.1
Falmouth - Falmouth High,00960505,3.8,1.0,3.6,89.4,1.0,0.1,1.0,47.3,52.7
Falmouth - Lawrence,00960405,4.2,1.3,2.8,87.4,0.7,0.0,3.5,51.1,48.9
Falmouth - Morse Pond School,00960305,3.2,2.6,2.7,87.7,1.2,0.0,2.6,53.4,46.6
Falmouth - Mullen-Hall,00960020,2.7,2.9,3.1,85.5,0.6,0.2,4.8,51.4,48.6
Falmouth - North Falmouth Elem,00960030,1.8,1.5,2.3,91.7,0.0,0.0,2.8,50.1,49.9
Falmouth - Teaticket,00960015,4.7,1.7,2.5,86.1,1.4,0.0,3.6,49.3,50.7
Farmington River Reg - Farmington River Elem,06620020,1.4,0.0,2.1,93.1,0.0,0.0,3.5,49.3,50.7
Fitchburg - Academy Middle School,00970320,12.0,5.2,51.4,28.8,0.3,0.0,2.4,53.5,46.5
Fitchburg - B F Brown Arts Vision School,00970305,8.4,10.5,34.2,44.7,0.0,0.0,2.3,50.6,49.4
Fitchburg - Crocker Elementary,00970016,7.6,4.0,46.9,40.3,0.2,0.0,0.8,50.5,49.5
Fitchburg - Fitchburg Alt. ED Program,00970510,5.7,3.5,32.6,58.2,0.0,0.0,0.0,45.4,54.6
Fitchburg - Fitchburg Arts Academy,00970325,11.7,2.9,19.0,66.4,0.0,0.0,0.0,35.8,64.2
Fitchburg - Fitchburg High,00970505,8.1,7.3,30.1,54.0,0.4,0.0,0.1,50.8,49.2
Fitchburg - McKay Campus-FSC,00970030,5.2,7.4,37.0,46.5,0.2,0.2,3.5,46.5,53.5
Fitchburg - Memorial Intermediate,00970048,5.2,7.5,37.7,49.2,0.2,0.0,0.3,51.3,48.7
Fitchburg - Reingold Elementary,00970043,4.6,5.6,38.9,48.6,0.0,0.0,2.2,50.6,49.4
Fitchburg - South Street Elementary,00970060,5.2,6.5,45.8,38.3,0.1,0.3,3.8,50.0,50.0
Florida - Abbott Memorial,00980005,0.0,0.0,1.0,99.0,0.0,0.0,0.0,47.6,52.4
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,0.5,1.0,2.1,93.8,0.0,0.0,2.6,57.0,43.0
Foxborough - Charles Taylor Elem,00990050,1.2,2.3,0.9,95.4,0.0,0.0,0.3,53.8,46.2
Foxborough - Foxborough High,00990505,3.8,2.4,2.1,90.4,0.3,0.9,0.0,47.5,52.5
Foxborough - John J Ahern,00990405,4.5,2.3,0.4,92.1,0.1,0.5,0.0,49.6,50.4
Foxborough - Mabelle M Burrell,00990015,0.3,2.1,0.0,96.9,0.0,0.7,0.0,57.1,42.9
Foxborough - Vincent M Igo Elem,00990020,2.2,3.8,2.2,89.7,0.2,1.6,0.4,53.4,46.6
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,12.0,7.8,2.6,76.2,0.1,0.0,1.3,46.9,53.1
Framingham - Barbieri Elem,01000035,5.5,2.1,56.5,34.0,0.2,0.2,1.5,46.9,53.1
Framingham - Blocks Pre-School @ King,01000003,4.0,6.3,19.8,68.8,0.0,0.4,0.8,53.8,46.2
Framingham - Brophy,01000006,2.0,5.2,49.3,43.0,0.0,0.0,0.5,51.1,48.9
Framingham - Cameron Middle School,01000302,8.5,2.9,17.2,70.7,0.2,0.0,0.6,50.8,49.2
Framingham - Charlotte A Dunning,01000007,5.4,23.8,8.4,61.2,0.2,0.0,1.1,51.3,48.7
Framingham - Framingham H S,01000515,9.3,5.3,15.9,68.8,0.3,0.1,0.3,47.5,52.5
Framingham - Fuller Middle,01000305,8.4,4.5,27.9,59.2,0.0,0.0,0.0,49.3,50.7
Framingham - Hemenway,01000015,2.5,12.4,7.6,75.2,0.0,0.0,2.3,53.8,46.2
Framingham - Mary E Stapleton Elem,01000045,5.2,3.1,10.3,79.8,0.5,0.0,1.0,54.0,46.0
Framingham - Miriam F McCarthy Sch,01000050,10.2,4.1,19.1,65.2,0.0,0.0,1.4,53.0,47.0
Framingham - Potter Road,01000039,1.6,2.2,3.1,92.2,0.0,0.0,0.9,50.4,49.6
Framingham - Walsh Middle,01000310,4.1,7.2,21.8,66.3,0.3,0.0,0.3,50.8,49.2
Framingham - Woodrow Wilson,01000055,8.6,1.3,11.2,77.9,0.0,0.0,1.1,52.4,47.6
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,0.3,0.8,1.8,92.6,0.0,0.0,4.5,54.4,45.6
Franklin - Annie Sullivan Middle School,01010040,0.8,2.5,2.3,94.0,0.0,0.0,0.4,48.1,51.9
Franklin - Davis Thayer,01010035,0.0,1.9,1.9,94.6,0.3,1.0,0.3,46.8,53.2
Franklin - Franklin ECDC,01010003,0.5,4.4,2.4,90.2,0.5,0.0,2.0,59.0,41.0
Franklin - Franklin High,01010505,1.3,2.1,1.1,94.1,0.6,0.0,0.8,49.2,50.8
Franklin - Helen Keller Elementary,01010012,0.3,3.2,1.3,93.6,0.3,0.0,1.2,56.4,43.6
Franklin - Horace Mann,01010405,0.6,3.4,1.9,92.3,0.4,0.4,1.1,49.3,50.7
Franklin - J F Kennedy Memorial,01010013,0.7,7.2,1.5,88.3,0.7,0.0,1.5,54.5,45.5
Franklin - Jefferson Elementary,01010010,0.6,2.2,2.2,93.1,0.2,0.0,1.7,47.0,53.0
Franklin - Oak Street Elementary,01010030,0.4,3.1,1.0,92.5,0.8,0.2,2.0,52.3,47.7
Franklin - Parmenter,01010032,0.7,4.2,3.1,89.2,0.2,0.0,2.6,48.1,51.9
Franklin - Remington Middle,01010310,1.0,2.9,2.9,91.6,0.4,0.0,1.2,53.5,46.5
Franklin County Regional Vocational Technical - Franklin County Tech,08180605,1.5,0.4,3.2,93.7,0.2,0.4,0.6,65.5,34.5
Freetown - Freetown Elementary,01020005,0.7,0.9,2.4,94.8,0.2,0.0,0.9,48.4,51.6
Freetown-Lakeville - Apponequet Regional High,06650505,1.3,0.3,1.5,96.0,0.3,0.0,0.6,51.3,48.8
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,0.0,0.3,1.0,96.2,0.3,0.0,2.1,51.0,49.0
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0.6,0.5,1.4,96.1,0.0,0.1,1.3,51.9,48.1
Frontier - Frontier Reg,06700505,1.0,2.0,2.7,92.6,0.0,0.0,1.8,48.2,51.8
Gardner - Elm Street School,01030001,5.2,2.1,8.7,82.8,0.6,0.0,0.6,52.7,47.3
Gardner - Gardner High,01030505,3.0,2.0,7.3,86.4,0.5,0.0,0.9,50.2,49.8
Gardner - Gardner Middle School,01030405,3.9,2.5,9.6,82.6,0.8,0.0,0.6,50.9,49.1
Gardner - Helen Mae Sauter Elem,01030015,3.9,3.9,8.7,83.1,0.0,0.0,0.4,59.1,40.9
Gardner - Waterford Street,01030020,6.3,2.3,11.9,78.2,0.0,0.0,1.3,49.6,50.4
Gateway - Blandford Elementary,06720033,0.0,0.0,1.6,98.4,0.0,0.0,0.0,59.4,40.6
Gateway - Chester Elementary,06720059,0.0,1.4,0.0,98.6,0.0,0.0,0.0,54.3,45.7
Gateway - Gateway Reg High,06720505,0.0,0.3,1.9,96.2,0.0,0.0,1.6,49.7,50.3
Gateway - Gateway Reg Middle,06720380,0.9,0.5,3.2,93.2,0.2,0.0,2.0,48.1,51.9
Gateway - Littleville Elementary School,06720143,0.0,1.7,6.1,90.6,0.0,0.0,1.7,48.9,51.1
Gateway - Russell Elementary,06720256,1.0,0.0,4.9,93.1,0.0,0.0,1.0,52.9,47.1
Gateway - Russell H Conwell,06720349,0.0,1.8,1.8,96.5,0.0,0.0,0.0,54.4,45.6
Georgetown - Georgetown Middle/High,01050505,0.3,1.0,4.0,93.2,0.1,0.5,0.9,49.1,50.9
Georgetown - Penn Brook,01050010,0.4,0.2,1.5,96.1,0.0,0.4,1.4,54.0,46.0
Georgetown - Perley Elementary,01050005,0.0,0.0,1.1,97.3,0.0,0.0,1.6,57.0,43.0
Gill-Montague - Gill Elem,06740005,0.0,1.0,2.9,95.2,0.0,0.0,1.0,52.4,47.6
Gill-Montague - Great Falls Middle,06740310,1.1,0.7,7.7,88.3,0.4,0.0,1.8,50.9,49.1
Gill-Montague - Hillcrest,06740015,3.4,1.1,9.5,83.2,0.0,0.0,2.8,52.5,47.5
Gill-Montague - Montague Center,06740020,0.0,1.4,0.0,98.6,0.0,0.0,0.0,48.6,51.4
Gill-Montague - Sheffield Elementary,06740050,3.3,0.7,5.2,88.9,0.0,0.0,2.0,48.4,51.6
Gill-Montague - Turners Fall High,06740505,2.3,0.9,4.6,88.2,0.9,0.6,2.6,48.7,51.3
Global Learning Charter Public  (District) - Global Learning Charter Public School,04960305,13.2,1.0,23.0,58.9,0.5,0.0,3.4,42.6,57.4
Gloucester - Beeman Memorial,01070010,1.2,1.4,4.6,90.3,0.5,1.6,0.5,50.2,49.8
Gloucester - East Gloucester Elem,01070020,0.4,1.9,1.1,95.8,0.0,0.0,0.8,49.4,50.6
Gloucester - Gloucester High,01070505,1.6,0.8,2.2,95.2,0.0,0.1,0.1,51.2,48.8
Gloucester - Milton L Fuller Elem,01070025,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.5,42.5
Gloucester - Plum Cove School,01070042,0.0,0.0,0.9,98.1,0.0,0.0,0.9,51.4,48.6
Gloucester - Ralph B O'Maley Middle,01070305,0.9,0.9,3.1,94.5,0.3,0.1,0.3,50.6,49.4
Gloucester - Veterans Memorial,01070045,1.2,1.2,7.1,88.6,0.8,0.0,1.2,50.4,49.6
Gloucester - West Parish,01070050,0.5,1.2,2.1,94.9,0.2,0.0,1.2,49.3,50.7
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0
Grafton - Grafton Elementary,01100200,1.5,7.1,2.4,86.4,0.3,0.0,2.2,49.4,50.6
Grafton - Grafton Memorial Senior,01100505,1.0,3.0,3.5,91.6,0.0,0.0,0.9,47.8,52.2
Grafton - Grafton Middle,01100305,0.6,3.7,2.8,91.8,0.2,0.0,0.9,52.0,48.0
Grafton - North Grafton Elementary,01100025,0.7,8.7,2.5,86.1,0.0,0.0,2.0,50.9,49.1
Grafton - South Grafton Elementary,01100005,0.0,16.3,3.1,78.9,0.0,0.0,1.8,51.1,48.9
Granby - East Meadow,01110004,0.8,1.1,1.5,95.5,0.0,0.0,1.1,52.5,47.5
Granby - Granby Jr Sr High Sch,01110505,0.7,0.2,1.1,95.5,0.4,0.0,2.1,44.4,55.6
Granby - West St,01110010,0.3,2.9,2.9,92.9,0.0,0.0,1.0,52.1,47.9
Granville - Granville Village,01120005,0.0,2.6,3.1,92.2,1.6,0.5,0.0,53.1,46.9
Greater Fall River Regional Vocational Technical - Diman Reg Voc Tech High,08210605,3.0,2.0,2.1,91.3,0.7,0.1,0.9,59.7,40.3
Greater Lawrence Regional Vocational Technical - Gr Lawrence Reg Voc Tech,08230605,1.8,1.0,78.0,19.0,0.1,0.0,0.1,51.2,48.8
Greater Lowell Regional Vocational Technical - Gr Lowell Reg Voc Tech,08280605,2.2,16.1,21.2,58.6,0.5,0.1,1.4,53.2,46.8
Greater New Bedford Regional Vocational Technical - Gr New Bedford Voc Tech,08250605,7.0,0.4,16.2,72.3,0.3,0.3,3.5,54.0,46.0
Greenfield - Federal,01140010,1.2,0.8,9.5,81.7,1.2,0.0,5.6,55.2,44.8
Greenfield - Four Corners,01140025,4.9,2.7,12.5,76.3,0.0,0.0,3.6,54.0,46.0
Greenfield - Greenfield High,01140505,3.7,1.4,9.8,79.5,0.9,0.2,4.4,53.8,46.2
Greenfield - Greenfield Middle,01140305,2.6,1.4,8.6,82.0,0.2,0.0,5.2,53.9,46.1
Greenfield - Newton School,01140035,3.1,1.5,20.9,70.4,0.5,0.0,3.6,49.0,51.0
Greenfield - Poet Seat,01140045,0.0,5.6,5.6,83.3,0.0,0.0,5.6,61.1,38.9
Greenfield - The Academy for Learning at North Parish,01140005,2.2,4.4,16.7,72.2,0.0,0.0,4.4,61.1,38.9
Groton-Dunstable - Boutwell School,06730001,0.0,5.8,2.9,91.3,0.0,0.0,0.0,60.9,39.1
Groton-Dunstable - Florence Roche School,06730010,0.2,3.0,0.8,95.8,0.0,0.2,0.0,51.0,49.0
Groton-Dunstable - Groton Dunstable Reg Middle,06730305,0.1,2.4,0.9,96.6,0.0,0.0,0.1,52.7,47.3
Groton-Dunstable - Groton Dunstable Regional,06730505,0.6,2.2,1.3,94.5,0.2,0.0,1.2,50.6,49.4
Groton-Dunstable - Prescott Elem,06730040,0.0,3.1,0.4,94.7,0.4,0.0,1.3,51.6,48.4
Groton-Dunstable - Swallow/Union School,06730005,0.0,4.2,0.7,95.2,0.0,0.0,0.0,50.5,49.5
Hadley - Hadley Elem,01170015,1.9,2.4,5.0,87.0,0.0,1.1,2.6,54.2,45.8
Hadley - Hopkins Academy,01170505,2.2,4.7,2.5,89.5,0.4,0.7,0.0,46.0,54.0
Halifax - Halifax Elementary,01180005,0.3,0.4,0.3,98.9,0.0,0.1,0.0,51.1,48.9
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.4,2.1,0.0,96.6,0.0,0.8,0.0,46.2,53.8
Hamilton-Wenham - Cutler School,06750010,0.7,2.6,2.0,91.9,0.0,0.0,2.9,49.2,50.8
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,0.7,1.7,0.1,96.6,0.1,0.0,0.7,48.3,51.7
Hamilton-Wenham - Miles River Middle,06750310,0.0,3.3,0.8,94.9,0.0,0.2,0.8,47.9,52.1
Hamilton-Wenham - Winthrop School,06750015,0.3,7.3,0.3,90.9,0.3,0.3,0.6,53.4,46.6
Hampden-Wilbraham - Green Meadows Elem,06800005,2.1,1.6,4.0,88.5,0.0,0.0,3.8,51.7,48.3
Hampden-Wilbraham - Memorial Elementary,06800015,1.9,1.9,2.5,93.1,0.0,0.0,0.6,52.4,47.6
Hampden-Wilbraham - Mile Tree Elementary,06800025,0.3,3.3,1.2,93.5,0.0,0.0,1.8,48.2,51.8
Hampden-Wilbraham - Minnechaug Reg High,06800505,3.0,2.1,1.9,92.4,0.2,0.0,0.4,50.2,49.8
Hampden-Wilbraham - Soule Road,06800030,1.7,2.3,3.4,89.7,0.0,1.1,1.7,48.4,51.6
Hampden-Wilbraham - Stony Hill School,06800050,2.6,4.5,4.2,87.2,0.0,0.6,1.0,52.2,47.8
Hampden-Wilbraham - Thornton Burgess,06800305,5.3,2.8,0.7,90.5,0.0,0.0,0.7,52.1,47.9
Hampden-Wilbraham - Wilbraham Middle,06800310,1.6,2.1,2.3,91.8,0.0,0.5,1.6,51.9,48.1
Hampshire - Hampshire Reg High,06830505,0.4,1.1,1.1,97.0,0.0,0.0,0.5,48.9,51.1
Hancock - Hancock Elementary,01210005,0.0,0.0,2.6,94.9,0.0,0.0,2.6,48.7,51.3
Hanover - Cedar Elementary,01220004,1.1,1.7,0.6,96.7,0.0,0.0,0.0,54.6,45.4
Hanover - Center Elementary,01220005,0.3,1.9,0.3,97.5,0.0,0.0,0.0,56.9,43.1
Hanover - Hanover High,01220505,1.5,1.5,0.6,96.3,0.1,0.0,0.0,49.3,50.7
Hanover - Hanover Middle,01220305,1.1,0.8,0.8,97.3,0.0,0.0,0.0,51.4,48.6
Hanover - Sylvester,01220015,2.0,0.8,0.4,96.8,0.0,0.0,0.0,49.8,50.2
Harvard - Bromfield,01250505,1.9,4.8,0.9,92.2,0.0,0.0,0.3,47.0,53.0
Harvard - Harvard Elementary,01250005,1.6,4.0,0.9,91.8,0.0,0.2,1.5,54.5,45.5
Harwich - Harwich Elementary,01260005,4.6,1.5,3.5,82.8,1.4,1.5,4.7,54.0,46.0
Harwich - Harwich High,01260505,1.5,1.3,2.8,93.9,0.0,0.5,0.0,46.2,53.8
Harwich - Harwich Middle,01260305,3.6,1.0,1.6,91.8,0.0,1.3,0.7,49.0,51.0
Hatfield - Hatfield Elementary,01270005,0.0,0.0,2.3,95.9,0.0,0.0,1.8,49.3,50.7
Hatfield - Smith Academy,01270505,1.0,0.0,1.0,97.0,0.0,0.0,1.0,54.5,45.5
Haverhill - Bradford Elementary,01280008,2.8,0.7,9.6,87.0,0.0,0.0,0.0,53.1,46.9
Haverhill - Caleb Dustin Hunking,01280035,1.7,0.9,11.3,85.8,0.0,0.0,0.2,53.2,46.8
Haverhill - Consentino,01280100,5.1,3.2,23.7,67.8,0.2,0.0,0.0,50.4,49.6
Haverhill - Crowell,01280020,3.8,1.0,7.6,87.6,0.0,0.0,0.0,53.3,46.7
Haverhill - Dr Paul Nettle,01280050,3.8,1.9,26.7,67.7,0.0,0.0,0.0,53.1,46.9
Haverhill - Golden Hill,01280026,4.9,1.2,24.4,68.9,0.2,0.2,0.2,52.6,47.4
Haverhill - Greenleaf,01280027,3.1,0.8,10.0,85.8,0.0,0.4,0.0,49.4,50.6
Haverhill - Haverhill Alternative School,01280033,2.2,0.0,26.7,71.1,0.0,0.0,0.0,82.2,17.8
Haverhill - Haverhill High,01280505,4.5,1.9,23.6,69.5,0.1,0.2,0.2,50.4,49.6
Haverhill - John G Whittier,01280085,2.8,0.3,15.6,80.7,0.3,0.0,0.3,51.7,48.3
Haverhill - Moody,01280045,3.1,2.5,19.1,74.7,0.0,0.0,0.6,59.3,40.7
Haverhill - Pentucket Lake Elem,01280054,4.5,1.1,27.6,66.4,0.0,0.0,0.4,51.2,48.8
Haverhill - Silver Hill,01280067,2.7,1.8,30.0,65.0,0.2,0.0,0.3,55.6,44.4
Haverhill - TEACH,01280073,6.5,2.2,17.4,73.9,0.0,0.0,0.0,76.1,23.9
Haverhill - Tilton,01280075,4.1,1.3,31.0,63.0,0.0,0.2,0.5,53.1,46.9
Haverhill - Walnut Square,01280080,0.6,2.6,10.4,85.7,0.6,0.0,0.0,51.9,48.1
Hawlemont - Hawlemont Reg,06850005,1.7,0.8,6.8,86.4,0.8,0.0,3.4,50.0,50.0
