SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Haverhill - Haverhill High,01280505,4.1,1.9,23.4,70.5,0.0,0.0,0.0,51.8,48.2
Haverhill - John G Whittier,01280085,3.3,0.8,17.2,78.7,0.0,0.0,0.0,50.1,49.9
Haverhill - Moody,01280045,4.4,0.6,16.7,78.3,0.0,0.0,0.0,57.2,42.8
Haverhill - Pentucket Lake Elem,01280054,4.0,0.2,24.6,70.5,0.2,0.0,0.5,50.0,50.0
Haverhill - Silver Hill,01280067,3.1,1.8,24.7,69.9,0.2,0.0,0.4,53.9,46.1
Haverhill - TEACH,01280073,2.6,2.6,17.9,76.9,0.0,0.0,0.0,76.9,23.1
Haverhill - Tilton,01280075,3.1,1.3,27.1,67.7,0.2,0.2,0.5,53.9,46.1
Haverhill - Walnut Square,01280080,1.6,3.9,10.2,84.4,0.0,0.0,0.0,50.8,49.2
Hawlemont - Hawlemont Reg,06850005,0.9,0.9,5.1,88.0,0.9,0.0,4.3,52.1,47.9
Health Careers Academy Charter (District) - Health Careers Academy Charter School,04520505,65.4,3.3,22.9,4.2,0.0,1.4,2.8,26.6,73.4
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,3.7,1.6,11.6,82.0,0.0,0.0,1.1,50.8,49.2
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,0.6,1.9,1.9,90.9,1.3,0.0,3.2,56.5,43.5
Hingham - Hingham High,01310505,1.4,0.9,2.6,93.2,0.0,0.0,2.0,48.3,51.7
Hingham - Hingham Middle School,01310410,2.2,1.0,1.2,93.5,0.0,0.0,2.1,52.6,47.4
Hingham - Plymouth River,01310019,0.3,0.6,1.5,94.8,0.0,0.0,2.8,51.9,48.1
Hingham - South Elem,01310020,0.5,1.5,0.6,95.4,0.0,0.0,2.0,56.0,44.0
Hingham - Wm L Foster Elem,01310010,1.4,0.5,1.4,93.9,0.0,0.0,2.7,53.7,46.3
Holbrook - Holbrook Jr Sr High,01330505,10.6,3.1,8.2,73.6,0.0,0.0,4.5,50.6,49.4
Holbrook - John F Kennedy,01330018,12.0,2.8,5.9,76.3,0.0,0.0,3.1,49.2,50.8
Holbrook - South,01330025,14.3,4.1,5.6,73.4,0.0,0.0,2.6,55.3,44.7
Holland - Holland Elementary,01350005,0.7,1.1,3.0,94.1,0.0,0.4,0.7,54.8,45.2
Holliston - Holliston High,01360505,1.1,1.8,1.6,95.3,0.1,0.0,0.1,48.8,51.2
Holliston - Miller School,01360007,0.5,2.8,2.3,93.4,0.0,0.0,1.1,50.2,49.8
Holliston - Placentino Elementary,01360010,0.7,2.8,1.7,93.9,0.0,0.0,0.8,48.7,51.3
Holliston - Robert H. Adams Middle School,01360305,1.7,1.7,1.0,95.1,0.0,0.0,0.6,54.2,45.8
Holyoke - Dr Wm R Peck Middle,01370310,2.8,1.2,81.0,14.9,0.0,0.0,0.0,53.2,46.8
Holyoke - E N White Elem,01370045,2.0,2.0,70.2,24.8,0.0,0.2,0.9,56.1,43.9
Holyoke - Holyoke Alternative Program,01370520,0.0,0.0,89.4,6.8,0.0,0.0,3.7,75.8,24.2
Holyoke - Holyoke High,01370505,4.4,0.9,57.2,37.6,0.0,0.0,0.0,47.9,52.1
Holyoke - John J Lynch Middle,01370315,4.4,0.4,77.6,16.9,0.4,0.0,0.4,51.8,48.2
Holyoke - Joseph Metcalf Preschool,01370003,2.3,0.6,63.1,33.5,0.6,0.0,0.0,54.5,45.5
Holyoke - Kelly Elem,01370040,2.2,0.0,93.0,4.6,0.0,0.0,0.2,51.9,48.1
Holyoke - Lawrence Elem,01370010,3.8,0.6,87.4,5.1,0.4,0.0,2.6,53.5,46.5
Holyoke - Lt Clayre Sullivan Elem,01370055,2.7,0.8,60.8,35.2,0.2,0.2,0.2,50.9,49.1
Holyoke - Lt Elmer J McMahon Elem,01370015,4.1,0.0,54.9,41.0,0.0,0.0,0.0,50.5,49.5
Holyoke - Maurice A Donahue Elem,01370060,2.7,1.3,79.0,17.0,0.0,0.0,0.0,49.5,50.5
Holyoke - Morgan Elem,01370025,4.6,0.0,92.6,2.8,0.0,0.0,0.0,53.0,47.0
Holyoke - Wm J Dean Voc Tech High,01370605,2.7,0.5,87.5,9.1,0.0,0.0,0.1,51.0,49.0
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,1.4,0.9,85.7,11.7,0.0,0.0,0.3,45.4,54.6
Hopedale - Hopedale Jr Sr High,01380505,1.6,2.4,3.3,91.6,0.2,0.0,1.0,49.0,51.0
Hopedale - Memorial,01380010,0.9,1.9,2.8,93.5,0.4,0.0,0.4,51.6,48.4
Hopedale - Park Street School,01380003,0.7,3.4,1.4,91.7,0.0,0.0,2.8,51.7,48.3
Hopkinton - Center,01390005,0.2,4.3,2.7,90.9,0.0,0.2,1.6,52.7,47.3
Hopkinton - Elmwood,01390010,0.9,4.1,1.3,92.9,0.6,0.0,0.2,49.3,50.7
Hopkinton - Hopkins Elementary School,01390015,0.8,2.9,0.7,94.6,0.2,0.2,0.7,51.7,48.3
Hopkinton - Hopkinton High,01390505,1.0,2.3,1.6,94.8,0.0,0.0,0.3,48.0,52.0
Hopkinton - Hopkinton Middle School,01390305,0.9,1.5,0.7,96.3,0.0,0.0,0.6,50.9,49.1
Hopkinton - Hopkinton Pre-School,01390003,0.0,1.6,0.0,98.4,0.0,0.0,0.0,54.8,45.2
Hudson - C A Farley,01410030,2.2,1.8,6.6,87.5,0.2,0.0,1.8,49.1,50.9
Hudson - C R Hubert,01410011,0.0,1.0,4.9,91.2,0.0,0.5,2.5,48.0,52.0
Hudson - Forest Avenue Elementary,01410015,0.0,4.0,4.9,88.5,0.7,0.0,2.0,53.0,47.0
Hudson - Hudson High,01410505,1.5,1.5,4.9,92.0,0.0,0.0,0.1,51.4,48.6
Hudson - John F Kennedy,01410410,2.8,1.3,4.0,91.8,0.0,0.0,0.3,52.3,47.8
Hudson - Mulready Elementary,01410007,2.7,2.3,5.0,88.4,0.8,0.0,0.8,52.1,47.9
Hull - Hull High,01420505,2.4,1.0,1.4,94.7,0.0,0.5,0.0,49.6,50.4
Hull - Lillian M Jacobs,01420015,1.3,1.1,1.7,93.3,0.7,1.1,0.7,52.0,48.0
Hull - Memorial Middle,01420305,1.4,0.4,1.1,96.1,0.7,0.4,0.0,53.7,46.3
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,1.0,1.7,2.7,91.6,0.7,0.0,2.3,55.7,44.3
Ipswich - Ipswich High,01440505,0.9,0.9,2.3,93.9,0.0,0.5,1.5,47.3,52.7
Ipswich - Ipswich Middle School,01440305,0.2,2.1,1.7,93.1,0.0,0.0,2.9,45.6,54.4
Ipswich - Paul F Doyon Memorial,01440007,1.5,1.3,2.8,92.1,0.4,0.0,1.9,49.6,50.4
Ipswich - Winthrop,01440015,0.0,2.6,2.6,92.2,0.4,0.0,2.2,53.6,46.4
King Philip - King Philip Middle School,06900510,1.1,1.1,0.8,95.9,0.1,0.0,1.0,52.3,47.7
King Philip - King Philip Reg High,06900505,0.8,1.1,0.8,96.7,0.0,0.0,0.6,46.5,53.5
Kingston - Kingston Elementary,01450005,0.4,1.1,0.7,97.4,0.0,0.4,0.0,52.2,47.8
Kingston - Kingston Intermediate,01450020,1.6,1.4,0.7,95.9,0.0,0.3,0.0,51.4,48.6
Kipp Academy Lynn Charter (District) - Kipp Academy Lynn Charter School,04290010,19.5,0.4,52.8,21.2,0.0,0.4,5.6,50.2,49.8
Lakeville - Assawompset,01460005,0.3,0.8,0.7,96.2,0.2,0.0,1.8,52.6,47.4
Lakeville - George R. Austin Intermediate School,01460010,0.0,0.6,0.6,97.5,0.0,0.0,1.2,49.7,50.3
Lanesborough - Lanesborough Elementary,01480005,0.0,2.3,0.7,94.0,0.0,0.0,3.0,50.8,49.2
Lawrence - Alexander B Bruce,01490015,1.6,1.4,92.0,4.8,0.0,0.0,0.1,51.3,48.7
Lawrence - Arlington Elementary School,01490008,2.1,0.0,94.1,3.8,0.0,0.0,0.0,51.4,48.6
Lawrence - Arlington Middle School,01490017,2.4,0.0,93.5,4.1,0.0,0.0,0.0,49.2,50.8
Lawrence - Edward F. Parthum,01490053,3.3,1.0,81.4,13.9,0.2,0.1,0.1,52.7,47.3
Lawrence - Emily G Wetherbee,01490080,3.3,5.1,81.6,9.6,0.4,0.0,0.0,54.0,46.0
Lawrence - Francis M Leahy,01490040,0.4,0.2,96.1,3.3,0.0,0.0,0.0,51.7,48.3
Lawrence - Gerard A. Guilmette,01490022,1.7,2.3,91.5,4.5,0.0,0.0,0.1,51.4,48.6
Lawrence - Henry K Oliver,01490050,1.9,0.5,93.2,4.1,0.3,0.0,0.0,52.1,47.9
Lawrence - James F Hennessey,01490020,0.6,2.5,90.1,6.8,0.0,0.0,0.0,55.3,44.7
Lawrence - James F Leonard,01490045,1.4,0.3,96.2,2.2,0.0,0.0,0.0,56.3,43.7
Lawrence - John Breen School,01490003,3.0,6.6,72.7,17.1,0.6,0.0,0.0,54.7,45.3
Lawrence - John K Tarbox,01490075,1.5,0.7,94.5,2.2,0.0,1.1,0.0,54.9,45.1
Lawrence - John R Rollins,01490055,4.8,0.0,72.8,22.4,0.0,0.0,0.0,87.2,12.8
Lawrence - Lawlor ECC,01490002,0.0,0.0,98.0,2.0,0.0,0.0,0.0,51.6,48.4
Lawrence - Lawrence High,01490505,2.4,3.4,89.6,4.5,0.0,0.0,0.0,51.4,48.6
Lawrence - Robert Frost,01490018,2.4,5.3,71.8,20.1,0.1,0.0,0.2,48.3,51.7
Lawrence - South Lawrence East Elementary School,01490004,1.8,5.8,84.5,7.8,0.0,0.0,0.2,49.4,50.6
Lawrence - South Lawrence East Middle School,01490016,1.4,6.6,83.6,8.4,0.0,0.0,0.0,52.1,47.9
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,0.7,0.0,98.1,1.2,0.0,0.0,0.0,46.5,53.5
Lee - Lee Elementary,01500025,0.8,1.8,6.3,89.2,0.8,0.0,1.3,48.6,51.4
Lee - Lee Middle/High School,01500505,0.8,2.0,9.1,87.0,0.0,0.0,1.0,51.7,48.3
Leicester - Leicester High,01510505,1.7,1.6,2.6,92.7,0.5,0.5,0.3,50.1,49.9
Leicester - Leicester Memorial Elem,01510005,3.6,2.4,4.8,87.7,0.0,0.0,1.4,54.6,45.4
Leicester - Leicester Middle,01510015,1.3,1.5,3.7,92.7,0.4,0.0,0.2,48.0,52.0
Leicester - Leicester Primary School,01510010,1.4,0.6,3.5,93.2,0.2,0.0,1.0,52.9,47.1
Lenox - Lenox Memorial High,01520505,0.4,1.3,2.9,95.2,0.0,0.2,0.0,50.2,49.8
Lenox - Morris,01520015,0.6,3.3,1.7,85.9,1.1,6.4,1.1,47.9,52.1
Leominster - Bennett,01530003,5.2,4.7,16.2,70.2,0.0,0.5,3.1,55.5,44.5
Leominster - Fall Brook,01530007,4.0,2.1,25.8,67.7,0.0,0.0,0.4,52.2,47.8
Leominster - Johnny Appleseed,01530025,4.9,4.1,22.9,64.3,0.3,0.1,3.4,55.9,44.1
Leominster - Leominster Ctr Tech Educ,01530605,4.8,2.9,23.3,68.6,0.2,0.0,0.2,61.7,38.3
Leominster - Leominster Senior High,01530505,4.4,4.7,17.5,72.8,0.1,0.1,0.4,44.9,55.1
Leominster - Lincoln School,01530005,0.0,0.0,17.1,80.5,0.0,0.0,2.4,53.7,46.3
Leominster - Northwest,01530030,6.3,3.7,22.7,65.5,0.8,0.2,0.8,54.1,45.9
Leominster - Priest Street,01530040,6.1,2.9,26.8,60.0,0.0,0.0,4.3,54.6,45.4
Leominster - Samoset School,01530045,6.3,1.9,20.0,70.1,0.3,0.0,1.4,52.4,47.6
Leominster - Sky View Middle School,01530320,6.2,4.3,20.5,66.5,0.4,0.0,2.1,50.6,49.4
Leominster - Southeast Middle School,01530050,3.9,4.6,26.2,64.0,0.4,0.0,0.9,49.6,50.4
Leverett - Leverett Elementary,01540005,0.0,2.9,7.0,78.4,0.0,0.0,11.7,51.5,48.5
Lexington - Bowman,01550008,3.6,24.5,5.5,61.9,0.0,0.0,4.5,51.9,48.1
Lexington - Bridge,01550006,3.0,23.5,1.7,67.8,0.2,0.2,3.7,51.8,48.2
Lexington - Fiske,01550015,5.5,15.1,14.5,64.1,0.0,0.0,0.9,51.0,49.0
Lexington - Harrington,01550030,4.0,27.9,2.8,63.5,0.2,0.0,1.6,55.8,44.2
Lexington - Jonas Clarke Middle,01550305,5.1,25.8,3.1,63.1,0.0,0.0,2.9,48.9,51.1
Lexington - Joseph Estabrook,01550010,5.2,25.7,1.8,66.0,0.0,0.2,1.1,46.6,53.4
Lexington - Lexington High,01550505,3.8,17.7,3.4,74.4,0.1,0.0,0.7,51.4,48.6
Lexington - Maria Hastings,01550035,3.3,22.7,2.7,69.2,0.2,0.0,1.9,49.6,50.4
Lexington - Wm Diamond Middle,01550310,4.4,19.1,3.1,71.4,0.0,0.0,2.1,50.5,49.5
Lincoln - Hanscom Middle,01570305,12.1,0.4,9.8,68.8,0.0,0.8,8.2,51.6,48.4
Lincoln - Hanscom Primary,01570006,11.3,1.0,9.0,68.5,0.3,2.3,7.7,52.1,47.9
Lincoln - Lincoln School,01570025,10.6,7.4,6.5,70.8,0.0,0.6,4.1,50.8,49.2
Lincoln-Sudbury - Lincoln-Sudbury Reg High,06950505,6.0,4.8,1.2,87.8,0.0,0.1,0.1,49.6,50.4
Littleton - Littleton High School,01580505,1.3,2.1,1.3,95.3,0.0,0.0,0.0,50.0,50.0
Littleton - Littleton Middle School,01580305,1.5,1.8,1.5,94.3,0.0,0.0,0.9,47.2,52.8
Littleton - Russell St Elementary,01580015,0.3,2.9,1.1,94.2,0.0,0.0,1.6,48.5,51.5
Littleton - Shaker Lane Elementary,01580005,3.7,0.0,0.2,96.0,0.0,0.0,0.0,49.2,50.8
Longmeadow - Blueberry Hill,01590005,1.8,7.3,1.8,87.9,0.0,0.2,1.1,52.8,47.2
Longmeadow - Center,01590010,2.6,2.1,1.6,93.6,0.0,0.0,0.0,49.9,50.1
Longmeadow - Glenbrook Middle,01590017,4.7,8.2,1.7,85.0,0.0,0.0,0.2,53.9,46.1
Longmeadow - Longmeadow High,01590505,3.8,5.3,1.2,89.6,0.0,0.0,0.2,50.5,49.5
Longmeadow - Williams Middle,01590305,1.5,4.6,1.5,91.8,0.0,0.0,0.5,54.3,45.7
Longmeadow - Wolf Swamp Road,01590025,2.4,7.9,1.0,88.2,0.0,0.0,0.5,52.4,47.6
Lowell - Abraham Lincoln,01600020,6.3,46.2,17.8,28.4,0.0,0.0,1.3,52.5,47.5
Lowell - B.F.Butler Middle Sch,01600310,4.5,26.8,17.5,50.8,0.0,0.0,0.4,54.6,45.4
Lowell - Bartlett Community Partnership,01600090,9.4,29.0,29.2,31.2,0.0,0.0,1.3,54.1,45.9
Lowell - Charles W Morey,01600030,3.8,51.0,16.6,27.7,0.0,0.0,0.9,53.9,46.1
Lowell - Charlotte M Murkland Elem,01600080,3.2,54.6,23.6,17.6,0.0,0.2,0.9,53.7,46.3
Lowell - Dr An Wang School,01600345,4.6,20.1,32.9,42.5,0.0,0.0,0.0,51.3,48.7
Lowell - Dr Gertrude Bailey,01600002,7.2,29.9,14.0,47.9,0.0,0.0,1.1,54.4,45.6
Lowell - E N Rogers,01600335,4.8,38.1,17.1,39.8,0.0,0.0,0.2,49.0,51.0
Lowell - Greenhalge,01600015,10.0,16.6,24.0,48.2,0.0,0.0,1.2,53.2,46.8
Lowell - Henry J Robinson Middle,01600330,8.8,15.9,34.8,40.1,0.0,0.0,0.4,53.8,46.2
Lowell - James S Daley Middle Sch,01600315,5.4,36.8,15.4,42.2,0.0,0.0,0.3,52.1,47.9
Lowell - James Sullivan Middle Sch,01600340,4.0,9.7,25.2,60.9,0.0,0.0,0.2,53.6,46.4
Lowell - John J Shaughnessy,01600050,4.7,31.9,18.6,44.7,0.0,0.2,0.0,53.7,46.3
Lowell - Joseph McAvinnue,01600010,4.9,24.9,40.7,28.9,0.0,0.0,0.6,54.9,45.1
Lowell - Kathryn P. Stoklosa Middle School,01600360,4.8,51.9,21.6,21.5,0.0,0.0,0.2,51.7,48.3
Lowell - Lowell High,01600505,7.7,30.9,19.9,41.3,0.0,0.2,0.1,51.0,49.0
Lowell - Moody Elem,01600027,0.9,11.8,9.9,77.4,0.0,0.0,0.0,53.8,46.2
Lowell - Pawtucketville Memorial,01600036,7.1,22.8,13.8,55.5,0.0,0.0,0.9,53.3,46.7
Lowell - Peter W Reilly,01600040,3.1,6.8,33.9,56.2,0.0,0.0,0.0,50.4,49.6
Lowell - Pyne Arts,01600018,3.8,12.4,20.3,58.2,0.0,0.0,5.2,49.7,50.3
Lowell - S Christa McAuliffe Elementary,01600075,7.7,10.4,30.8,49.9,0.0,0.0,1.2,51.8,48.2
Lowell - Varnum Arts,01600054,17.8,21.5,31.4,29.3,0.0,0.0,0.0,56.0,44.0
Lowell - Washington,01600055,3.4,50.6,12.4,32.6,0.0,0.0,1.1,55.1,44.9
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,9.2,28.6,40.8,17.1,0.5,0.0,3.8,48.1,51.9
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,0.9,8.8,38.1,50.4,0.0,0.0,1.8,44.2,55.8
Ludlow - Chapin Elementary,01610005,1.1,0.3,2.8,95.3,0.0,0.6,0.0,51.4,48.6
Ludlow - East Street,01610015,1.8,0.4,8.4,87.5,0.2,0.0,1.8,48.8,51.2
Ludlow - Ludlow ECC,01610018,0.0,0.0,4.9,90.1,0.0,1.2,3.7,63.0,37.0
Ludlow - Ludlow Senior High,01610505,1.3,1.2,2.9,94.4,0.2,0.0,0.0,55.1,44.9
Ludlow - Paul R Baird Middle,01610305,1.0,0.6,3.5,94.9,0.0,0.0,0.0,51.4,48.6
Ludlow - Veterans Park Elem,01610023,0.7,0.2,3.1,95.9,0.0,0.0,0.0,44.7,55.3
Lunenburg - Lunenburg High,01620505,1.1,1.3,0.8,96.4,0.2,0.2,0.2,54.7,45.3
Lunenburg - Lunenburg Primary School,01620010,2.6,1.2,2.6,91.8,0.2,0.5,1.0,54.8,45.2
Lunenburg - Thomas C Passios Elem,01620015,1.1,1.9,1.9,94.4,0.0,0.0,0.8,49.1,50.9
Lunenburg - Turkey Hill Middle,01620020,0.7,1.7,1.4,95.2,0.2,0.2,0.5,50.1,49.9
Lynn - A Drewicz Elem,01630016,11.4,20.6,44.2,19.3,0.3,0.0,4.2,55.0,45.0
Lynn - Aborn,01630011,10.6,8.1,31.4,47.0,0.0,0.0,3.0,48.7,51.3
Lynn - Breed Middle School,01630405,11.9,14.7,40.5,30.0,0.3,0.0,2.6,50.9,49.1
Lynn - Brickett Elementary,01630020,14.5,10.9,47.3,23.8,0.4,0.0,3.1,53.1,46.9
Lynn - Capt William G Shoemaker,01630090,12.9,7.3,10.7,65.7,0.0,0.0,3.4,52.5,47.5
Lynn - Career Development Center,01630503,17.5,15.9,34.1,25.4,1.6,0.8,4.8,54.8,45.2
Lynn - Classical High,01630505,15.3,15.9,26.5,39.5,0.1,0.0,2.6,49.1,50.9
Lynn - Cobbet Elementary,01630035,19.3,9.2,56.8,11.3,0.2,0.0,3.1,52.2,47.8
Lynn - E J Harrington,01630045,14.5,5.4,62.7,13.1,0.4,0.0,3.9,52.1,47.9
Lynn - Edward A Sisson,01630095,11.5,2.4,24.3,58.9,0.2,0.0,2.6,52.8,47.2
Lynn - Hood,01630055,12.4,8.5,41.7,30.7,0.0,0.0,6.8,50.7,49.3
Lynn - Ingalls,01630060,11.2,11.0,61.7,10.8,0.4,0.0,4.8,52.5,47.5
Lynn - Julia F Callahan,01630030,13.6,11.0,40.7,30.1,0.4,0.2,3.9,48.7,51.3
Lynn - Lincoln-Thomson,01630070,11.2,7.6,30.4,45.5,0.0,0.0,5.4,51.8,48.2
Lynn - Lynn Alternative HS,01630520,17.6,3.9,37.3,39.2,2.0,0.0,0.0,70.6,29.4
Lynn - Lynn English High,01630510,14.1,8.9,38.1,35.3,0.2,0.0,3.4,46.1,53.9
Lynn - Lynn Voc Tech Institute,01630605,11.0,8.7,49.8,27.2,0.3,0.0,2.9,61.5,38.5
Lynn - Lynn Woods,01630075,8.8,4.8,17.7,65.3,0.7,0.0,2.7,53.7,46.3
Lynn - Pickering Middle,01630420,12.3,8.3,26.9,48.5,0.2,0.2,3.7,49.5,50.5
Lynn - Robert L Ford,01630050,13.1,13.4,55.6,13.9,0.0,0.0,4.0,54.5,45.5
Lynn - Sewell-Anderson,01630085,8.3,1.3,29.4,55.3,0.4,0.0,5.3,56.1,43.9
Lynn - Thurgood Marshall Mid,01630305,12.6,9.2,54.6,20.8,0.6,0.0,2.3,50.7,49.3
Lynn - Tracy,01630100,11.6,14.4,52.1,18.1,0.0,0.5,3.3,41.4,58.6
Lynn - Washington Community,01630105,14.6,8.6,60.7,11.4,0.4,0.0,4.3,52.5,47.5
Lynn - Welcoming Alternative Sch,01630115,21.1,2.6,39.5,28.9,0.0,0.0,7.9,78.9,21.1
Lynn - Welcoming Middle School,01630330,23.5,0.0,41.2,29.4,0.0,0.0,5.9,94.1,5.9
Lynn - William R Fallon,01630080,16.9,8.8,32.4,38.5,0.7,0.0,2.7,49.3,50.7
Lynn - Wm P Connery,01630040,17.9,11.1,60.9,8.4,0.2,0.0,1.4,52.7,47.3
Lynnfield - Huckleberry Hill,01640010,3.8,4.7,2.6,87.8,0.5,0.0,0.7,54.4,45.6
Lynnfield - Lynnfield High,01640505,1.1,3.8,1.1,93.5,0.3,0.0,0.2,51.9,48.1
Lynnfield - Lynnfield Middle School,01640405,2.3,2.6,1.8,92.6,0.1,0.0,0.6,50.3,49.7
Lynnfield - Summer Street,01640020,0.2,1.7,1.8,94.6,0.4,0.0,1.3,55.2,44.8
Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,2.2,25.3,3.3,69.2,0.0,0.0,0.0,58.2,41.8
Malden - Beebe,01650003,12.2,29.3,11.4,44.0,0.4,0.0,2.6,52.2,47.8
Malden - Ferryway,01650013,20.2,21.2,19.7,33.3,1.4,0.0,4.2,53.8,46.2
Malden - Forestdale,01650027,14.0,7.4,24.7,51.0,0.4,0.2,2.4,52.5,47.5
Malden - Linden,01650047,12.2,26.6,14.2,41.1,0.8,0.0,5.1,50.6,49.4
Malden - Malden ELC,01650049,11.6,26.3,5.2,56.0,0.0,0.0,0.9,58.4,41.6
Malden - Malden High,01650505,21.6,21.8,16.2,37.4,0.7,0.1,2.1,50.0,50.0
Malden - Salemwood,01650057,25.5,9.6,22.2,37.8,0.9,0.0,4.0,50.6,49.4
Manchester Essex Regional - Essex Elementary/Middle,06980020,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49.3,50.7
Manchester Essex Regional - Manchester Essex Regional Middle High School,06980510,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49.8,50.2
Manchester Essex Regional - Manchester Memorial Elementary,06980010,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49.1,50.9
Mansfield - Everett W Robinson,01670007,1.7,2.9,1.9,91.1,0.4,0.1,2.0,52.9,47.1
Mansfield - Harold L Qualters Middle,01670035,3.3,1.8,1.4,92.0,0.1,0.1,1.3,53.7,46.3
Mansfield - Jordan/Jackson Elementary,01670014,1.9,3.0,1.6,92.0,0.5,0.3,0.6,50.5,49.5
Mansfield - Mansfield High,01670505,3.1,1.4,1.4,93.0,0.1,0.4,0.6,52.3,47.7
Mansfield - Roland Green School,01670003,1.9,3.9,1.9,88.3,1.9,0.0,1.9,61.2,38.8
Marblehead - Dr Samuel C Eveleth,01680025,0.0,3.9,0.0,95.3,0.8,0.0,0.0,47.2,52.8
Marblehead - Elbridge Gerry,01680015,3.6,0.0,0.6,95.3,0.0,0.0,0.6,55.0,45.0
Marblehead - Glover,01680020,0.0,0.8,1.2,98.0,0.0,0.0,0.0,53.5,46.5
Marblehead - L H Coffin,01680010,4.2,1.8,1.8,91.6,0.0,0.6,0.0,47.6,52.4
Marblehead - Malcolm L Bell,01680005,3.1,1.4,2.5,92.7,0.0,0.0,0.3,54.1,45.9
Marblehead - Marblehead High,01680505,4.1,1.3,2.6,91.6,0.0,0.2,0.2,50.4,49.6
Marblehead - Marblehead Veterans Middle School,01680300,3.3,1.7,2.2,92.4,0.0,0.2,0.2,51.6,48.4
Marblehead - Village School,01680016,2.5,2.0,0.8,94.8,0.0,0.0,0.0,54.4,45.6
Marblehead Community Charter (District) - Marblehead Community Charter School,04640305,0.4,1.3,1.3,96.1,0.0,0.0,0.9,49.1,50.9
Marion - Sippican,01690005,1.8,0.7,0.4,95.3,0.0,0.0,1.8,45.6,54.4
Marlborough - Charles Jaworek School,01700030,1.3,3.7,28.3,65.8,0.0,0.3,0.5,48.6,51.4
Marlborough - Early Childhood Center,01700006,1.4,0.0,14.5,80.0,4.1,0.0,0.0,57.9,42.1
Marlborough - Francis J Kane,01700008,3.6,5.3,25.3,64.8,0.0,0.0,1.1,52.4,47.6
Marlborough - Intermediate Elementary,01700040,3.3,3.4,24.3,68.4,0.3,0.0,0.3,51.6,48.4
Marlborough - Marlborough High,01700505,2.8,3.2,20.9,72.3,0.8,0.0,0.0,51.2,48.8
Marlborough - Marlborough Middle,01700305,3.3,2.3,29.4,64.3,0.1,0.3,0.3,49.8,50.2
Marlborough - Richer,01700025,2.5,4.6,37.1,55.4,0.0,0.0,0.5,51.7,48.3
Marshfield - Daniel Webster,01710015,0.5,0.5,0.9,97.9,0.0,0.0,0.2,54.1,45.9
Marshfield - Eames Way School,01710005,0.0,0.5,0.5,97.9,0.3,0.0,0.8,49.2,50.8
Marshfield - Furnace Brook Middle,01710310,0.7,0.7,1.4,96.4,0.2,0.1,0.5,54.7,45.3
Marshfield - Gov Edward Winslow,01710020,0.0,0.0,0.6,99.2,0.0,0.0,0.2,49.5,50.5
Marshfield - Marshfield High,01710505,0.2,0.8,0.9,97.2,0.5,0.0,0.4,49.5,50.5
Marshfield - Martinson Elementary,01710025,2.3,0.8,2.3,93.7,0.0,0.2,0.8,53.8,46.2
Marshfield - South River,01710010,0.4,1.7,1.3,96.0,0.0,0.2,0.4,48.3,51.7
Marstons Mills East Horace Mann Charter (District) - Marstons Mills East Horace Mann Charter School,04270010,0.6,1.1,0.6,94.5,0.8,0.0,2.3,53.7,46.3
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,4.4,1.9,4.4,84.9,0.6,0.0,3.8,50.3,49.7
Marthas Vineyard - Marthas Vineyard Reg High,07000505,2.5,1.5,7.1,77.7,3.0,4.6,3.5,53.6,46.4
Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,58.9,0.0,31.7,3.9,1.1,0.0,4.4,51.1,48.9
Masconomet - Masconomet Regional HS,07050505,0.8,1.1,2.1,94.7,0.4,0.1,0.8,48.7,51.3
Masconomet - Masconomet RMS,07050405,0.1,1.4,2.3,94.3,0.3,0.0,1.6,48.8,51.2
Mashpee - Kenneth Coombs School,01720005,4.3,1.6,2.0,91.4,0.6,0.0,0.0,51.9,48.1
Mashpee - Mashpee High,01720505,1.9,0.2,1.8,89.2,6.8,0.0,0.0,52.1,47.9
Mashpee - Quashnet School,01720035,2.2,0.3,1.7,90.2,5.6,0.0,0.0,52.0,48.0
MATCH Charter Public High (District) - MATCH Charter Public High School,04690505,67.1,2.9,24.2,2.9,0.0,0.5,2.4,44.9,55.1
Mattapoisett - Center,01730005,0.7,0.3,0.7,95.5,0.7,0.0,2.1,51.9,48.1
